WKT,id,description,name,Superficie
"POLYGON Z ((2.113524 41.371208 0,2.114054 41.371542 0,2.114054 41.371553 0,2.114134 41.371605 0,2.114154 41.371612 0,2.114181 41.371613 0,2.114203 41.371609 0,2.114222 41.3716 0,2.114891 41.370958 0,2.114731 41.370881 0,2.114205 41.370654 0,2.114123 41.37073 0,2.113649 41.371111 0,2.113524 41.371208 0))","4011",,"Ocellets, parc dels","6167"
