WKT,id,description,name,Superficie
"POLYGON Z ((2.102328 41.363557 0,2.102153 41.363588 0,2.104355 41.364051 0,2.10441 41.364066 0,2.10442 41.36407 0,2.104437 41.364037 0,2.104442 41.363992 0,2.104451 41.363938 0,2.104447 41.363887 0,2.104443 41.363854 0,2.10442 41.363802 0,2.104402 41.363771 0,2.104392 41.363755 0,2.104366 41.363725 0,2.104321 41.363685 0,2.104277 41.363652 0,2.104246 41.363638 0,2.104197 41.363613 0,2.104148 41.363599 0,2.104065 41.363579 0,2.103963 41.36356 0,2.103862 41.363544 0,2.10375 41.363527 0,2.103425 41.363497 0,2.103257 41.363493 0,2.103092 41.36349 0,2.102943 41.363493 0,2.102767 41.363505 0,2.102569 41.363525 0,2.102461 41.363535 0,2.102393 41.363546 0,2.102328 41.363557 0))","1030",,"Can Creixells, parc de","6039"
"POLYGON Z ((2.09249 41.360051 0,2.092051 41.360466 0,2.093212 41.360771 0,2.093452 41.360529 0,2.093231 41.360449 0,2.093498 41.360042 0,2.093714 41.360122 0,2.093762 41.360095 0,2.09373 41.360059 0,2.094285 41.359518 0,2.093258 41.35931 0,2.093235 41.359348 0,2.092732 41.359826 0,2.092693 41.359811 0,2.092534 41.360053 0,2.09254 41.360055 0,2.092531 41.360067 0,2.09249 41.360051 0))","1079",,"Remunta, parc de la","13579"
