WKT,id,description,name,Superficie
"POLYGON Z ((2.113819 41.365468 0,2.113827 41.365534 0,2.114003 41.365637 0,2.114019 41.365645 0,2.114168 41.365687 0,2.114734 41.365822 0,2.114802 41.365834 0,2.114809 41.365834 0,2.114816 41.365832 0,2.114821 41.365829 0,2.114825 41.365826 0,2.114844 41.365781 0,2.114889 41.365791 0,2.114922 41.365724 0,2.115019 41.365704 0,2.115285 41.365481 0,2.115384 41.365386 0,2.115529 41.365234 0,2.115732 41.364993 0,2.115716 41.364983 0,2.115688 41.364968 0,2.115798 41.364807 0,2.115927 41.36461 0,2.115987 41.364479 0,2.116039 41.364354 0,2.116071 41.364255 0,2.115744 41.363503 0,2.115705 41.363409 0,2.115673 41.363362 0,2.115621 41.363313 0,2.115433 41.363347 0,2.115416 41.36341 0,2.115397 41.364199 0,2.115312 41.36423 0,2.115283 41.364271 0,2.115251 41.364302 0,2.115442 41.364372 0,2.115483 41.364486 0,2.11445 41.364102 0,2.114445 41.364112 0,2.114425 41.364167 0,2.114582 41.364219 0,2.114552 41.364271 0,2.114749 41.364336 0,2.114698 41.364456 0,2.114273 41.364389 0,2.114237 41.364475 0,2.114636 41.364605 0,2.114584 41.364725 0,2.11416 41.364659 0,2.114124 41.364745 0,2.114522 41.364875 0,2.114471 41.364995 0,2.114046 41.364929 0,2.11401 41.365014 0,2.114408 41.365144 0,2.114357 41.365265 0,2.113933 41.365198 0,2.113896 41.365284 0,2.114295 41.365414 0,2.114244 41.365534 0,2.113819 41.365468 0))","12",,Parc de la Cabana,"22646"
"POLYGON Z ((2.10881 41.36175 0,2.109549 41.362033 0,2.109641 41.362039 0,2.109797 41.362111 0,2.110251 41.361559 0,2.110037 41.361449 0,2.110053 41.361429 0,2.110039 41.361422 0,2.110048 41.36141 0,2.109896 41.361341 0,2.109811 41.361355 0,2.10937 41.361156 0,2.109486 41.360997 0,2.109678 41.361084 0,2.109757 41.360977 0,2.109462 41.360855 0,2.10881 41.36175 0))","1036",,"Serp, parc de la","7859"
