WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1064284 41.3754109,2.1066051 41.3753842,2.1066188 41.3754376,2.1064462 41.3754649,2.1064284 41.3754109)));;;;;;;-1;0;-1;;;311542003;16;apartments;;;Avinguda de Josep Molins;;91;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1063545 41.3753689,2.1065918 41.3753311,2.1066051 41.3753842,2.1064284 41.3754109,2.1063679 41.3754208,2.1063545 41.3753689)));;;;;;;-1;0;-1;;;311542004;18;apartments;;;Avinguda de Josep Molins;;120;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1064874 41.3756249,2.1065772 41.375611,2.1065801 41.375622,2.1066082 41.375618,2.1066052 41.3756067,2.1066592 41.3755984,2.106673 41.375651,2.1065282 41.3756742,2.1065048 41.375678,2.1064874 41.3756249)));;;;;;;-1;0;-1;;;311551819;10;apartments;;;Avinguda de Josep Molins;;84;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1064027 41.3755539,2.1064168 41.3755516,2.1064098 41.3755247,2.106632 41.3754906,2.1066592 41.3755984,2.1066052 41.3756067,2.1065772 41.375611,2.1064874 41.3756249,2.1064382 41.3756322,2.1064313 41.3756054,2.1064168 41.3756078,2.1064027 41.3755539)));;;;;;;-1;0;-1;;;311551820;12;apartments;;;Avinguda de Josep Molins;;238;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1065487 41.3758365,2.1065913 41.3758297,2.1065974 41.3758531,2.106648 41.3758459,2.1066415 41.3758217,2.1067139 41.3758102,2.1067341 41.3758922,2.1065655 41.3759031,2.1065567 41.3758681,2.1065487 41.3758365)));;;;;;;-1;0;-1;;;311551821;2;apartments;;;Avinguda de Josep Molins;;107;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1065352 41.3757832,2.1067 41.3757573,2.1067139 41.3758102,2.1066415 41.3758217,2.1065913 41.3758297,2.1065487 41.3758365,2.1065352 41.3757832)));;;;;;;-1;0;-1;;;311551822;4;apartments;;;Avinguda de Josep Molins;;85;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1064558 41.3757592,2.1064886 41.3757552,2.1064842 41.3757339,2.1065425 41.3757252,2.1066863 41.3757049,2.1067 41.3757573,2.1065352 41.3757832,2.1064647 41.3757942,2.1064558 41.3757592)));;;;;;;-1;0;-1;;;311551824;6;apartments;;;Avinguda de Josep Molins;;116;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1065282 41.3756742,2.106673 41.375651,2.1066832 41.3756924,2.1066863 41.3757049,2.1065425 41.3757252,2.1065282 41.3756742)));;;;;;;-1;0;-1;;;311551825;8;apartments;;;Avinguda de Josep Molins;;73;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1061015 41.3750596,2.1061725 41.3750548,2.1061838 41.3751457,2.1061875 41.3751773,2.1061154 41.3751832,2.1061137 41.3751681,2.1061015 41.3750596)));;;;;;;-1;0;-1;;;312046731;10;house;;;Carrer de l'Antiga Travessera;;83;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1060302 41.3750642,2.1061015 41.3750596,2.1061137 41.3751681,2.1060422 41.3751735,2.1060302 41.3750642)));;;;;;;-1;0;-1;;;312046732;12;house;;;Carrer de l'Antiga Travessera;;73;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1059582 41.3750691,2.1060302 41.3750642,2.1060422 41.3751735,2.1060159 41.3751759,2.1060174 41.3752068,2.1059734 41.3752123,2.1059582 41.3750691)));;;;;;;-1;0;-1;;;312046733;14;house;;;Carrer de l'Antiga Travessera;;88;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1058863 41.3750738,2.1059582 41.3750691,2.1059734 41.3752123,2.1059566 41.3752147,2.1059538 41.3751901,2.1059027 41.3751935,2.1058863 41.3750738)));;;;;;;-1;0;-1;;;312046734;16;house;;;Carrer de l'Antiga Travessera;;82;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1058151 41.3750784,2.1058863 41.3750738,2.1059027 41.3751935,2.1059027 41.3751972,2.1058286 41.3752006,2.1058151 41.3750784)));;;;;;;-1;0;-1;;;312046735;18;house;;;Carrer de l'Antiga Travessera;;84;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1057441 41.3750833,2.1058151 41.3750784,2.1058318 41.3752316,2.105797 41.3752373,2.1057945 41.375224,2.1057599 41.3752271,2.1057529 41.3751637,2.1057441 41.3750833)));;;;;;;-1;0;-1;;;312046736;20;house;;;Carrer de l'Antiga Travessera;;99;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1056728 41.3750883,2.1057441 41.3750833,2.1057529 41.3751637,2.1057156 41.3751662,2.1057184 41.3751945,2.1056851 41.3751969,2.1056728 41.3750883)));;;;;;;-1;0;-1;;;312046737;22;house;;;Carrer de l'Antiga Travessera;;62;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1056014 41.3750933,2.1056728 41.3750883,2.1056851 41.3751969,2.1056443 41.3751996,2.1056419 41.3751663,2.105609 41.3751684,2.1056079 41.3751573,2.1056014 41.3750933)));;;;;;;-1;0;-1;;;312046738;24;house;;;Carrer de l'Antiga Travessera;;63;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1055097 41.3751388,2.1055312 41.3750981,2.1056014 41.3750933,2.1056079 41.3751573,2.1055906 41.3751586,2.1055922 41.3751839,2.1055601 41.3751873,2.1055097 41.3751388)));;;;;;;-1;0;-1;;;312046739;26;house;;;Carrer de l'Antiga Travessera;;61;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1063147 41.3750455,2.1063875 41.3750405,2.1063949 41.3751087,2.1063458 41.3751127,2.1063514 41.3751591,2.1063291 41.3751626,2.1063235 41.3751144,2.1063147 41.3750455)));;;;;;;-1;0;-1;;;312046740;4;house;;;Carrer de l'Antiga Travessera;;56;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1062446 41.37505,2.1063147 41.3750455,2.1063235 41.3751144,2.1063291 41.3751626,2.1062567 41.3751727,2.1062446 41.37505)));;;;;;;-1;0;-1;;;312046741;6;house;;;Carrer de l'Antiga Travessera;;80;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1061725 41.3750548,2.1062174 41.375052,2.1062446 41.37505,2.1062567 41.3751727,2.106229 41.3751767,2.1062253 41.3751427,2.1061838 41.3751457,2.1061725 41.3750548)));;;;;;;-1;0;-1;;;312046742;8;house;;;Carrer de l'Antiga Travessera;;69;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.106082 41.3740421,2.1062411 41.3739563,2.1062671 41.3740561,2.1062541 41.3740928,2.1062169 41.374114,2.1061603 41.3741158,2.106119 41.374088,2.106082 41.3740421)));;;;;;;-1;0;-1;;;543937655;1;residential;;;Carrer Mestre Serrano;;166;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1058224 41.3739415,2.1058526 41.3739277,2.1059818 41.3740896,2.1059565 41.3741344,2.1058464 41.3741426,2.1058224 41.3739415)));;;;;;;-1;0;-1;;;543937656;14;residential;;;Carrer Montras;;185;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1058253 41.3743965,2.105869 41.3743931,2.1058502 41.3742516,2.1061256 41.374231,2.1062513 41.3742216,2.1063184 41.3742592,2.1063601 41.3744162,2.1063718 41.3744603,2.1063205 41.3745087,2.1058427 41.3745408,2.1058253 41.3743965)));;;;;;;-1;0;-1;;;543937657;;residential;;;;;1322;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1058557 41.374649,2.1059644 41.3746414,2.1062633 41.3746204,2.1063493 41.3746144,2.1064186 41.374656,2.1064744 41.374877,2.1064255 41.3749286,2.1062411 41.3749407,2.1061069 41.3749495,2.1060898 41.3747921,2.1060201 41.3747972,2.1059474 41.3748014,2.1058733 41.3748065,2.1058557 41.374649)));;;;;;;-1;0;-1;;;543937658;;residential;;;;;1352;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1051406 41.3728068,2.1052643 41.3727299,2.1054459 41.3728944,2.1053222 41.3729713,2.1051406 41.3728068)));;;;;;;-1;0;-1;;;543937661;;apartments;;;;;319;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1047855 41.3728448,2.1049057 41.3727722,2.105084 41.3729383,2.1049638 41.373011,2.1047855 41.3728448)));;;;;;;-1;0;-1;;;543937662;;apartments;;;;;306;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1043921 41.3728586,2.1045133 41.3727734,2.1047058 41.3729275,2.1045846 41.3730127,2.1043921 41.3728586)));;;;;;;-1;0;-1;;;543937663;25;house;;;;;326;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1038178 41.3733545,2.1038562 41.3733145,2.1038793 41.3732857,2.1044709 41.3732415,2.1046015 41.3732857,2.1049293 41.3734952,2.1049037 41.3735663,2.1038895 41.3737835,2.1038178 41.3733545)));;;;;;;-1;0;-1;;;543937664;;residential;;;;;3723;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.10328 41.3740583,2.1032953 41.3740103,2.1048012 41.3736528,2.1048217 41.373697,2.104248 41.3743216,2.104184 41.3743158,2.1041277 41.3743312,2.1040406 41.3743792,2.1039996 41.3743812,2.10328 41.3740583)));;;;;;;-1;0;-1;;;543937665;;residential;;;;;4724;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1031263 41.374239,2.1033978 41.3742447,2.1033824 41.3748021,2.1031314 41.3747963,2.1031263 41.374239)));;;;;;;-1;0;-1;;;543937666;;residential;;;;;1353;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1034413 41.3747867,2.103449 41.3743331,2.1035207 41.3743331,2.1035207 41.3742947,2.1035822 41.3742966,2.1035898 41.3743312,2.1036513 41.374335,2.1036359 41.3747848,2.1034413 41.3747867)));;;;;;;-1;0;-1;;;543937667;;residential;;;;;857;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1040892 41.3748208,2.1041814 41.3747478,2.1042505 41.3747516,2.1043427 41.3747286,2.1044324 41.374692,2.1051392 41.374988,2.105152 41.375086,2.1046039 41.3753051,2.1045117 41.3752859,2.1040943 41.3748708,2.1040892 41.3748208)));;;;;;;-1;0;-1;;;543937668;;residential;;;;;3401;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1031333 41.3739063,2.1031444 41.3734752,2.1031963 41.3734613,2.1032927 41.3734223,2.1033557 41.3733695,2.1033668 41.3733111,2.1036819 41.3732861,2.1037412 41.3733306,2.1037919 41.3737902,2.1037501 41.3738578,2.1032114 41.3739787,2.1031333 41.3739063)));;;;;;;-1;0;-1;;;543937674;;residential;;;;;3332;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.104716 41.3754,2.1052905 41.375158,2.1053573 41.3751635,2.1061171 41.3758728,2.1061245 41.375934,2.1053128 41.3759924,2.1051979 41.3759284,2.104716 41.3754305,2.104716 41.3754)));;;;;;;-1;0;-1;;;543937675;;residential;;;;;6022;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1031869 41.3760752,2.1044824 41.3754964,2.1046085 41.375514,2.1050533 41.3759534,2.1050348 41.3759952,2.1032223 41.3761342,2.1031869 41.3760752)));;;;;;;-1;0;-1;;;543937676;;residential;;;;;5378;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1030629 41.3759816,2.1039629 41.3749706,2.1040269 41.3749745,2.1044187 41.3753454,2.1044008 41.3753992,2.1031126 41.3760199,2.1030629 41.3759816)));;;;;;;-1;0;-1;;;543937677;;residential;;;;;4469;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1033009 41.3731432,2.1033055 41.3731236,2.1036968 41.3727606,2.1037769 41.372756,2.1043454 41.3730935,2.1043346 41.3731294,2.1033394 41.3731837,2.1033009 41.3731432)));;;;;;;-1;0;-1;;;543947364;;residential;;;;;2299;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1038526 41.3726212,2.1040555 41.3724589,2.1041246 41.3723836,2.1041937 41.3723318,2.1044033 41.372223,2.1046196 41.3721059,2.1048626 41.3719553,2.1049496 41.371967,2.1051257 41.3721511,2.1050967 41.3722046,2.1041112 41.3728186,2.1040667 41.3728186,2.1038593 41.372663,2.1038526 41.3726212)));;;;;;;-1;0;-1;;;544176947;;residential;;;;;4015;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1016886 41.3750793,2.1017531 41.3750091,2.1036763 41.3748783,2.1036988 41.3749001,2.1034504 41.375181,2.1033955 41.3751907,2.1018112 41.3752948,2.1017434 41.3752754,2.1016886 41.3750793)));;;;;;;-1;0;-1;;;544176948;;residential;;;;;5034;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1022533 41.3743093,2.1023178 41.3742512,2.1029696 41.3740793,2.1030115 41.3741229,2.1030115 41.3747718,2.102947 41.3748251,2.1023049 41.3748686,2.1022726 41.3748517,2.1022533 41.3743093)));;;;;;;-1;0;-1;;;544176951;;residential;;;;;4685;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.101495 41.3744909,2.1015434 41.3744255,2.1020951 41.3742948,2.1021274 41.3743117,2.1021564 41.3748299,2.1021016 41.3748832,2.1016826 41.3749498,2.1016111 41.374888,2.101495 41.3744909)));;;;;;;-1;0;-1;;;544176953;;residential;;;;;3061;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.101157 41.3758043,2.1011596 41.375756,2.1016424 41.3754461,2.1017122 41.3754702,2.1019214 41.3760942,2.1018731 41.3761304,2.101157 41.3758043)));;;;;;;-1;0;-1;;;544176955;;house;;;;;2403;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.100642 41.3754682,2.1013393 41.3745243,2.1013823 41.3745404,2.1016398 41.375269,2.1015807 41.3753777,2.1010363 41.3756957,2.1009665 41.3756936,2.1006849 41.375585,2.100642 41.3754682)));;;;;;;-1;0;-1;;;544176956;;residential;;;;;5664;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1018863 41.3734289,2.1019048 41.3734011,2.1028111 41.3733399,2.1028315 41.3733788,2.102863 41.3734094,2.1029038 41.3734345,2.1029371 41.3734539,2.1029779 41.3734637,2.1030335 41.3734748,2.1030316 41.3738865,2.1029482 41.3739143,2.1018863 41.3734289)));;;;;;;-1;0;-1;;;544176958;;residential;;;;;3247;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1014156 41.3740492,2.101423 41.373924,2.1014415 41.3738475,2.1014675 41.3737418,2.1015119 41.3735958,2.1015731 41.37344,2.1016231 41.3734275,2.1028574 41.3739741,2.1028463 41.3740088,2.1014897 41.3743329,2.101436 41.3743023,2.1014193 41.374248,2.1014156 41.3740492)));;;;;;;-1;0;-1;;;544176959;;residential;;;;;6534;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1016467 41.3732376,2.101656 41.3731958,2.1017635 41.3728899,2.1018098 41.3728189,2.1024436 41.3725005,2.1025196 41.3725102,2.1029107 41.3731305,2.1028365 41.3731875,2.1028162 41.373232,2.1017023 41.3732848,2.1016467 41.3732376)));;;;;;;-1;0;-1;;;544176960;;residential;;;;;5966;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1025869 41.3724393,2.1026257 41.3723981,2.1037905 41.3724368,2.1038357 41.3724756,2.1032194 41.3730713,2.1031194 41.3730543,2.1030226 41.3730713,2.1025869 41.3724393)));;;;;;;-1;0;-1;;;544176961;;residential;;;;;4570;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1028744 41.3722627,2.1038565 41.3717471,2.1039108 41.3717675,2.1038487 41.3723209,2.1037866 41.3723588,2.1029054 41.3723035,2.1028744 41.3722627)));;;;;;;-1;0;-1;;;544176962;;residential;;;;;3092;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1039807 41.3723151,2.1040467 41.3716538,2.1042563 41.3715461,2.1042951 41.3715606,2.1043378 41.3715868,2.1043922 41.3715927,2.1044776 41.371616,2.104563 41.3716247,2.1046367 41.3716131,2.1048114 41.3718053,2.1048037 41.3718636,2.1041709 41.3722306,2.1040545 41.3723209,2.1039807 41.3723151)));;;;;;;-1;0;-1;;;544176963;;residential;;;;;3456;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1018586 41.3727181,2.101912 41.372605,2.102041 41.372329,2.1020668 41.3719101,2.102112 41.3719101,2.1024057 41.3723604,2.1023946 41.372466,2.1018586 41.3727181)));;;;;;;-1;0;-1;;;544176964;;residential;;;;;1743;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1026348 41.3716388,2.1026573 41.3715977,2.1028413 41.371525,2.103748 41.3716292,2.1037641 41.3716534,2.1032123 41.3719633,2.1029929 41.372082,2.1028902 41.3721092,2.1026348 41.3716388)));;;;;;;-1;0;-1;;;544176965;;residential;;;;;3302;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1022443 41.3718495,2.1022701 41.3718011,2.1024702 41.3717163,2.102567 41.3717284,2.1028509 41.3721498,2.1028761 41.3722094,2.102647 41.3723229,2.1025186 41.3722926,2.1022443 41.3718495)));;;;;;;-1;0;-1;;;544176966;;residential;;;;;1974;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1029899 41.3714896,2.1030413 41.3714258,2.1032349 41.371341,2.1033801 41.3712877,2.1035608 41.3711763,2.1037125 41.3710625,2.1039351 41.3708785,2.1040255 41.3708833,2.1041933 41.3710795,2.1041707 41.37114,2.1041191 41.3712199,2.1041191 41.3712853,2.1041158 41.3713483,2.1041417 41.3714185,2.1041578 41.3714475,2.1039803 41.3715541,2.1029899 41.3714896)));;;;;;;-1;0;-1;;;544176967;;residential;;;;;3890;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1003861 41.3724486,2.1003888 41.3724003,2.1009226 41.3718005,2.1009977 41.3718145,2.1011184 41.3722876,2.1012847 41.3725392,2.1014322 41.3726257,2.1014671 41.3727284,2.1014188 41.372982,2.1013836 41.3729671,2.1014362 41.3728587,2.1009945 41.3727146,2.1009218 41.3728297,2.1005497 41.3726982,2.1003861 41.3724486)));;;;;;;-1;0;-1;;;544176999;;residential;;;;;5431;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1010639 41.3716694,2.1013118 41.3714027,2.101388 41.3714002,2.1017606 41.3716595,2.1016791 41.3721197,2.101683 41.3722858,2.1015549 41.3725829,2.1013571 41.3725176,2.1011945 41.3722951,2.1010639 41.3716694)));;;;;;;-1;0;-1;;;544177000;;residential;;;;;5150;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.0999223 41.3718157,2.0999323 41.3717731,2.1004019 41.3712818,2.1004681 41.3712768,2.1009454 41.3715691,2.1009488 41.3716447,2.1003696 41.3723189,2.10022 41.3723812,2.0999223 41.3718157)));;;;;;;-1;0;-1;;;544177001;;residential;;;;;5757;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1014714 41.3712127,2.1015423 41.3711449,2.1016295 41.3711449,2.1019166 41.3715566,2.1018779 41.3715735,2.1014843 41.3712733,2.1014714 41.3712127)));;;;;;;-1;0;-1;;;544177002;;yes;;;;;610;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1005087 41.371239,2.1005162 41.3711304,2.1007002 41.3709536,2.1007808 41.3709439,2.10121 41.3712708,2.1012295 41.3713329,2.1010709 41.3715134,2.1009708 41.3715203,2.1005087 41.371239)));;;;;;;-1;0;-1;;;544177003;;residential;;;;;2205;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.0995208 41.3713698,2.099787 41.3709391,2.0998806 41.3709221,2.1002774 41.3711667,2.100316 41.3712682,2.0998821 41.3717245,2.0997438 41.3716904,2.0996775 41.3715974,2.0995208 41.3713698)));;;;;;;-1;0;-1;;;544177004;;residential;;;;;3448;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.0989609 41.370433,2.0990126 41.3704015,2.0996547 41.3707986,2.0996773 41.3708568,2.0995256 41.371157,2.0994457 41.3712557,2.0989609 41.370433)));;;;;;;-1;0;-1;;;544177005;;residential;;;;;2164;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.09895819692273 41.3686687030695,2.09907035299581 41.3687751738117,2.0991029 41.368687,2.09895819692273 41.3686687030695)));;;;;;;-1;0;-1;;;544177008;;residential;;;;;62;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.09940834695587 41.3686798343131,2.09938313441473 41.3686774487109,2.0993286 41.3687593,2.0992318 41.3687472,2.0992073 41.3688457,2.0999329 41.3692029,2.1000643 41.3691322,2.1002063 41.3689191,2.1001482 41.3688513,2.1001837 41.3687714,2.09940834695587 41.3686798343131)));;;;;;;-1;0;-1;;;544177013;;residential;;;;;2865;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.0996448 41.3694446,2.0997675 41.3692702,2.0999288 41.3693187,2.0998191 41.3695075,2.0996448 41.3694446)));;;;;;;-1;0;-1;;;544177014;;school;;;;;343;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.098981 41.3695498,2.0989898 41.3694325,2.099177 41.368936,2.0992318 41.3689191,2.0996223 41.3691201,2.0994577 41.369401,2.099803 41.3695293,2.0995964 41.3698611,2.0994854 41.3699036,2.098981 41.3695498)));;;;;;;-1;0;-1;;;544177015;;residential;;;;;4162;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.100145 41.3692097,2.1002902 41.3689578,2.1003289 41.3689264,2.1004999 41.3689167,2.1007129 41.3689627,2.1007936 41.368999,2.1004992 41.3694439,2.1001489 41.3692914,2.100145 41.3692097)));;;;;;;-1;0;-1;;;544177016;;residential;;;;;1978;DIS_5;Districte V;BAR_10;Pubilla Cases
MULTIPOLYGON (((2.1006742 41.3694325,2.1008936 41.3690377,2.1009904 41.3689942,2.1021069 41.3691249,2.1021488 41.3692048,2.1022733 41.3691227,2.1014018 41.3699116,2.1006817 41.3695303,2.1006742 41.3694325)));;;;;;;-1;0;-1;;;544177017;;residential;;;;;7680;DIS_5;Districte V;BAR_10;Pubilla Cases
