WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.0961481 41.3646219,2.0961712 41.3645954,2.0962022 41.3646111,2.0961773 41.3646362,2.0961481 41.3646219)));;;;;;;-1;0;-1;;;710731232;;yes;;;;;11;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0963017 41.3652077,2.0963613 41.365146,2.096394 41.3651649,2.096404 41.3651556,2.0965019 41.3652115,2.0964922 41.3652216,2.0965231 41.3652397,2.0964645 41.365299,2.0964404 41.3652855,2.096432 41.3652938,2.0964245 41.3652895,2.0964222 41.3652919,2.0963234 41.3652361,2.0963336 41.3652255,2.0963017 41.3652077)));Masoveria de Can Buxeres;;;;;;-1;0;-1;;;710731233;3-5;yes;;;Carretera d'Esplugues;;172;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0962547 41.3635044,2.0962702 41.3634723,2.0964134 41.3635129,2.0963979 41.3635457,2.0963065 41.3635205,2.0962547 41.3635044)));;;;;;;-1;0;-1;;;710736810;10;house;;;Camí de la Fonteta;;50;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0959437 41.3633323,2.0959629 41.3632939,2.0960216 41.3633119,2.0960179 41.3633204,2.0961277 41.3633508,2.0961027 41.3633958,2.0959474 41.3633507,2.0959548 41.3633354,2.0959437 41.3633323)));;;;;;;-1;0;-1;;;710736811;11;house;;;Camí de la Fonteta;;84;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0958785 41.3648922,2.0958933 41.364874,2.0959043 41.3648698,2.0960415 41.3647057,2.0960683 41.3647185,2.0960709 41.3647152,2.0961709 41.3647636,2.0961765 41.3647589,2.0961852 41.3647571,2.0961971 41.3647568,2.0962121 41.3647627,2.0962204 41.3647671,2.0962339 41.3647766,2.096238 41.3647823,2.0962374 41.3647872,2.0962327 41.3647936,2.0963443 41.3648475,2.0963404 41.3648514,2.0963646 41.3648642,2.0963835 41.364879,2.0963159 41.3649444,2.096296 41.3649336,2.0961669 41.3650628,2.0961435 41.3650578,2.0961168 41.3650428,2.0961195 41.3650404,2.0959165 41.3649219,2.0959064 41.3649225,2.0958819 41.3649108,2.0958785 41.3648922),(2.0960777 41.3648741,2.0961632 41.3649233,2.0962079 41.3648722,2.0961175 41.3648285,2.0960777 41.3648741)));Palauet de Can Buxeres;;;;;;-1;0;-1;;;-9933338;3-5;palace;;;Carretera d'Esplugues;;826;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0966976 41.3647794,2.0966981 41.364773,2.0967009 41.3647691,2.0967046 41.3647665,2.0967099 41.3647647,2.0967178 41.3647647,2.0967239 41.3647668,2.0967279 41.3647699,2.0967301 41.3647735,2.0967307 41.3647779,2.0967292 41.3647821,2.0967259 41.3647857,2.0967212 41.3647882,2.0967134 41.3647894,2.0967081 41.3647886,2.0967031 41.3647864,2.0966998 41.3647834,2.0966976 41.3647794)));Templet;;;;;;-1;0;-1;;;714757053;;yes;;;;;6;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.095878 41.3633354,2.0959123 41.3632632,2.0959598 41.3632744,2.0959257 41.3633475,2.095878 41.3633354)));;;;;;;-1;0;-1;;;717274755;;yes;;;;;36;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0891129 41.3690661,2.0891922 41.3685481,2.0892538 41.3685534,2.0892669 41.3684676,2.0892053 41.368462,2.0892202 41.3683693,2.0892821 41.3683749,2.0892952 41.3682893,2.0892331 41.3682831,2.0892478 41.3681893,2.0893224 41.3681961,2.0893402 41.3681977,2.0893079 41.3684223,2.0895723 41.3684447,2.0898296 41.3684678,2.089822 41.3685156,2.0897873 41.3685124,2.0897615 41.3686867,2.0899455 41.3687007,2.0899483 41.3686815,2.0900114 41.368686,2.0900086 41.3687088,2.0900313 41.3687106,2.0900244 41.3687597,2.0900006 41.3687585,2.0899732 41.368937,2.0899392 41.3691563,2.0899353 41.3691835,2.0895505 41.3691498,2.0894638 41.3691427,2.089477 41.3690751,2.0894091 41.36907,2.089406 41.3690912,2.0891129 41.3690661),(2.0894638 41.3687068,2.0895309 41.3687125,2.089537 41.3686722,2.0894693 41.3686665,2.0894638 41.3687068),(2.0894776 41.3690712,2.0895162 41.3690743,2.0895221 41.3690349,2.0894835 41.3690315,2.0894776 41.3690712),(2.0894913 41.3689811,2.0895299 41.3689842,2.0895357 41.3689445,2.0894971 41.3689415,2.0894913 41.3689811),(2.0895043 41.3688913,2.089543 41.3688947,2.0895486 41.3688555,2.0895104 41.3688522,2.0895043 41.3688913),(2.0895179 41.3688021,2.0895563 41.3688055,2.0895621 41.368766,2.0895236 41.3687627,2.0895179 41.3688021),(2.0895457 41.3686235,2.0895836 41.3686267,2.0896034 41.3684979,2.089565 41.3684949,2.0895457 41.3686235)));;;;;;;-1;0;-1;;;-10234982;42;public;;;Carrer de l'Estronci;;4773;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0879591 41.3689969,2.0879716 41.3689332,2.0879764 41.3689085,2.0879888 41.3688453,2.0880853 41.3688559,2.0883315 41.3688829,2.0883018 41.3690345,2.0879591 41.3689969)));;;;;;;-1;0;-1;;;740420265;120;apartments;;;Carrer de l'Estronci;;493;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.087893 41.3687893,2.0879074 41.3687138,2.0879122 41.3686887,2.0879266 41.3686134,2.0881276 41.3686345,2.0880937 41.368811,2.087893 41.3687893)));;;;;;;-1;0;-1;;;740420267;116;apartments;;;Carrer de l'Estronci;;336;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0880404 41.3685758,2.0880528 41.3685123,2.0880577 41.3684875,2.0880698 41.3684237,2.0881662 41.3684349,2.0884175 41.3684623,2.0883876 41.3686137,2.0881372 41.3685864,2.0880404 41.3685758)));;;;;;;-1;0;-1;;;740420268;110;apartments;;;Carrer de l'Estronci;;500;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0879739 41.3683685,2.0879886 41.3682916,2.0879934 41.3682665,2.088008 41.3681906,2.088209 41.3682122,2.0881747 41.3683899,2.0879739 41.3683685)));;;;;;;-1;0;-1;;;740420274;106;apartments;;;Carrer de l'Estronci;;339;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0871242 41.3656307,2.0872165 41.3655101,2.0874523 41.3656138,2.0874126 41.3656653,2.0874985 41.365705,2.0875098 41.3656906,2.0875326 41.3657007,2.0875408 41.3656897,2.0875642 41.3657003,2.0875555 41.365711,2.0877084 41.36578,2.087718 41.3657677,2.0878162 41.3658105,2.0878058 41.3658234,2.0877405 41.3659046,2.087446 41.3657735,2.087486 41.3657215,2.0873995 41.3656818,2.0873586 41.3657347,2.0871242 41.3656307)));;;;;;;-1;0;-1;;;740587626;29-37;school;;;Carrer de Cornellà;;694;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0884103 41.3682168,2.0884136 41.3681492,2.0884144 41.3681311,2.0884177 41.3680637,2.08855 41.368067,2.0885895 41.3680679,2.0887089 41.3680709,2.0887625 41.3680722,2.0887601 41.3681261,2.0887558 41.3682257,2.0884103 41.3682168)));;;;;;;-1;0;-1;;;754769302;99;apartments;;;Carrer de l'Estronci;;492;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0932151 41.3632955,2.0933185 41.363094,2.0933245 41.3630958,2.0933257 41.3630934,2.0933748 41.3631073,2.0933936 41.3630732,2.0933991 41.3630749,2.0934002 41.3630727,2.0934562 41.363088,2.0934724 41.3630578,2.0934694 41.3630569,2.0934709 41.3630539,2.0934647 41.3630521,2.0934846 41.3630122,2.0935144 41.3629524,2.0935216 41.3629548,2.0935228 41.3629522,2.0935715 41.3629655,2.0935923 41.3629234,2.0935986 41.3629253,2.0935995 41.362924,2.0936005 41.3629223,2.0936612 41.36294,2.0936553 41.3629511,2.0937409 41.3629743,2.0937398 41.3629763,2.0937452 41.362978,2.0936446 41.3631808,2.0936384 41.3631789,2.0936373 41.363181,2.0935883 41.3631673,2.0935714 41.3632016,2.0935693 41.3632011,2.0935686 41.3632027,2.0935443 41.3631963,2.0935095 41.363187,2.0934945 41.3632167,2.0934934 41.3632187,2.0934994 41.3632203,2.0934819 41.3632548,2.0934491 41.3633196,2.0934433 41.3633179,2.0934417 41.3633207,2.0933914 41.3633072,2.0933737 41.3633408,2.0933405 41.3633319,2.0932214 41.3633002,2.0932226 41.3632976,2.0932151 41.3632955)));;;;;;;-1;0;-1;;;779607379;;school;;;Carrer de la Riera del Canyet;;940;DIS_1;Districte I;BAR_02;Sanfeliu
MULTIPOLYGON (((2.0946714 41.3663811,2.0946786 41.3663597,2.0947547 41.3663711,2.0947671 41.3663319,2.0951484 41.3663998,2.0951466 41.3664049,2.0952227 41.3664176,2.0952032 41.3664756,2.0951293 41.3664624,2.0947472 41.3663946,2.0946714 41.3663811)));;;;;;;-1;0;-1;;;780908367;;public;;;;;294;DIS_1;Districte I;BAR_02;Sanfeliu
