WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1067372 41.3663123,2.1068195 41.3661221,2.1068365 41.3661267,2.1067535 41.3663159,2.1067372 41.3663123)));;;;;;;-1;0;-1;;;718995719;;yes;;;;;32;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.106359 41.3663824,2.1064349 41.3662185,2.1064692 41.3662275,2.1063933 41.3663913,2.106359 41.3663824)));;;;;;;-1;0;-1;;;718995720;;yes;;;;;59;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1061588 41.366015,2.1061648 41.3660021,2.1061701 41.3659916,2.1062124 41.3660034,2.1062011 41.3660268,2.1061911 41.366024,2.1061588 41.366015)));;;;;;;-1;0;-1;;;718995721;;yes;;;;;10;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067335 41.3665696,2.1068398 41.36644,2.1068569 41.3664179,2.1068843 41.3664315,2.1067647 41.3665831,2.1067335 41.3665696)));;;;;;;-1;0;-1;;;718995722;;yes;;;;;56;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1060707 41.3662,2.1060835 41.3661733,2.1060949 41.3661497,2.1061079 41.3661249,2.1061588 41.366015,2.1061911 41.366024,2.1061018 41.3662091,2.1060707 41.3662)));;;;;;;-1;0;-1;;;718995723;;yes;;;;;61;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1068359 41.3660363,2.1069264 41.3658321,2.1069403 41.3658035,2.1069715 41.3658118,2.1068702 41.3660452,2.1068359 41.3660363)));;;;;;;-1;0;-1;;;718995725;;yes;;;;;80;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1070747 41.3658725,2.1070772 41.3658485,2.1073309 41.3658598,2.1073277 41.3658862,2.1070747 41.3658725)));;;;;;;-1;0;-1;;;718995726;;yes;;;;;60;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1068411 41.3657048,2.1068538 41.3656771,2.1069293 41.3656989,2.1069152 41.3657271,2.1068411 41.3657048)));;;;;;;-1;0;-1;;;718995727;;yes;;;;;22;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067818 41.3656874,2.1067942 41.36566,2.1068538 41.3656771,2.1068411 41.3657048,2.1067818 41.3656874)));;;;;;;-1;0;-1;;;718995728;;yes;;;;;17;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.106189 41.3664725,2.1061932 41.3664489,2.1062504 41.3664535,2.1062462 41.3664766,2.106189 41.3664725)));;;;;;;-1;0;-1;;;718995729;;yes;;;;;13;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1060736 41.3661159,2.1061305 41.3659931,2.1061648 41.3660021,2.1061588 41.366015,2.1061079 41.3661249,2.1060736 41.3661159)));;;;;;;-1;0;-1;;;718995730;;yes;;;;;44;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1066581 41.3665152,2.1067484 41.3664497,2.1067715 41.3664678,2.1066836 41.3665342,2.1066581 41.3665152)));;;;;;;-1;0;-1;;;718995732;;yes;;;;;30;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1060927 41.3657095,2.1062973 41.365526,2.1063101 41.3655081,2.1064548 41.3655566,2.1064392 41.3655808,2.1063228 41.3655397,2.1061219 41.3657229,2.1060927 41.3657095)));;;;;;;-1;0;-1;;;718995733;;yes;;;;;110;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1063135 41.3665164,2.106395 41.3664551,2.1064192 41.3664739,2.1063376 41.3665351,2.1063135 41.3665164)));;;;;;;-1;0;-1;;;718995734;;yes;;;;;28;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1065465 41.366466,2.1065704 41.3664485,2.1065937 41.3664654,2.1065697 41.3664834,2.1065465 41.366466)));;;;;;;-1;0;-1;;;718995735;;yes;;;;;8;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1062897 41.3664986,2.1063713 41.3664373,2.106395 41.3664551,2.1063135 41.3665164,2.1062897 41.3664986)));;;;;;;-1;0;-1;;;718995736;;yes;;;;;27;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067178 41.3663283,2.106754 41.3663277,2.106781 41.3663833,2.1068569 41.3664179,2.1068398 41.36644,2.1067567 41.3664026,2.106752 41.3663988,2.1067209 41.3663394,2.1067178 41.3663283)));;;;;;;-1;0;-1;;;718995737;;yes;;;;;45;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1064579 41.3664897,2.1064818 41.3664722,2.106505 41.3664891,2.1064811 41.3665071,2.1064579 41.3664897)));;;;;;;-1;0;-1;;;718995738;;yes;;;;;8;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1064811 41.3665071,2.106505 41.3664891,2.1065305 41.3665081,2.1065066 41.3665261,2.1064811 41.3665071)));;;;;;;-1;0;-1;;;718995739;;yes;;;;;8;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067207 41.3663087,2.1068021 41.3661177,2.1068195 41.3661221,2.1067372 41.3663123,2.1067207 41.3663087)));;;;;;;-1;0;-1;;;718995740;;yes;;;;;33;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1072101 41.3662601,2.1073442 41.3658875,2.1073768 41.3658935,2.1073293 41.3660292,2.1072405 41.3662666,2.1072101 41.3662601)));;;;;;;-1;0;-1;;;718995741;;yes;;;;;121;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1065373 41.3665476,2.1065612 41.3665295,2.1065867 41.3665486,2.1065628 41.3665666,2.1065373 41.3665476)));;;;;;;-1;0;-1;;;718995742;;yes;;;;;9;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067624 41.3660181,2.1068409 41.3658474,2.1068747 41.3658558,2.1067962 41.3660266,2.1067624 41.3660181)));;;;;;;-1;0;-1;;;718995743;;yes;;;;;60;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1065697 41.3664834,2.1065936 41.3664653,2.1065937 41.3664654,2.1066191 41.3664844,2.1065952 41.3665024,2.1065697 41.3664834)));;;;;;;-1;0;-1;;;718995744;;yes;;;;;9;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1066419 41.3660284,2.1067404 41.36582,2.1067706 41.3658281,2.1066724 41.3660366,2.1066419 41.3660284)));;;;;;;-1;0;-1;;;718995745;;yes;;;;;66;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1065628 41.3665666,2.1065867 41.3665486,2.1066122 41.3665677,2.1065883 41.3665857,2.1065628 41.3665666)));;;;;;;-1;0;-1;;;718995746;;yes;;;;;9;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1062442 41.3663488,2.1063199 41.366193,2.1063524 41.3662019,2.1062766 41.3663577,2.1062442 41.3663488)));;;;;;;-1;0;-1;;;718995747;;yes;;;;;53;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1061382 41.3659223,2.1061498 41.365899,2.1062451 41.3659256,2.1062326 41.3659509,2.1062237 41.3659484,2.1062246 41.3659465,2.1061382 41.3659223)));;;;;;;-1;0;-1;;;718995748;;yes;;;;;24;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1066342 41.3665332,2.1066581 41.3665152,2.1066836 41.3665342,2.1066597 41.3665522,2.1066342 41.3665332)));;;;;;;-1;0;-1;;;718995749;;yes;;;;;8;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1062766 41.3663577,2.1063524 41.3662019,2.1063848 41.3662107,2.106309 41.3663665,2.1062766 41.3663577)));;;;;;;-1;0;-1;;;718995750;;yes;;;;;53;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1062011 41.3660268,2.1062124 41.3660034,2.1063858 41.3660491,2.106374 41.3660732,2.1062011 41.3660268)));;;;;;;-1;0;-1;;;718995751;;yes;;;;;43;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1060268 41.365894,2.1060408 41.3658695,2.1061498 41.365899,2.1061382 41.3659223,2.1060354 41.3658941,2.1060339 41.3658965,2.1060268 41.365894)));;;;;;;-1;0;-1;;;718995752;;yes;;;;;27;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067166 41.3665916,2.1067335 41.3665696,2.1067647 41.3665831,2.1067478 41.3666051,2.1067166 41.3665916)));;;;;;;-1;0;-1;;;718995754;;yes;;;;;8;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1053882 41.3663599,2.1055182 41.3662425,2.1055412 41.366257,2.1054121 41.3663753,2.1053882 41.3663599)));;;;;;;-1;0;-1;;;718995755;;yes;;;;;44;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1067165 41.3663194,2.1067207 41.3663087,2.1067372 41.3663123,2.1067535 41.3663159,2.1067526 41.3663227,2.106754 41.3663277,2.1067178 41.3663283,2.1067165 41.3663194)));;;;;;;-1;0;-1;;;718995756;;roof;;;;;5;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1060831 41.3657261,2.1060874 41.3657176,2.1060927 41.3657095,2.1061219 41.3657229,2.1061153 41.3657349,2.1060831 41.3657261)));;;;;;;-1;0;-1;;;718995757;;yes;;;;;5;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1064041 41.3665669,2.1064811 41.3665071,2.1065066 41.3665261,2.1064274 41.3665847,2.1064041 41.3665669)));;;;;;;-1;0;-1;;;718995758;;yes;;;;;27;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1059619 41.3660896,2.1060032 41.366002,2.1060763 41.3660215,2.1060349 41.366109,2.1059619 41.3660896)));;;;;;;-1;0;-1;;;718995759;;yes;;;;;67;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1063807 41.3665497,2.1064579 41.3664897,2.1064811 41.3665071,2.1064041 41.3665669,2.1063807 41.3665497)));;;;;;;-1;0;-1;;;718995760;;yes;;;;;25;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1151603 41.3690983,2.115175 41.3688818,2.1151819 41.368882,2.1151824 41.3688804,2.1152346 41.3688819,2.1152361 41.3688451,2.1152434 41.3688452,2.1152435 41.3688432,2.1152957 41.3688452,2.1152977 41.3688119,2.115303 41.368812,2.115305 41.3687752,2.1153092 41.3687017,2.1153555 41.3687032,2.1153587 41.3686575,2.115366 41.3686575,2.1153662 41.3686556,2.1154309 41.3686581,2.1154304 41.3686696,2.1155203 41.368672,2.1155202 41.3686748,2.1155273 41.3686751,2.1155198 41.3688135,2.1155157 41.3688905,2.115507 41.3688904,2.115507 41.3688918,2.1154588 41.36889,2.1154567 41.3689268,2.1154216 41.3689254,2.1154151 41.3689252,2.1154149 41.3689277,2.1153947 41.3689272,2.1153929 41.368959,2.1153921 41.3689715,2.1153915 41.3689822,2.1153862 41.3690726,2.115333 41.3690713,2.1153293 41.3691154,2.1153222 41.3691154,2.1153221 41.3691183,2.1152576 41.3691164,2.1152582 41.3691047,2.1151676 41.3691009,2.1151677 41.369098,2.1151603 41.3690983)));;;;;;;-1;0;-1;;;757400895;;school;;;;;928;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1148388 41.3690189,2.114841 41.3689374,2.1148752 41.3689379,2.1148774 41.3688996,2.1148437 41.3688979,2.1148486 41.3688176,2.1149492 41.3688213,2.114992 41.3688229,2.1150934 41.3688266,2.1150801 41.3690277,2.114979 41.369024,2.1149362 41.3690224,2.1148388 41.3690189)));;;;;;;-1;0;-1;;;757400898;;school;;;;;445;DIS_4;Districte IV;BAR_08;Les Planes
MULTIPOLYGON (((2.1113232 41.367161,2.1113911 41.3670791,2.1114768 41.367119,2.1114448 41.3671576,2.1114685 41.3671682,2.1114321 41.367211,2.1113232 41.367161)));;;;;;;-1;0;-1;;;757428348;;school;;;;;103;DIS_4;Districte IV;BAR_08;Les Planes
