WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1090923 41.3600992,2.1092341 41.3599197,2.1095253 41.3600245,2.1094625 41.3601104,2.109379 41.360155,2.1093044 41.3601769,2.1090923 41.3600992)));Salamandra 1;;;;;;-1;0;-1;;;402057168;235;industrial;;;Avinguda Carrilet;;593;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1089012 41.3600292,2.1091472 41.3597141,2.1093261 41.3598002,2.1092341 41.3599197,2.1090923 41.3600992,2.1089012 41.3600292)));;;;;;;-1;0;-1;;;402057218;237;commercial;;;Avinguda Carrilet;;704;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0994769 41.3594263,2.0995292 41.3593276,2.0995407 41.3593061,2.0996748 41.3590502,2.0996796 41.3590513,2.0996814 41.359048,2.0996758 41.3590466,2.09972 41.3589602,2.0997647 41.3589737,2.0997559 41.358991,2.0997879 41.3590007,2.0997897 41.3589975,2.0998156 41.3590055,2.1000242 41.3590699,2.0999921 41.359131,2.0999851 41.3591422,2.0999685 41.3591762,2.0999549 41.3592036,2.0999237 41.3592668,2.0999145 41.3592855,2.0999034 41.3593082,2.0998976 41.3593201,2.0998875 41.3593407,2.0998594 41.3593976,2.0998559 41.3594049,2.099851 41.3594149,2.0998384 41.3594408,2.0998328 41.3594524,2.0997998 41.3595201,2.0997674 41.3595108,2.0997347 41.3595013,2.0997328 41.3595054,2.0996383 41.3594777,2.0995365 41.3594478,2.0995382 41.3594434,2.0994769 41.3594263)));Ajuntament de l'Hospitalet de Llobregat;;;;;;-1;0;-1;;;450585964;11;government;;;Plaça de l'Ajuntament;;1535;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0998475 41.3595637,2.0998504 41.3595506,2.0999062 41.3594179,2.0999195 41.3593861,2.0999214 41.3593789,2.0999285 41.3593509,2.0999291 41.3593495,2.099936 41.359332,2.0999468 41.3593062,2.1000026 41.3593223,2.0999885 41.3593582,2.1000458 41.359372,2.1000619 41.3593394,2.1000978 41.3593497,2.1000804 41.3593806,2.1000789 41.3593832,2.1000691 41.3594074,2.1000442 41.35946,2.0999892 41.3595771,2.0998662 41.3595655,2.0998475 41.3595637)));;;;;;;-1;0;-1;;;450585966;;house;;;Plaça de l'Ajuntament;;333;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0999892 41.3595771,2.1000442 41.35946,2.1000691 41.3594074,2.1000789 41.3593832,2.1000804 41.3593806,2.1000978 41.3593497,2.1001533 41.3593657,2.1001351 41.3594012,2.1001295 41.359412,2.1001244 41.359422,2.1001151 41.35944,2.1000567 41.3595832,2.0999892 41.3595771)));;;;;;;-1;0;-1;;;450585967;;house;;;Plaça de l'Ajuntament;;134;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0999237 41.3592668,2.0999549 41.3592036,2.0999952 41.359216,2.0999899 41.3592256,2.1000404 41.3592408,2.1001 41.3592588,2.1001929 41.3592867,2.1001533 41.3593657,2.1000978 41.3593497,2.1000619 41.3593394,2.1000026 41.3593223,2.0999468 41.3593062,2.0999521 41.3592955,2.0999612 41.3592784,2.0999237 41.3592668)));;;;;;;-1;0;-1;;;450585969;4;warehouse;;;Carrer de les Roselles;;202;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0999549 41.3592036,2.0999685 41.3591762,2.0999851 41.3591422,2.0999921 41.359131,2.1000801 41.3591571,2.1001413 41.3591753,2.1002334 41.3592027,2.1001929 41.3592867,2.1001 41.3592588,2.1000404 41.3592408,2.0999899 41.3592256,2.0999952 41.359216,2.0999549 41.3592036)));;;;;;;-1;0;-1;;;450585970;6-8;house;;;Carrer de les Roselles;;212;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0997869 41.3600243,2.09979 41.3600111,2.0997916 41.360005,2.0998008 41.3599651,2.0998044 41.3599486,2.0998092 41.3599277,2.0998142 41.3599068,2.099817 41.3598957,2.0998182 41.3598897,2.099831 41.3598348,2.1001105 41.3598625,2.1001009 41.3599265,2.1000962 41.3599573,2.1000916 41.3599879,2.1000845 41.3600348,2.1000784 41.3600694,2.099989 41.3600548,2.0999595 41.36005,2.0999606 41.3600462,2.0999637 41.3600352,2.0999432 41.360032,2.0999451 41.3600209,2.0999199 41.3600184,2.0999123 41.3600401,2.0998418 41.3600312,2.0997869 41.3600243)));;;;;;;-1;0;-1;;;450586377;32-33;apartments;;;Plaça de l'Ajuntament;;527;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1000784 41.3600694,2.1000845 41.3600348,2.1000916 41.3599879,2.1000962 41.3599573,2.1001009 41.3599265,2.1001105 41.3598625,2.1001112 41.3598569,2.1002866 41.3598753,2.1002614 41.3599646,2.1002552 41.3599866,2.1002501 41.3600044,2.1002249 41.3600936,2.1001277 41.3600776,2.1001189 41.3600761,2.1001026 41.3600734,2.1000784 41.3600694)));;;;;;;-1;0;-1;;;450586378;;apartments;;;Carrer del Baró de Maldà;;331;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0996795 41.3599474,2.0996807 41.3599353,2.0996825 41.3599285,2.0996879 41.3598947,2.0996912 41.3598765,2.0997004 41.3598215,2.099831 41.3598348,2.0998182 41.3598897,2.0997999 41.3598884,2.0997976 41.3599053,2.0998142 41.3599068,2.0998092 41.3599277,2.0998044 41.3599486,2.0998008 41.3599651,2.0997744 41.3599612,2.0997668 41.3599601,2.0997706 41.3599442,2.0997507 41.3599414,2.0997464 41.3599571,2.0997203 41.3599533,2.0997035 41.3599509,2.0996795 41.3599474)));;;;;;;-1;0;-1;;;450586379;31;apartments;;;Plaça de l'Ajuntament;;148;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0995506 41.3598632,2.0995597 41.3598077,2.0997004 41.3598215,2.0996912 41.3598765,2.0996879 41.3598947,2.0996825 41.3599285,2.0996807 41.3599353,2.0996795 41.3599474,2.0996281 41.3599399,2.0996317 41.3599213,2.0996336 41.3599116,2.099618 41.3599095,2.0996159 41.3599184,2.0996115 41.3599375,2.0995825 41.3599332,2.0995617 41.3599302,2.0995663 41.3599112,2.0995742 41.3598781,2.099577 41.3598668,2.0995506 41.3598632)));;;;;;;-1;0;-1;;;450586380;30;apartments;;;Plaça de l'Ajuntament;;144;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0995348 41.3600292,2.0995582 41.3599323,2.0996817 41.3599462,2.0996806 41.3599525,2.0997322 41.3599565,2.0997684 41.3599617,2.099791 41.3599648,2.0997835 41.3600037,2.0997726 41.3600597,2.0995348 41.3600292)));;;;;;;-1;0;-1;;;450586381;;yes;;;;;217;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0993341 41.3598472,2.0993369 41.3598346,2.0993485 41.359781,2.0995199 41.3597982,2.0995189 41.3598037,2.0995597 41.3598077,2.0995506 41.3598632,2.0995486 41.3598751,2.0995272 41.3598723,2.0995053 41.3598695,2.0994167 41.3598579,2.0993907 41.3598545,2.0993341 41.3598472)));;;;;;;-1;0;-1;;;450586382;;apartments;;;;;139;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0993264 41.3598965,2.0993386 41.3598484,2.0993935 41.3598553,2.0994189 41.3598584,2.0995247 41.359874,2.0995134 41.3599247,2.0993264 41.3598965)));;;;;;;-1;0;-1;;;450586383;;yes;;;;;89;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992898 41.3600483,2.0993264 41.3598965,2.0995134 41.3599247,2.0994809 41.3600712,2.0992898 41.3600483)));;;;;;;-1;0;-1;;;450586384;;yes;;;;;270;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992791 41.3600935,2.0992898 41.3600483,2.0994809 41.3600712,2.0995286 41.3600776,2.0995162 41.3601274,2.0994596 41.3601193,2.0992791 41.3600935)));;;;;;;-1;0;-1;;;450587115;;yes;;;;;109;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992614 41.3601672,2.0992791 41.3600935,2.0994596 41.3601193,2.0994445 41.3601891,2.0993768 41.360181,2.0992614 41.3601672)));;;;;;;-1;0;-1;;;450587116;;yes;;;;;125;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992534 41.3601938,2.0992614 41.3601672,2.0993768 41.360181,2.099364 41.3602383,2.0992773 41.3602263,2.0992534 41.3601938)));;;;;;;-1;0;-1;;;450587117;;yes;;;;;59;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.099364 41.3602383,2.0993768 41.360181,2.0994445 41.3601891,2.09951 41.3601958,2.0995089 41.3602007,2.0994967 41.3602562,2.099364 41.3602383)));;;;;;;-1;0;-1;;;450587118;;yes;;;;;74;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0994967 41.3602562,2.0995089 41.3602007,2.0995357 41.3602044,2.0995693 41.3600809,2.0995286 41.3600776,2.0995348 41.3600292,2.0997726 41.3600597,2.0997887 41.360061,2.0997839 41.3600807,2.0997582 41.3601857,2.099733 41.3602887,2.0994967 41.3602562)));;;;;;;-1;0;-1;;;450587119;;yes;;;;;488;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.099733 41.3602887,2.0997582 41.3601857,2.0998972 41.3602067,2.0998711 41.3603079,2.099733 41.3602887)));;;;;;;-1;0;-1;;;450587120;;yes;;;;;136;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0998711 41.3603079,2.0998972 41.3602067,2.099972 41.3602176,2.09997 41.3602252,2.0999458 41.3603188,2.0998711 41.3603079)));;;;;;;-1;0;-1;;;450587121;;yes;;;;;73;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0999458 41.3603188,2.09997 41.3602252,2.1001824 41.3602549,2.1001585 41.3603266,2.1001214 41.3603459,2.0999458 41.3603188)));;;;;;;-1;0;-1;;;450587122;;yes;;;;;188;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0997582 41.3601857,2.0997839 41.3600807,2.1002143 41.3601493,2.1002223 41.3601586,2.1002099 41.3601924,2.1001984 41.3601958,2.1001966 41.3602064,2.1002099 41.3602144,2.1001957 41.3602496,2.1001824 41.3602549,2.09997 41.3602252,2.099972 41.3602176,2.0998972 41.3602067,2.0997582 41.3601857)));;;;;;;-1;0;-1;;;450587123;;yes;;;;;447;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0997726 41.3600597,2.0997835 41.3600037,2.0998004 41.3600045,2.1000853 41.3600284,2.1001366 41.3600324,2.1001242 41.3600789,2.1002304 41.3600895,2.1002143 41.3601493,2.0997839 41.3600807,2.0997887 41.360061,2.0997726 41.3600597)));;;;;;;-1;0;-1;;;450587124;;yes;;;;;345;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1045021 41.3540613,2.1045827 41.3539664,2.1046617 41.3540042,2.1045811 41.3540991,2.1045021 41.3540613)));;;;;;;-1;0;-1;;;456548813;;yes;;;;;98;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.103944 41.3533639,2.104254 41.3529771,2.1043833 41.3530355,2.1040733 41.3534223,2.103944 41.3533639)));;;;;;;-1;0;-1;;;456548814;;yes;;;;;633;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1035972 41.3532208,2.10394 41.3527921,2.1040971 41.3528629,2.1037544 41.3532916,2.1035972 41.3532208)));;;;;;;-1;0;-1;;;456548815;;yes;;;;;852;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1031861 41.3534795,2.1034248 41.3531809,2.1035573 41.3532406,2.1033186 41.3535392,2.1031861 41.3534795)));;;;;;;-1;0;-1;;;456548816;;yes;;;;;500;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1043108 41.353449,2.1045509 41.353166,2.104737 41.353255,2.1044969 41.353538,2.1043108 41.353449)));;;;;;;-1;0;-1;;;456548817;;yes;;;;;688;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1037907 41.3532548,2.1040894 41.3528811,2.1042446 41.3529511,2.1039459 41.3533248,2.1037907 41.3532548)));;;;;;;-1;0;-1;;;456548818;;yes;;;;;733;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0988597 41.3594919,2.0988736 41.3594653,2.098893 41.3594284,2.0989132 41.3593945,2.0989744 41.3593969,2.0989782 41.3593731,2.0989819 41.3593507,2.098997 41.3593045,2.0990103 41.3592638,2.0990221 41.359237,2.0990247 41.359231,2.0989526 41.3592174,2.0989705 41.3591831,2.0989867 41.359152,2.0989879 41.3591496,2.099001 41.3591244,2.0990687 41.3591374,2.099089 41.3591412,2.0991962 41.3591618,2.0991669 41.359224,2.099137 41.3592906,2.0991247 41.3593286,2.0991114 41.3593705,2.0990902 41.3595005,2.0989642 41.3594958,2.0988597 41.3594919)));;;;;;;-1;0;-1;;;517351851;;apartments;;;;;580;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0987839 41.3595318,2.0988747 41.3593606,2.0989317 41.3593699,2.0989018 41.3594325,2.0988428 41.3595372,2.0987839 41.3595318)));;;;;;;-1;0;-1;;;517351852;;yes;;;;;100;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0986837 41.359526,2.0987386 41.3594313,2.0987938 41.359336,2.0988224 41.3592866,2.0989102 41.3593051,2.0988747 41.3593606,2.0987839 41.3595318,2.0986837 41.359526)));;;;;;;-1;0;-1;;;517351853;;yes;;;;;214;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0985035 41.3595214,2.0985959 41.3593502,2.0987269 41.3593757,2.0987022 41.3594254,2.0987386 41.3594313,2.0986837 41.359526,2.0985035 41.3595214)));;;;;;;-1;0;-1;;;517351854;;yes;;;;;252;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0988668 41.359202,2.0989128 41.3591123,2.0990022 41.3591289,2.0989615 41.3592186,2.0988668 41.359202)));;;;;;;-1;0;-1;;;517351856;;yes;;;;;83;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0987406 41.3593224,2.0987654 41.3592771,2.0987916 41.3592297,2.0988121 41.3591923,2.0988262 41.3591667,2.098852 41.3591198,2.0988998 41.3591324,2.0988927 41.359147,2.0988467 41.3592367,2.0988224 41.3592866,2.0987938 41.359336,2.0987406 41.3593224)));;;;;;;-1;0;-1;;;517351857;;yes;;;;;111;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0987016 41.3591743,2.0987432 41.3590979,2.098852 41.3591198,2.0988262 41.3591667,2.0988105 41.3591616,2.0987945 41.3591869,2.0988121 41.3591923,2.0987916 41.3592297,2.0987202 41.3592101,2.0987326 41.3591802,2.0987016 41.3591743)));;;;;;;-1;0;-1;;;517351858;;yes;;;;;105;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0986182 41.3593133,2.098634 41.3592882,2.0987003 41.3593096,2.0987272 41.3592671,2.0987654 41.3592771,2.0987406 41.3593224,2.0987269 41.3593474,2.0986182 41.3593133)));;;;;;;-1;0;-1;;;517351859;;yes;;;;;48;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0988795 41.358847,2.0989397 41.3587437,2.0991656 41.358816,2.0991062 41.3589207,2.0990541 41.3589025,2.0990444 41.3588991,2.0988795 41.358847)));;;;;;;-1;0;-1;;;517352776;;yes;;;;;258;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0988111 41.3589689,2.0988795 41.358847,2.0990444 41.3588991,2.0989743 41.3590241,2.0989056 41.3590024,2.0989133 41.3589887,2.0988947 41.3589828,2.0988879 41.3589961,2.0988111 41.3589689)));;;;;;;-1;0;-1;;;517352777;;yes;;;;;221;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0987764 41.3590298,2.0988111 41.3589689,2.0988879 41.3589961,2.0989056 41.3590024,2.0989743 41.3590241,2.0989819 41.3590263,2.0989614 41.3590593,2.0989569 41.3590657,2.0987764 41.3590298)));;;;;;;-1;0;-1;;;517352778;;yes;;;;;93;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0989614 41.3590593,2.0989819 41.3590263,2.0990541 41.3589025,2.0991062 41.3589207,2.0990726 41.3589784,2.0990642 41.3589927,2.0990171 41.3590736,2.0989614 41.3590593)));;;;;;;-1;0;-1;;;517352779;;yes;;;;;91;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0990726 41.3589784,2.0991062 41.3589207,2.0991656 41.358816,2.0992294 41.3588342,2.0992216 41.3588486,2.0991596 41.3589636,2.0991409 41.3589984,2.0990726 41.3589784)));;;;;;;-1;0;-1;;;517352780;;yes;;;;;116;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0990171 41.3590736,2.0990642 41.3589927,2.0991309 41.3590128,2.0990831 41.3590909,2.0990171 41.3590736)));;;;;;;-1;0;-1;;;517352781;;yes;;;;;57;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0990831 41.3590909,2.0991309 41.3590128,2.0991848 41.3590268,2.0991462 41.3591048,2.0990831 41.3590909)));;;;;;;-1;0;-1;;;517353226;;yes;;;;;48;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0991462 41.3591048,2.0991848 41.3590268,2.0991917 41.3590152,2.0992479 41.3590303,2.0992032 41.3591176,2.0991462 41.3591048)));;;;;;;-1;0;-1;;;517353227;;yes;;;;;53;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992032 41.3591176,2.0992479 41.3590303,2.0993165 41.3590453,2.0992733 41.3591314,2.0992032 41.3591176)));;;;;;;-1;0;-1;;;517353228;;yes;;;;;62;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992733 41.3591314,2.0993165 41.3590453,2.0993218 41.3590344,2.0993303 41.359017,2.0993943 41.3590349,2.0993804 41.3590592,2.0993542 41.3590522,2.0993388 41.3590783,2.0993658 41.3590863,2.0993342 41.359143,2.0992733 41.3591314)));;;;;;;-1;0;-1;;;517353229;;yes;;;;;65;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0993342 41.359143,2.0993658 41.3590863,2.0993804 41.3590592,2.0993943 41.3590349,2.0994852 41.3590592,2.0994818 41.3590654,2.0994305 41.3591609,2.0993342 41.359143)));;;;;;;-1;0;-1;;;517353230;;yes;;;;;103;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0994305 41.3591609,2.0994818 41.3590654,2.0995476 41.359084,2.0995021 41.3591748,2.0994305 41.3591609)));;;;;;;-1;0;-1;;;517353231;;yes;;;;;67;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0993943 41.3590349,2.0994536 41.3589193,2.0995414 41.358943,2.0994881 41.3590531,2.0994852 41.3590592,2.0993943 41.3590349)));;;;;;;-1;0;-1;;;517353232;;yes;;;;;109;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0993303 41.359017,2.0993896 41.3589019,2.0994536 41.3589193,2.0993943 41.3590349,2.0993303 41.359017)));;;;;;;-1;0;-1;;;517353233;;yes;;;;;78;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0994881 41.3590531,2.0995414 41.358943,2.0995999 41.3589597,2.0995414 41.3590678,2.0994881 41.3590531)));;;;;;;-1;0;-1;;;517353234;;yes;;;;;65;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0992541 41.3590172,2.0993211 41.3588811,2.0993896 41.3589019,2.0993303 41.359017,2.0993218 41.3590344,2.0992541 41.3590172)));;;;;;;-1;0;-1;;;517353235;;yes;;;;;97;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0991917 41.3590152,2.0991987 41.3590016,2.0992688 41.3588651,2.0993211 41.3588811,2.0992541 41.3590172,2.0992479 41.3590303,2.0991917 41.3590152)));;;;;;;-1;0;-1;;;517353236;;yes;;;;;86;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.0991596 41.3589636,2.0992216 41.3588486,2.0992688 41.3588651,2.0991987 41.3590016,2.0991732 41.3589943,2.0991856 41.3589704,2.0991596 41.3589636)));;;;;;;-1;0;-1;;;517353237;;yes;;;;;67;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1046777 41.3591329,2.1047692 41.3589966,2.1048577 41.3589737,2.1050676 41.3590478,2.1051098 41.3591073,2.1050393 41.3592269,2.1049665 41.3592537,2.1047045 41.3591832,2.1046777 41.3591329)));;;;;;;-1;0;-1;;;517353923;;yes;;;;;749;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1040013 41.3589493,2.1041563 41.3587366,2.1046277 41.3589302,2.1044726 41.3591429,2.1041143 41.3589957,2.1040013 41.3589493)));;;;;;;-1;0;-1;;;517353924;;apartments;;;;;1211;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1038581 41.3593708,2.1039786 41.3591989,2.1043204 41.359334,2.1041999 41.3595058,2.1038581 41.3593708)));;;;;;;-1;0;-1;;;517353925;;yes;;;;;697;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1036376 41.3597452,2.1037568 41.3595764,2.1040737 41.3597024,2.1039545 41.3598712,2.1036376 41.3597452)));;;;;;;-1;0;-1;;;517353926;;yes;;;;;637;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1028788 41.3584464,2.1030028 41.3582755,2.1038667 41.3585898,2.1038077 41.35866,2.103761 41.3586493,2.1037264 41.3586951,2.1036532 41.3587027,2.1035374 41.3586859,2.103391 41.3586371,2.103265 41.3585791,2.1031573 41.3584998,2.1031308 41.358541,2.1028788 41.3584464)));;;;;;;-1;0;-1;;;517354521;;yes;;;;;1612;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.1027334 41.3599727,2.1028338 41.3598308,2.1029832 41.3598869,2.1029015 41.3600183,2.1027334 41.3599727)));;;;;;;-1;0;-1;;;517354849;;apartments;;;;;245;DIS_1;Districte I;BAR_01;Centre
MULTIPOLYGON (((2.100793 41.3582464,2.1009541 41.3579134,2.1009914 41.3579204,2.1010125 41.357938,2.1010288 41.3583376,2.1009644 41.3583749,2.1007976 41.3583235,2.100793 41.3582464)));;;;;;;-1;0;-1;;;517354850;;apartments;;;;;669;DIS_1;Districte I;BAR_01;Centre
