WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1322978 41.3635482,2.1323686 41.3632235,2.1326324 41.363256,2.132559 41.3635793,2.1322978 41.3635482)));Edifici G - Institut de Medicina Legal;;;;;;-1;0;-1;;;217498208;;yes;;;;;812;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1316962 41.3641563,2.1320895 41.3636145,2.1322607 41.3636854,2.1318694 41.3642271,2.1316962 41.3641563)));;;;;;;-1;0;-1;;;217498210;;yes;;;;;1125;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1330506 41.3643869,2.1331565 41.3641328,2.1334293 41.3641985,2.1333084 41.3644475,2.1330506 41.3643869)));Edifici I - Jutjat d'instrucció;;;;;;-1;0;-1;;;217498211;;yes;;;;;687;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1326815 41.3641166,2.1328445 41.3636188,2.1331019 41.3636652,2.1329405 41.3641642,2.1326815 41.3641166)));Edifici F - Jutjats de menors i Fiscalia;;;;;;-1;0;-1;;;217498212;;yes;;;;;1267;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1321997 41.3649078,2.1324161 41.3646964,2.1330182 41.3650457,2.1328989 41.3652916,2.1321997 41.3649078)));Edifici C - Jutjats de primera instància i mercantils;;;;;;-1;0;-1;;;217498213;;yes;;;;;1954;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1327526 41.3647096,2.1329181 41.3644741,2.1332348 41.3645993,2.1331131 41.36485,2.1327526 41.3647096)));Edifici P - Jutjats penals;;;;;;-1;0;-1;;;217498214;;yes;;;;;942;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1231217 41.3674045,2.1233582 41.3668304,2.1235107 41.3668671,2.1235062 41.3668799,2.1235235 41.3668844,2.1233903 41.3672048,2.1232953 41.3674335,2.1232779 41.3674295,2.1232727 41.3674419,2.1231217 41.3674045)));;;;;;;-1;0;-1;;;244675369;;yes;;;Carrer de Clara Campoamor, 10;;991;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1233918 41.3667519,2.1234448 41.3666246,2.1239223 41.3667375,2.1238693 41.3668644,2.1233918 41.3667519)));;;;;;;-1;0;-1;;;244675378;;yes;;;;;619;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1236561 41.3675223,2.1238348 41.3670909,2.1238518 41.3670946,2.123856 41.3670852,2.1240111 41.3671231,2.1240073 41.3671319,2.124025 41.3671357,2.1239087 41.3674136,2.123893 41.3674096,2.1238615 41.3674837,2.123881 41.367486,2.1238457 41.3675672,2.123828 41.3675629,2.1238259 41.3675727,2.123669 41.3675356,2.1236733 41.3675255,2.1236561 41.3675223)));;;;;;;-1;0;-1;;;244675388;;yes;;;;;852;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1259339 41.3562912,2.1261389 41.356126,2.1263504 41.3562816,2.1261485 41.356443,2.1259339 41.3562912)));;;;;;;-1;0;-1;;;270877333;25-27;apartments;;;Plaça d'Europa;;614;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1263935 41.3566694,2.1266518 41.3565634,2.1267934 41.3567578,2.1265351 41.3568638,2.1263935 41.3566694)));;;;;;;-1;0;-1;;;270877334;13-15;apartments;;;Plaça d'Europa;;606;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1266795 41.3571933,2.126972 41.3571738,2.1269977 41.3573922,2.1267053 41.3574117,2.1266795 41.3571933)));;;;;;;-1;0;-1;;;270877335;1-3;apartments;;;Plaça d'Europa;;598;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1274302 41.3564447,2.1275527 41.3563922,2.1277286 41.3563168,2.1278984 41.3565404,2.127601 41.3566703,2.1274302 41.3564447)));Torre Werfen;;;;;;-1;0;-1;;;270879159;21-23;yes;;;Plaça d'Europa;;826;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1260641 41.3558505,2.126126 41.3557625,2.1268457 41.3561585,2.1267382 41.3562416,2.1260641 41.3558505)));;;;;;;-1;0;-1;;;282269687;31-39;commercial;;;Plaça d'Europa;;864;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1268803 41.3565003,2.1270641 41.3564197,2.1273994 41.3568591,2.1272894 41.3579188,2.1270846 41.3577681,2.1271789 41.3568966,2.1268803 41.3565003)));;;;;;;-1;0;-1;;;282269750;7-19;commercial;;;Plaça d'Europa;;2921;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1276798 41.3572939,2.1276882 41.3572122,2.127695 41.3571479,2.1276972 41.357127,2.1277061 41.3570451,2.1277559 41.357048,2.1280364 41.3570647,2.1280276 41.3571467,2.1280208 41.3572107,2.1280187 41.357232,2.1280099 41.3573136,2.1276798 41.3572939)));Torre Inbisa;;;;;;-1;0;-1;;;282269801;11;yes;;;Plaça d'Europa;;769;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1257873 41.3583405,2.1258173 41.3583347,2.125847 41.358329,2.1258765 41.3583234,2.1259056 41.3583177,2.1259854 41.3583024,2.1260149 41.3582967,2.1260445 41.358291,2.1260735 41.3582854,2.1261032 41.3582797,2.1261107 41.3583018,2.1261184 41.3583243,2.126126 41.3583464,2.1261334 41.3583682,2.1261541 41.3584288,2.1261617 41.3584509,2.126169 41.3584725,2.1261768 41.3584952,2.1261845 41.3585176,2.1261547 41.3585234,2.1261253 41.3585291,2.1260959 41.3585348,2.126067 41.3585403,2.1259575 41.3585615,2.1259281 41.3585671,2.1258986 41.3585728,2.1258689 41.3585786,2.1258612 41.3585561,2.1258536 41.3585339,2.125846 41.3585117,2.1258384 41.3584897,2.1258178 41.3584294,2.1258103 41.3584076,2.1258027 41.3583854,2.1257951 41.3583632,2.1257873 41.3583405)));Torre Copisa;;;;;;-1;0;-1;;;282270711;4;commercial;stone;;Plaça d'Europa;;744;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1229012 41.3562658,2.1232589 41.3562425,2.1232896 41.3565075,2.1229318 41.3565308,2.1229012 41.3562658)));Hotel Renaissance Barcelona Fira;;;;;;-1;0;-1;;;282270953;50-52;yes;;;Plaça d'Europa;;888;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1202156 41.3517754,2.1202665 41.3517738,2.1202651 41.3517518,2.120327 41.3517503,2.120327 41.3517514,2.120536 41.3517443,2.1205358 41.3517432,2.1205977 41.3517413,2.1205988 41.3517629,2.1206493 41.3517613,2.1206499 41.3517935,2.1206496 41.3518069,2.1206487 41.3518275,2.1206439 41.351862,2.1206374 41.3518911,2.1206267 41.3519257,2.1206186 41.3519471,2.1206068 41.3519723,2.1205931 41.3519985,2.1205744 41.3520282,2.1205588 41.3520499,2.1205306 41.3520838,2.1204888 41.3520631,2.1204773 41.352077,2.1204737 41.3520799,2.1204662 41.3520854,2.120459 41.3520885,2.1204421 41.3520884,2.1204372 41.352087,2.1204335 41.3520851,2.120427 41.352081,2.12042 41.3520745,2.1204103 41.3520658,2.1203715 41.3520894,2.1203451 41.352063,2.1203291 41.3520456,2.1203205 41.3520355,2.120305 41.352016,2.1202912 41.3519969,2.1202775 41.3519754,2.1202664 41.3519556,2.120257 41.3519377,2.1202487 41.3519195,2.1202354 41.3518847,2.1202262 41.3518522,2.1202223 41.3518317,2.1202194 41.3518143,2.1202179 41.3518039,2.1202156 41.3517754)));Eurohotel Gran Via Fira;;;;;;-1;0;-1;;;285157075;98;hotel;;;Carrer de les Ciències;;1082;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1235035 41.3573468,2.1237428 41.3572386,2.123897 41.3574308,2.1236577 41.357539,2.1235035 41.3573468)));;;;;;;-1;0;-1;;;314660531;26-28;apartments;;;Plaça d'Europa;;583;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1163683 41.3607639,2.1164783 41.3606571,2.1165439 41.3607006,2.1165219 41.3607171,2.1167918 41.3608983,2.1168256 41.3609075,2.1168106 41.3609293,2.1167766 41.3609163,2.1167401 41.3609696,2.116775 41.3609777,2.1167545 41.3610071,2.1166541 41.3611531,2.1163737 41.3610538,2.1163683 41.3607639)));;;;;;;-1;0;-1;;;315679389;;yes;;;;;1237;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1226109 41.3530879,2.1226353 41.3530657,2.1227436 41.3531324,2.1227193 41.3531547,2.1226972 41.3531411,2.1226109 41.3530879)));;;;;;;-1;0;-1;;;329626455;;yes;;;;;38;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1220574 41.3527587,2.1220806 41.3527339,2.122169 41.3527855,2.1221471 41.3528091,2.1221287 41.3527988,2.1220574 41.3527587)));;;;;;;-1;0;-1;;;329626458;;yes;;;;;31;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1213657 41.3523498,2.1213914 41.3523227,2.1214757 41.3523677,2.12145 41.3523948,2.1213657 41.3523498)));;;;;;;-1;0;-1;;;329626461;;yes;;;;;32;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1245856 41.3558888,2.1252816 41.3546803,2.125351 41.3546971,2.125492 41.3547312,2.1256236 41.3547686,2.1256981 41.3547904,2.125715 41.354797,2.1257529 41.3548135,2.1257683 41.3548223,2.1257812 41.3548307,2.1257992 41.3548463,2.1258103 41.3548585,2.1258178 41.3548683,2.1258262 41.3548831,2.1258321 41.3548966,2.1258385 41.3549186,2.1258402 41.3549489,2.1258387 41.3549841,2.1258345 41.3550009,2.1258291 41.3550153,2.1258132 41.355047,2.1258014 41.3550649,2.1256718 41.3552307,2.1256581 41.3552557,2.1256552 41.3552668,2.1256519 41.3552858,2.1256536 41.3553102,2.1256593 41.3553272,2.1256687 41.3553478,2.1256885 41.355369,2.1257064 41.3553848,2.1257367 41.3554011,2.1257686 41.3554142,2.1258452 41.3554459,2.1258621 41.355457,2.1258713 41.3554648,2.1258793 41.3554752,2.125884 41.3554923,2.125884 41.3555063,2.1258819 41.3555204,2.1258746 41.3555375,2.1258445 41.3555752,2.1257226 41.3557232,2.1257058 41.3557471,2.1256916 41.355771,2.1256777 41.355801,2.1256701 41.3558237,2.125667 41.3558486,2.125322 41.3558048,2.1246479 41.3559357,2.1245856 41.3558888)));;;;;;;-1;0;-1;;;329628740;;roof;;;;;8732;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1301808 41.361742,2.1304115 41.3615044,2.1304785 41.3615588,2.1302532 41.3617762,2.1301808 41.361742)));;;;;;;-1;0;-1;;;329632406;;yes;;;;;241;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1196854 41.3522293,2.1199778 41.3520219,2.1202567 41.3522253,2.119959 41.3524347,2.1196854 41.3522293)));Nissan Iberia S.A.;;;;;;-1;0;-1;;;448580542;149-151;commercial;;;Avinguda de la Gran Via de l'Hospitalet;;1096;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1268221 41.3590729,2.1268458 41.3590338,2.1268484 41.3590295,2.1269152 41.3590514,2.1269451 41.3590611,2.1269745 41.3590707,2.1270468 41.3590937,2.1270415 41.3591027,2.1270174 41.3591431,2.1269879 41.3591925,2.1269598 41.3591833,2.1269222 41.3591708,2.1268785 41.3591563,2.1268566 41.3591491,2.1268264 41.3591391,2.1268594 41.3590853,2.1268221 41.3590729)));Ona Living Barcelona;;;;;;-1;0;-1;;;474655792;206-208;yes;;;Carrer de Castelao;;194;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1266258 41.3594251,2.1266267 41.3594237,2.1267032 41.3592945,2.1267225 41.359301,2.1267383 41.3593064,2.1267796 41.3593204,2.1268232 41.3593352,2.1268557 41.3593462,2.1268617 41.3593482,2.1268899 41.3593578,2.1268516 41.3594213,2.1268109 41.3594888,2.1267772 41.3594771,2.126746 41.3594664,2.1267436 41.3594656,2.1266609 41.3594372,2.12665 41.3594334,2.1266258 41.3594251)));;;;;;;-1;0;-1;;;477686873;;apartments;;;Carrer de Castelao;;272;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1267032 41.3592945,2.1268011 41.359131,2.1268211 41.3591374,2.1268264 41.3591391,2.1268566 41.3591491,2.1268785 41.3591563,2.1269222 41.3591708,2.1269598 41.3591833,2.1269879 41.3591925,2.1269283 41.359293,2.1268899 41.3593578,2.1268617 41.3593482,2.1268557 41.3593462,2.1268232 41.3593352,2.1267796 41.3593204,2.1267383 41.3593064,2.1267225 41.359301,2.1267032 41.3592945)));;;;;;;-1;0;-1;;;477686875;;apartments;;;Carrer de Castelao;;342;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1254344 41.3586364,2.1257579 41.3585834,2.125826 41.3588296,2.1255058 41.3588773,2.1254344 41.3586364)));;;;;;;-1;0;-1;;;480710035;6-8;apartments;;;Plaça d'Europa;;761;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1318086 41.3631641,2.1320185 41.3628739,2.1322518 41.3629694,2.1320404 41.3632596,2.1318086 41.3631641)));Edifici H - Jutjats socials;;;;;;-1;0;-1;;;561069228;;yes;;;;;814;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1322458 41.3643617,2.1323111 41.3642212,2.1323576 41.3642332,2.1322933 41.364374,2.1322458 41.3643617)));;;;;;;-1;0;-1;;;561069229;;yes;;;;;69;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1318062 41.3650133,2.1325813 41.3643716,2.1326635 41.3641154,2.1326815 41.3641166,2.1329405 41.3641642,2.1329543 41.3641681,2.1331817 41.3637833,2.1333997 41.3639493,2.1335091 41.3640339,2.1334737 41.364107,2.1331775 41.3640801,2.1331565 41.3641328,2.1330506 41.3643869,2.1330478 41.3643893,2.1329837 41.3643737,2.1329629 41.3644049,2.1329926 41.3644168,2.1329652 41.3644536,2.1329362 41.3644411,2.1329181 41.3644741,2.1327526 41.3647096,2.1324987 41.3646135,2.1324161 41.3646964,2.1321997 41.3649078,2.1321481 41.3649578,2.1323878 41.3651614,2.1318062 41.3650133)));Atri central;;;;;;-1;0;-1;;;561069230;;yes;;;;;4394;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1224227 41.3598045,2.1224526 41.3597553,2.1224446 41.3597526,2.1224751 41.3597024,2.1224831 41.3597052,2.1225094 41.3596614,2.1225698 41.3595613,2.122612 41.3594912,2.1226273 41.3594658,2.1229123 41.3595634,2.1228825 41.3596124,2.1228446 41.3596746,2.1228261 41.3597052,2.122765 41.3598056,2.1227065 41.3599018,2.1226382 41.3598784,2.1224915 41.3598281,2.1224227 41.3598045)));Biblioteca Plaça Europa;;;;;;-1;0;-1;;;602920886;57;civic;;;Carrer d'Amadeu Torner;;1085;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1232726 41.3588117,2.1233797 41.3586249,2.1236284 41.3587057,2.1235206 41.3588926,2.1232726 41.3588117)));;;;;;;-1;0;-1;;;602920890;2;apartments;;;Carrer de Jerusalem;;512;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1331156404546 41.3648509505171,2.13323723042081 41.3646002172686,2.1332348 41.3645993,2.1331131 41.36485,2.1331156404546 41.3648509505171)));;;;;;;-1;0;-1;;;649614878;;public;;;;;7;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.13347629600761 41.364107235051,2.13351111476501 41.3640354345528,2.1335091 41.3640339,2.1334737 41.364107,2.13347629600761 41.364107235051)));;;;;;;-1;0;-1;;;649614879;;public;;;;;2;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.13290452173415 41.3652863029088,2.1330205531282 41.3650470321099,2.1330182 41.3650457,2.1328989 41.3652916,2.13290452173415 41.3652863029088)));;;;;;;-1;0;-1;;;649614880;;public;;;;;7;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.13331099638125 41.3644481029168,2.13343174814589 41.3641990981416,2.1334293 41.3641985,2.1334076 41.3642431,2.133376 41.3643083,2.1333084 41.3644475,2.13331099638125 41.3644481029168)));;;;;;;-1;0;-1;;;649614881;;public;;;;;7;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1219902 41.3573113,2.122088 41.3572893,2.1222067 41.3572625,2.1223047 41.3572404,2.1223995 41.3574775,2.122084 41.3575486,2.1219902 41.3573113)));Torre Puig;;;;;;-1;0;-1;;;665042995;46-48;yes;;;Plaça d'Europa;;757;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1196326 41.3587043,2.1197399 41.3585442,2.1211412 41.3590737,2.1210339 41.3592336,2.1196326 41.3587043)));;;;;;;-1;0;-1;;;666345278;;yes;;;;;2612;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1205483 41.3587259,2.1205783 41.3586572,2.1206282 41.3586695,2.1206349 41.3586544,2.1205943 41.3586443,2.120644 41.3585306,2.120755 41.3585579,2.1207465 41.3585772,2.120817 41.3585946,2.1208261 41.3585739,2.1209224 41.3585976,2.120875 41.3587058,2.1208252 41.3586935,2.120809 41.3587307,2.1208624 41.3587439,2.1208381 41.3587995,2.1207133 41.3587687,2.1207249 41.3587423,2.1206993 41.358736,2.1206886 41.3587605,2.1205483 41.3587259)));;;;;;;-1;0;-1;;;666345279;;yes;;;;;532;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1211173 41.3585819,2.1212008 41.3583736,2.1214799 41.3584367,2.1213963 41.358645,2.1211173 41.3585819)));;;;;;;-1;0;-1;;;666345280;;yes;;;;;589;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1196699 41.3614323,2.1197793 41.3612514,2.1200186 41.3613339,2.1199098 41.3615145,2.1197286 41.3614524,2.1196699 41.3614323)),((2.1198684 41.3611037,2.1199769 41.3609236,2.1202162 41.3610057,2.1201074 41.3611857,2.1198684 41.3611037)));;;;;;;-1;0;-1;;;-10354541;;apartments;;;Carrer de la Fortuna;;969;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1194721 41.3617601,2.1195801 41.3615814,2.1198196 41.3616634,2.1197115 41.3618419,2.1195896 41.3618002,2.1194721 41.3617601)));;;;;;;-1;0;-1;;;666345417;;apartments;;;Carrer de Narcís Monturiol;;480;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1193903 41.361062,2.1198528 41.360309,2.1199956 41.3603584,2.1195331 41.3611114,2.1193903 41.361062)));;;;;;;-1;0;-1;;;666345418;;yes;;;;;1212;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1292131 41.3608469,2.1293418 41.3606315,2.12972 41.3609113,2.1296181 41.3609959,2.1292131 41.3608469)));EasyHotel;;;;;;-1;0;-1;;;681440969;;hotel;;;;;776;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1239156 41.3577988,2.1239449 41.357777,2.1239525 41.3577827,2.1239613 41.357776,2.1239537 41.3577706,2.1240622 41.3576889,2.1240693 41.3576943,2.124077 41.3576888,2.1240696 41.3576835,2.1241089 41.3576536,2.1241118 41.3576558,2.1241271 41.3576441,2.1243297 41.3577971,2.1243143 41.3578088,2.1243172 41.3578108,2.1242773 41.3578404,2.12427 41.3578349,2.124262 41.3578409,2.1242694 41.3578464,2.1241613 41.3579275,2.124154 41.3579218,2.1241452 41.3579285,2.1241527 41.357934,2.1241235 41.357956,2.124058 41.3579064,2.1240185 41.3578766,2.1239156 41.3577988)));;;;;;;-1;0;-1;;;681443803;18;apartments;;;Plaça d'Europa;;603;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON (((2.1273587 41.3670446,2.1273708 41.3670204,2.1273825 41.3669972,2.127389 41.3669836,2.1274027 41.3669554,2.1274291 41.3669008,2.1274442 41.3668696,2.1274507 41.3668714,2.1274633 41.3668619,2.1274818 41.3668665,2.1274855 41.3668581,2.1275207 41.3668689,2.1275378 41.3668651,2.1275828 41.3668765,2.1275879 41.3668878,2.1275797 41.3669047,2.1275119 41.3670429,2.1275034 41.3670602,2.1273587 41.3670446)));;;;;;;-1;0;-1;;;699369465;71;yes;;;Carrer de Santa Eulàlia;;261;DIS_3;Districte III;BAR_06;Santa Eulàlia
