WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1275152 41.3545061,2.1275527 41.3544658,2.1276064 41.3544416,2.1276542 41.354438,2.1277137 41.3544336,2.1278049 41.3544175,2.1278263 41.3543772,2.1278156 41.354337,2.1277083 41.354188,2.1276868 41.3541235,2.1277083 41.3540873,2.1277834 41.3540712,2.1278746 41.3540752,2.1279497 41.3541034,2.1280094 41.3541301,2.128175 41.3542041,2.128293 41.3542403,2.1283681 41.3542363,2.128411 41.3542081,2.1284678 41.3541391,2.1286667 41.3542149,2.128631 41.3543007,2.128631 41.354349,2.1286739 41.3543853,2.1287758 41.3544014,2.1288938 41.3544054,2.129209 41.3544451,2.1291767 41.3544842,2.1291406 41.3545504,2.1288952 41.3545319,2.1288724 41.3545302,2.1287275 41.3545262,2.1286203 41.3545383,2.1285237 41.3545665,2.128454 41.3545906,2.1283896 41.3546671,2.1282769 41.3548363,2.1281432 41.3549976,2.1281267 41.3550175,2.1279765 41.3551181,2.1278372 41.3551574,2.1278049 41.3551665,2.1277244 41.3551665,2.1276922 41.3551141,2.1277351 41.3550134,2.1277888 41.3548604,2.1277727 41.3547718,2.1277244 41.3547034,2.1275688 41.3546027,2.1275152 41.3545584,2.1275152 41.3545061)));;;;;;;-1;0;-1;;;242287306;;yes;;;Avinguda de la Reina Maria Cristina;;7046;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1332235 41.3524397,2.1334706 41.3521087,2.1336327 41.3521755,2.1333915 41.3525094,2.1332235 41.3524397)));;;;;;;-1;0;-1;;;264434108;25;yes;;;Carrer Botánica;;665;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1328457 41.3522999,2.1331746 41.3518457,2.1334699 41.3519701,2.1331434 41.3524188,2.1328457 41.3522999)));;;;;;;-1;0;-1;;;264576450;;industrial;;;;;1615;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1324592 41.3521395,2.1327785 41.3516998,2.1331122 41.3518259,2.1327785 41.3522692,2.1324592 41.3521395)));;;;;;;-1;0;-1;;;264576451;;industrial;;;;;1728;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1320655 41.3519863,2.1323968 41.3515394,2.1327209 41.3516727,2.1323968 41.3521142,2.1320655 41.3519863)));;;;;;;-1;0;-1;;;264576452;;industrial;;;;;1751;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1316694 41.3517845,2.1319407 41.3514349,2.132272 41.3515808,2.1319983 41.3519304,2.1316694 41.3517845)));;;;;;;-1;0;-1;;;264576453;;industrial;;;;;1442;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1311941 41.3516223,2.1315205 41.3512655,2.131631 41.3513231,2.1316406 41.3513105,2.1318494 41.3514276,2.1315326 41.35177,2.1313237 41.3516655,2.1313093 41.3516799,2.1311941 41.3516223)));;;;;;;-1;0;-1;;;264576454;;industrial;;;;;1551;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1309852 41.3513988,2.1310716 41.3513069,2.1311073 41.3513264,2.1312901 41.3514258,2.1311244 41.3516043,2.1310092 41.3515412,2.131086 41.3514565,2.1309852 41.3513988)));;;;;;;-1;0;-1;;;264576455;;industrial;;;;;424;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1311073 41.3513264,2.1312349 41.3511718,2.1314461 41.3512402,2.1312901 41.3514258,2.1311073 41.3513264)));;;;;;;-1;0;-1;;;264576456;;industrial;;;;;422;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1314225 41.3511368,2.131619 41.350833,2.131914 41.3509405,2.1317176 41.3512443,2.1314225 41.3511368)));;;;;;;-1;0;-1;;;264576457;;industrial;;;;;1029;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1335131 41.3520476,2.1336283 41.3518746,2.1343005 41.3521251,2.1341805 41.3522963,2.1335131 41.3520476)));;;;;;;-1;0;-1;;;264576458;;industrial;;;;;1344;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1335823 41.3517728,2.1337017 41.3516087,2.1344771 41.3519268,2.1343576 41.3520909,2.1335823 41.3517728)));;;;;;;-1;0;-1;;;264576459;;industrial;;;;;1536;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1337315 41.3515574,2.1338492 41.351397,2.1346174 41.351725,2.134507 41.35188,2.1337315 41.3515574)));;;;;;;-1;0;-1;;;264576460;;industrial;;;;;1476;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.133902 41.3513592,2.1340244 41.351197,2.1347782 41.3515178,2.1346534 41.3516727,2.133902 41.3513592)));;;;;;;-1;0;-1;;;264576461;;industrial;;;;;1473;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1340556 41.3511627,2.1341541 41.3510204,2.1347158 41.3511736,2.1349535 41.3512799,2.1348022 41.3514691,2.1340556 41.3511627)));;;;;;;-1;0;-1;;;264576462;;industrial;;;;;1628;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.134579 41.3510853,2.1348358 41.3507663,2.1350327 41.3508636,2.1351287 41.3509573,2.1351359 41.3510312,2.1351143 41.3510889,2.1350207 41.3512042,2.134579 41.3510853)));;;;;;;-1;0;-1;;;264576463;;industrial;;;;;1330;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1341949 41.3509771,2.1344541 41.3506491,2.1346822 41.3507537,2.1347422 41.3507987,2.1345118 41.3510672,2.1341949 41.3509771)));;;;;;;-1;0;-1;;;264576464;;industrial;;;;;1130;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1329633 41.3509122,2.1333618 41.3502905,2.1336571 41.3503932,2.133637 41.3504236,2.1332442 41.3510168,2.1329633 41.3509122)));;;;;;;-1;0;-1;;;264576465;;industrial;;;;;2058;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1332442 41.3510168,2.133637 41.3504236,2.1338084 41.3504924,2.1334171 41.351078,2.1332442 41.3510168)));;;;;;;-1;0;-1;;;264576466;;industrial;;;;;1180;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1326777 41.35137,2.1329633 41.3509122,2.1332442 41.3510168,2.1334171 41.351078,2.1331242 41.351534,2.1326777 41.35137)));;;;;;;-1;0;-1;;;264576467;;industrial;;;;;2351;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1317312 41.350789,2.131836 41.3506272,2.1318578 41.3506361,2.1319013 41.3505723,2.1319448 41.3505901,2.1319823 41.3505426,2.1328543 41.3508781,2.1326684 41.3511482,2.1317312 41.350789)));;;;;;;-1;0;-1;;;264618920;;industrial;;;;;2936;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1320132 41.3504585,2.1321655 41.3503205,2.1329801 41.3506871,2.1328753 41.3508355,2.1320132 41.3504585)));;;;;;;-1;0;-1;;;264619924;;industrial;;;;;1560;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1322208 41.3502908,2.1323711 41.3501646,2.1328674 41.350365,2.1327586 41.3505223,2.1322208 41.3502908)));;;;;;;-1;0;-1;;;264619925;;industrial;;;;;941;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1324205 41.3501171,2.1325629 41.349985,2.132984 41.3501765,2.1328852 41.3503249,2.1324205 41.3501171)));;;;;;;-1;0;-1;;;264619926;;industrial;;;;;801;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1326103 41.3499435,2.1326657 41.3499093,2.1327369 41.3498826,2.1328041 41.3498752,2.1328852 41.3498811,2.1329741 41.3499123,2.1331066 41.3499776,2.1330176 41.3501231,2.1326103 41.3499435)));;;;;;;-1;0;-1;;;264619927;;industrial;;;;;595;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1328239 41.3505535,2.1331659 41.3500073,2.1333577 41.350086,2.1330176 41.3506366,2.1328239 41.3505535)));;;;;;;-1;0;-1;;;264619928;;industrial;;;;;1239;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1338184 41.3507242,2.1338678 41.3506485,2.1340141 41.3503902,2.1343324 41.3505401,2.1343047 41.3505772,2.1343917 41.3506203,2.1341268 41.3509587,2.1340695 41.3509409,2.1341209 41.3508622,2.1338184 41.3507242)));;;;;;;-1;0;-1;;;264619929;;industrial;;;;;1511;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1338872 41.3499198,2.1342438 41.3494129,2.1344315 41.3494874,2.134075 41.3499943,2.1338872 41.3499198)));;;;;;;-1;0;-1;;;264927341;;industrial;;;;;1131;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1335626 41.3490733,2.1337247 41.3486607,2.133869 41.3487156,2.1338512 41.3487498,2.1341182 41.3488166,2.1340846 41.3489027,2.1344958 41.3490006,2.1343811 41.3492604,2.1335626 41.3490733)));;;;;;;-1;0;-1;;;264927342;;industrial;;;;;2662;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1338239 41.3485542,2.1340438 41.348274,2.1342864 41.3483813,2.1340665 41.3486615,2.1338239 41.3485542)));;;;;;;-1;0;-1;;;264927343;;industrial;;;;;851;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.13488394351373 41.3478397912666,2.13452342500965 41.3477160535977,2.1344998 41.3477197,2.1344226 41.3477598,2.1341063 41.3481739,2.134909 41.3485242,2.1352985 41.348018,2.13488394351373 41.3478397912666)));;;;;;;-1;0;-1;;;264927344;;industrial;;;;;4950;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.13686822380592 41.3485208387438,2.13633213094611 41.3483368401972,2.1362325 41.3484981,2.1368563 41.3487153,2.1369429 41.3485752,2.1368538 41.3485442,2.13686822380592 41.3485208387438)));;;;;;;-1;0;-1;;;264927345;;industrial;;;;;1121;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.13621994711015 41.348298336303,2.1354653874306 41.3480393552668,2.1347567 41.3489844,2.1349528 41.3490672,2.1351354 41.3488237,2.1356597 41.3490453,2.13621994711015 41.348298336303)));;;;;;;-1;0;-1;;;265965060;;industrial;;;;;6971;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1348033 41.3495009,2.1351994 41.3490059,2.1356586 41.3492129,2.1356132 41.3492696,2.1363915 41.3496204,2.136041 41.3500587,2.1348033 41.3495009)));;;;;;;-1;0;-1;;;265965062;;industrial;;;;;7189;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1357499 41.3492492,2.1363453 41.3490798,2.1367606 41.3492294,2.1364461 41.3495141,2.1357499 41.3492492)));;;;;;;-1;0;-1;;;265965063;;industrial;;;;;2049;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1364641 41.3489375,2.1365699 41.3487698,2.1368495 41.3488693,2.1367436 41.349037,2.1364641 41.3489375)));;;;;;;-1;0;-1;;;265967957;;industrial;;;;;534;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1350801 41.3504865,2.135249 41.3502974,2.1351766 41.350261,2.1352325 41.3501984,2.1351542 41.3501591,2.135169 41.3501424,2.1351331 41.3501234,2.1352686 41.3499965,2.1358684 41.3502595,2.1355353 41.3506354,2.1354041 41.3506496,2.1350801 41.3504865)));;;;;;;-1;0;-1;;;265967958;;industrial;;;;;2697;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.132885 41.3594503,2.1329257 41.3593944,2.1330056 41.3592849,2.1331026 41.3593243,2.1331096 41.3593271,2.1331147 41.3593293,2.1332274 41.3593762,2.1332641 41.3593914,2.1331773 41.3595104,2.1331409 41.3594955,2.1331067 41.3595427,2.1330719 41.3595916,2.1329761 41.3595193,2.1329932 41.359496,2.1330248 41.3594528,2.1330129 41.3594477,2.1329961 41.3594706,2.1329842 41.3594684,2.1329721 41.3594662,2.132885 41.3594503)));;;;;;;-1;0;-1;;;278159566;;hotel;;;Carrer de l'Arquitectura;;530;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1345405 41.3624366,2.1347334 41.3617308,2.1350027 41.3617723,2.1348098 41.3624779,2.1345405 41.3624366)));;;;;;;-1;0;-1;;;281805866;;yes;;;;;1840;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1230903 41.3511475,2.1232966 41.3509544,2.1235408 41.3511015,2.1233345 41.3512946,2.1230903 41.3511475)));;;;;;;-1;0;-1;;;329626445;;industrial;;;;;720;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1272346 41.3512721,2.1275537 41.3509557,2.1277062 41.3510424,2.1273871 41.3513588,2.1272346 41.3512721)));;;;;;;-1;0;-1;;;329626450;;industrial;;;;;706;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1267892 41.3519961,2.1270987 41.3516874,2.12737 41.3518406,2.1270605 41.3521493,2.1267892 41.3519961)));;;;;;;-1;0;-1;;;329626451;;industrial;;;;;1219;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1270189 41.3511351,2.1273291 41.3508311,2.1274861 41.3509213,2.1271759 41.3512253,2.1270189 41.3511351)));;;;;;;-1;0;-1;;;329626454;;industrial;;;;;704;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1276561 41.3509247,2.1279597 41.350589,2.1286578 41.3509449,2.1283541 41.3512806,2.1276561 41.3509247)));;;;;;;-1;0;-1;;;329626457;;industrial;;;;;3182;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1236858 41.3506833,2.1243617 41.3500679,2.1245811 41.3502037,2.1239052 41.3508191,2.1236858 41.3506833)));;;;;;;-1;0;-1;;;329626459;;industrial;;;;;2108;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1255849 41.3518327,2.1262632 41.3511783,2.1270115 41.3516155,2.1263332 41.3522698,2.1255849 41.3518327)));;;;;;;-1;0;-1;;;329626460;;industrial;;;;;7307;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1286517 41.3511641,2.1287947 41.3510052,2.1288751 41.351046,2.1287321 41.3512049,2.1286517 41.3511641)));;;;;;;-1;0;-1;;;329626462;;industrial;;;;;173;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1274463 41.3514119,2.1277776 41.351083,2.1285262 41.3515078,2.128195 41.3518368,2.1274463 41.3514119)));;;;;;;-1;0;-1;;;329626464;;industrial;;;;;3597;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1242826 41.3510437,2.1249506 41.3504301,2.1254541 41.350739,2.1247861 41.3513526,2.1242826 41.3510437)));;;;;;;-1;0;-1;;;329626465;;industrial;;;;;4789;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1215916 41.3516995,2.1219636 41.3513434,2.1236592 41.3523586,2.1232895 41.3527153,2.1218035 41.3518263,2.1216639 41.3517427,2.1215916 41.3516995)));;;;;;;-1;0;-1;;;329626467;;industrial;;;;;9121;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1229985 41.35029,2.1233711 41.3499461,2.1234092 41.3499693,2.1237052 41.349696,2.1240035 41.3498781,2.1233348 41.3504954,2.1229985 41.35029)));;;;;;;-1;0;-1;;;329626469;;industrial;;;;;3045;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.123419 41.3505208,2.1240777 41.3499149,2.1242911 41.3500456,2.1236324 41.3506515,2.123419 41.3505208)));;;;;;;-1;0;-1;;;329626472;;industrial;;;;;2002;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1270016 41.3525587,2.127015 41.3525385,2.1270767 41.3524862,2.127184 41.3523775,2.127302 41.3522526,2.127479 41.3521137,2.1276319 41.3520453,2.1276668 41.3521137,2.1275327 41.3521741,2.1273959 41.3522708,2.1272135 41.3524822,2.1271142 41.3526533,2.1270257 41.3526412,2.1270579 41.3525627,2.1270016 41.3525587)));Hotel Fira Congress;;;;;;-1;0;-1;;;329626473;;industrial;;;;;692;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1239916 41.3508664,2.1246465 41.3502545,2.1248546 41.35038,2.1241997 41.3509919,2.1239916 41.3508664)));;;;;;;-1;0;-1;;;329626478;;industrial;;;;;1947;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1266823 41.3509482,2.126989 41.350638,2.1272622 41.3507902,2.1269555 41.3511004,2.1266823 41.3509482)));;;;;;;-1;0;-1;;;329626493;;industrial;;;;;1222;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1224365 41.3499049,2.1230453 41.3493452,2.1231204 41.3493432,2.123268 41.3494297,2.1226189 41.3500459,2.1224552 41.3499492,2.1224365 41.3499049)));;;;;;;-1;0;-1;;;329626500;;industrial;;;;;1823;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1284901 41.351287,2.128627 41.3511492,2.1287321 41.3512049,2.1287623 41.351223,2.1286223 41.3513643,2.1284901 41.351287)));;;;;;;-1;0;-1;;;329626502;;industrial;;;;;272;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1226752 41.3500882,2.1233243 41.3494881,2.1235255 41.349619,2.1232277 41.349921,2.1231725 41.3498853,2.1229541 41.3501083,2.1228334 41.3501828,2.1226752 41.3500882)));;;;;;;-1;0;-1;;;329626504;;industrial;;;;;1783;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1284491 41.3513265,2.1284901 41.351287,2.1286223 41.3513643,2.1285812 41.3514038,2.1284491 41.3513265)));;;;;;;-1;0;-1;;;329626510;;industrial;;;;;78;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.13323988658551 41.3591604725804,2.133227 41.359073,2.133223 41.359006,2.13322293089981 41.3590045143459,2.1331471 41.3589737,2.133064 41.359089,2.13323988658551 41.3591604725804)));;;;;;;-1;0;-1;;;329626511;;yes;;;;;172;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.133621 41.3526149,2.1337373 41.3524486,2.1338611 41.352497,2.133746 41.3526639,2.133621 41.3526149)));;;;;;;-1;0;-1;;;329627499;;yes;;;;;245;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1336457 41.3524131,2.1337234 41.3523002,2.1338219 41.3523384,2.1338114 41.3523537,2.1339646 41.352413,2.1338972 41.352511,2.1338611 41.352497,2.1337373 41.3524486,2.1336457 41.3524131)));;;;;;;-1;0;-1;;;329627500;;yes;;;;;307;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1253755 41.3540021,2.1255421 41.353849,2.1257463 41.3539822,2.1257919 41.3539822,2.1261111 41.3536741,2.1263015 41.3537869,2.1259904 41.354107,2.1258831 41.3541775,2.1258268 41.3541795,2.1257222 41.3541795,2.1256122 41.3541452,2.1253755 41.3540021)));Porcelanosa;;;;;;-1;0;-1;;;329628738;;industrial;;;;;1854;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1254849 41.3529983,2.1258983 41.3526047,2.1261598 41.3527595,2.1257464 41.353153,2.1254849 41.3529983)));;;;;;;-1;0;-1;;;329628739;;industrial;;;;;1551;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1271301 41.3534073,2.127161 41.3533744,2.1272351 41.3534135,2.1272042 41.3534464,2.1271301 41.3534073)));;;;;;;-1;0;-1;;;329628741;;yes;;;;;34;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.124261 41.3533189,2.1248092 41.352815,2.1259237 41.3534983,2.1255421 41.353849,2.1253755 41.3540021,2.124261 41.3533189)));;;;;;;-1;0;-1;;;329628745;;industrial;;;;;8700;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1309632 41.3581887,2.1310606 41.3581139,2.131286 41.3582793,2.1311885 41.3583541,2.1309632 41.3581887)));;;;;;;-1;0;-1;;;329631182;;yes;;;;;306;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1312244 41.3583841,2.1313181 41.3583115,2.1315397 41.3584726,2.131446 41.3585452,2.1312244 41.3583841)));;;;;;;-1;0;-1;;;329631183;;yes;;;;;290;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1328787 41.3585263,2.1329531 41.3584178,2.1330152 41.3584418,2.1329404 41.3585505,2.1328787 41.3585263)));;;;;;;-1;0;-1;;;329631186;5;house;;;Carrer de Mileva Maric;;79;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1321119 41.3582292,2.1321855 41.3581212,2.1322476 41.3581447,2.1321736 41.3582532,2.1321119 41.3582292)));;;;;;;-1;0;-1;;;329631189;29;house;;;Carrer de Mileva Maric;;79;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1309326 41.3577922,2.1309932 41.3577034,2.1310037 41.357688,2.1310654 41.3577117,2.1309944 41.3578162,2.1309326 41.3577922)));;;;;;;-1;0;-1;;;329631190;65;house;;;Carrer de Mileva Maric;;76;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON (((2.1317452 41.3584439,2.1318206 41.3583349,2.132113 41.3584488,2.1320376 41.3585579,2.1317452 41.3584439)));;;;;;;-1;0;-1;;;329631191;;yes;;;;;376;DIS_3;Districte III;BAR_16;Granvia Sud
