WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1020907 41.3453901,2.1025923 41.3448867,2.1027488 41.3449745,2.1024252 41.3452993,2.10257 41.3453806,2.1025846 41.3453659,2.102673 41.3454156,2.1028366 41.3452514,2.1030416 41.3453665,2.1028643 41.3455444,2.1028856 41.3455564,2.1027985 41.3456438,2.1024906 41.3454708,2.1024693 41.3454922,2.1024471 41.3454798,2.1023765 41.3455506,2.1020907 41.3453901)));Hospital Odontològic;;;;;;-1;0;-1;;;326697207;;yes;;;;;2448;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1064656 41.3467104,2.1066246 41.3456758,2.1070047 41.3457087,2.1068457 41.3467433,2.1064656 41.3467104)));Hospital Podològic;;;;;;-1;0;-1;;;326697210;;yes;;;;;3704;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1058974 41.3455914,2.105926 41.3454131,2.1067787 41.3454904,2.10675 41.3456687,2.1058974 41.3455914)));;;;;;;-1;0;-1;;;326697211;;yes;;;;;1434;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1059965 41.3463867,2.1061087 41.3456514,2.1063547 41.3456726,2.1062424 41.3464078,2.1059965 41.3463867)));;;;;;;-1;0;-1;;;326697212;;yes;;;;;1703;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1039136 41.3461818,2.1039149 41.3461116,2.1042216 41.3461147,2.1042177 41.3463352,2.1040625 41.3463337,2.1040652 41.3461833,2.1039136 41.3461818)));;;;;;;-1;0;-1;;;326697213;;yes;;;;;417;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1039124 41.3460737,2.1039181 41.3458928,2.104753 41.3459077,2.1047421 41.3462546,2.1045826 41.3462517,2.1045896 41.3460282,2.1041988 41.3460213,2.1041969 41.3460787,2.1039124 41.3460737)));;;;;;;-1;0;-1;;;326697214;;yes;;;;;1442;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1056401 41.3465528,2.1056717 41.3463565,2.1059614 41.3463855,2.1059526 41.3464211,2.1061264 41.3464395,2.1061001 41.3466161,2.1060878 41.3466372,2.1060562 41.3466464,2.1056401 41.3465528)));;;;;;;-1;0;-1;;;326697215;;yes;;;;;914;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1053529 41.3460957,2.1053571 41.3458481,2.1053591 41.3457536,2.1053847 41.3447244,2.1056679 41.3447295,2.1056984 41.3447299,2.1056981 41.3461675,2.1056344 41.3461668,2.1056358 41.346099,2.1053529 41.3460957)));Consultes externes;;;;;;-1;0;-1;;;326697216;;yes;;;;;4249;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1050685 41.3440036,2.1050834 41.3439391,2.1054591 41.3439819,2.1054477 41.3440422,2.1055477 41.3440554,2.1055631 41.3440366,2.1058343 41.3441783,2.1057798 41.3442061,2.1057943 41.3442159,2.1057342 41.3442341,2.1057438 41.3442472,2.1056811 41.3442555,2.1056868 41.3442687,2.105624 41.3442693,2.1056258 41.3442825,2.1055643 41.3442739,2.1055635 41.3442878,2.1055031 41.3442692,2.1055 41.3442823,2.1054485 41.3442557,2.1054398 41.3442674,2.1053889 41.344232,2.105433 41.344183,2.1053994 41.3441621,2.1054143 41.3441495,2.1053908 41.3441276,2.1053759 41.3441024,2.1052974 41.3441242,2.1052803 41.3440804,2.1052397 41.3440859,2.1052388 41.3440817,2.1051558 41.3440906,2.1051488 41.3440583,2.1051497 41.3440145,2.1050685 41.3440036)));Unitat de Recerca;;;;;;-1;0;-1;;;326698834;;yes;;;;;1074;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1063548 41.3452503,2.1063715 41.3451645,2.1064173 41.3451696,2.1064006 41.3452553,2.1063548 41.3452503)));;;;;;;-1;0;-1;;;326698838;;yes;;;;;37;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1064795 41.3446103,2.1064968 41.3445212,2.1065426 41.3445262,2.1065253 41.3446153,2.1064795 41.3446103)));;;;;;;-1;0;-1;;;326698840;;yes;;;;;39;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1064292 41.3448684,2.1064712 41.3446527,2.106517 41.3446577,2.106475 41.3448734,2.1064292 41.3448684)));;;;;;;-1;0;-1;;;326698842;;yes;;;;;94;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1063795 41.3451238,2.1064204 41.3449135,2.1064662 41.3449185,2.1064253 41.3451288,2.1063795 41.3451238)));;;;;;;-1;0;-1;;;326698844;;yes;;;;;91;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1075806 41.3471258,2.1079422 41.346316,2.1081163 41.3463598,2.1080859 41.3464279,2.1082135 41.34646,2.1083656 41.3465776,2.1080674 41.3472455,2.107897 41.3472027,2.1079399 41.3471065,2.1077959 41.3470703,2.1077519 41.3471689,2.1075806 41.3471258)));;;;;;;-1;0;-1;;;326700708;;yes;;;;;3628;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1073051 41.3522951,2.1074032 41.3520791,2.107636 41.3521378,2.1076225 41.3521678,2.107601 41.3522157,2.1075382 41.3523551,2.1073051 41.3522951)));;;;;;;-1;0;-1;;;330665378;1-9;commercial;;;Carrer del Prat;;523;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1055978 41.3515399,2.1056322 41.3514658,2.106544 41.3516949,2.1065093 41.3517728,2.1064964 41.3518017,2.1064578 41.3517911,2.106419 41.3517809,2.1063913 41.3517737,2.1062774 41.3517452,2.1062384 41.3517352,2.1062107 41.351728,2.1060948 41.3516989,2.1060569 41.3516888,2.1060292 41.3516811,2.1059134 41.3516516,2.1058756 41.3516422,2.1058469 41.351635,2.105731 41.3516063,2.1056924 41.3515961,2.1056648 41.3515888,2.1055978 41.3515399)));;;;;;;-1;0;-1;;;330665379;10 - 18;apartments;;;Carrer del Prat;;974;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1122631 41.3493986,2.1122919 41.3493246,2.1132055 41.3495457,2.1131732 41.3496204,2.1131591 41.3496481,2.1131448 41.3496452,2.1130872 41.3496304,2.1130589 41.3496231,2.1130711 41.3495943,2.1129884 41.3495763,2.1129769 41.3496042,2.1129024 41.3495858,2.112874 41.3495785,2.1128863 41.3495507,2.112806 41.3495313,2.1127943 41.3495589,2.1127176 41.3495398,2.1126889 41.3495327,2.1127012 41.3495054,2.1126228 41.3494868,2.1126109 41.3495144,2.1125371 41.3494961,2.1125088 41.3494892,2.1125205 41.3494618,2.1124408 41.3494419,2.1124292 41.3494695,2.1123542 41.3494517,2.1123256 41.3494448,2.1123376 41.3494171,2.1122631 41.3493986)));;;;;;;-1;0;-1;;;330665380;10 - 18;apartments;;;Rambla de la Marina;;842;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1116432 41.3506302,2.1116741 41.350556,2.1125891 41.350779,2.1125568 41.3508539,2.112545 41.350882,2.1125416 41.3508821,2.1125231 41.3508781,2.1125238 41.3508765,2.1124674 41.3508627,2.1124368 41.3508545,2.1124491 41.3508274,2.112371 41.3508084,2.1123595 41.3508363,2.1122838 41.350818,2.1122549 41.3508109,2.1122671 41.3507831,2.1121895 41.3507641,2.1121777 41.3507917,2.1121031 41.3507732,2.1120744 41.3507661,2.1120867 41.3507388,2.1120037 41.3507183,2.1119918 41.3507459,2.1119195 41.3507281,2.1118913 41.3507212,2.1119029 41.3506938,2.1118256 41.3506747,2.111814 41.3507023,2.1117379 41.3506837,2.1117093 41.3506768,2.1117214 41.3506491,2.1116456 41.3506302,2.1116432 41.3506302)));;;;;;;-1;0;-1;;;330665381;100 - 108;apartments;;;Carrer de l'Ermita de Bellvitge;;847;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1084051 41.3477389,2.1084389 41.3476648,2.109349 41.3478919,2.1093171 41.347967,2.1092769 41.3479567,2.1092651 41.347985,2.1092262 41.3479751,2.1091984 41.347968,2.1092105 41.34794,2.1090954 41.3479111,2.109083 41.3479392,2.1090447 41.3479296,2.1090171 41.3479226,2.1090296 41.3478945,2.1089128 41.3478657,2.1089003 41.3478937,2.1088625 41.3478841,2.1088344 41.347877,2.1088467 41.3478489,2.1087303 41.3478199,2.108718 41.347848,2.1086803 41.3478388,2.1086515 41.3478312,2.1086637 41.3478032,2.1085479 41.3477746,2.108536 41.3478028,2.1084995 41.3477934,2.10847 41.3477861,2.1084819 41.3477579,2.1084065 41.3477397,2.1084051 41.3477389)));;;;;;;-1;0;-1;;;330665382;11 - 19;apartments;;;Carrer de l'Ermita de Bellvitge;;795;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.1061476 41.3519993,2.1062232 41.3518379,2.106248 41.351785,2.1063638 41.3518144,2.10648 41.3518439,2.1064045 41.3520055,2.1063793 41.3520595,2.1061476 41.3519993)));;;;;;;-1;0;-1;;;330665383;2 - 8;commercial;;;Carrer del Prat;;519;DIS_6;Districte VI;BAR_12;Bellvitge
MULTIPOLYGON (((2.108279 41.3480199,2.1083024 41.3479677,2.1083269 41.3479129,2.1083488 41.347864,2.1083768 41.3478013,2.1084978 41.347832,2.108612 41.347861,2.1085754 41.3479437,2.1085643 41.3479689,2.1085553 41.3479892,2.1085361 41.3480327,2.1085503 41.348036,2.1085527 41.3480299,2.1085542 41.3480303,2.1085536 41.3480327,2.108612 41.3480479,2.1085912 41.348094,2.1085319 41.3480789,2.1085294 41.3480851,2.1085279 41.3480846,2.108529 41.3480825,2.1085151 41.3480789,2.1083966 41.3480493,2.108279 41.3480199)));;;;;;;-1;0;-1;;;330665385;21 - 29;commercial;;;Carrer de l'Ermita de Bellvitge;;568;DIS_6;Districte VI;BAR_12;Bellvitge
