WKT,id,description,name,Superficie
"MULTIPOLYGON Z (((2.111077 41.364517 0,2.111138 41.36453 0,2.111087 41.36469 0,2.11105 41.364671 0,2.111057 41.364566 0,2.111077 41.364517 0)),((2.110178 41.364394 0,2.110225 41.364407 0,2.110241 41.364513 0,2.110087 41.364469 0,2.110178 41.364394 0)))","1062",,"Josep Tarradellas i Joan (illeta de c.Ventura Gassol i parterre de c.Batllori), illetes de l'av.de","180"
"MULTIPOLYGON Z (((2.112197 41.361466 0,2.112865 41.361712 0,2.112717 41.361897 0,2.112016 41.361588 0,2.112088 41.361503 0,2.112197 41.361466 0)))","1038",,"Leonardo da Vinci (c.Leonardo da Vinci - av.Carrilet), jardins de","1431"
"MULTIPOLYGON Z (((2.112937 41.361858 0,2.113068 41.361904 0,2.112621 41.362627 0,2.112683 41.36265 0,2.112545 41.36287 0,2.112448 41.362836 0,2.112259 41.363134 0,2.112113 41.363085 0,2.112444 41.362568 0,2.112479 41.362577 0,2.112937 41.361858 0)))","1042",,"Mare de Déu de la Mercè (c.Mare de Déu de la Mercè - c.St.Eugeni), jardins del pati del c.de la","2205"
"MULTIPOLYGON Z (((2.106438 41.36117 0,2.106836 41.361383 0,2.106821 41.361426 0,2.106606 41.361447 0,2.106292 41.361468 0,2.106361 41.36131 0,2.106438 41.36117 0)))","1034",,"Mestre Clavé, pl.del","820"
"MULTIPOLYGON Z (((2.116417 41.367845 0,2.116867 41.367875 0,2.116827 41.368029 0,2.116686 41.368007 0,2.116686 41.367972 0,2.116411 41.367926 0,2.116417 41.367845 0)))","2009",,"Montseny (c.Rosalía de Castro - av.Torrent Gornal), illetes del c.del","467"
"MULTIPOLYGON Z (((2.10787 41.360033 0,2.108461 41.360235 0,2.108782 41.360362 0,2.108229 41.361136 0,2.107912 41.361006 0,2.10812 41.360718 0,2.107546 41.360473 0,2.10787 41.360033 0)))","1035",,"Puig i Gairalt (entre c.Rodés i c.Los Castillejos), pl. de","6126"
"MULTIPOLYGON Z (((2.107436 41.360142 0,2.107703 41.360246 0,2.107447 41.360599 0,2.107179 41.360498 0,2.107436 41.360142 0)))","1078",,"Puig i Gairalt (entre Los Castillejos i Fabregada), pl.de","1126"
"MULTIPOLYGON Z (((2.116307 41.364781 0,2.116452 41.365671 0,2.11627 41.365668 0,2.116079 41.364851 0,2.116307 41.364781 0)))","1050",,"Rosalía de Castro (costat de les Piscines Municipals), talús del c.","1678"
"MULTIPOLYGON Z (((2.108697 41.36424 0,2.108961 41.364254 0,2.109213 41.364302 0,2.109745 41.364435 0,2.109696 41.36456 0,2.109645 41.364549 0,2.109461 41.364508 0,2.109152 41.364443 0,2.108744 41.36439 0,2.10869 41.364531 0,2.108622 41.364518 0,2.108697 41.36424 0)))","1032",,"Sant Josep el Pi (Pau Esteve), parterres del CEIP","1557"
"MULTIPOLYGON Z (((2.108476 41.365079 0,2.10841 41.365441 0,2.107923 41.365356 0,2.107987 41.365127 0,2.108152 41.365119 0,2.108476 41.365079 0)))","1056",,"Sardinada (c.Radi - av.Vilafranca), parc de la","1333"
"MULTIPOLYGON Z (((2.112581 41.362862 0,2.112921 41.362981 0,2.112827 41.363135 0,2.112725 41.363101 0,2.112779 41.363012 0,2.112658 41.362969 0,2.112546 41.363151 0,2.11266 41.36319 0,2.112679 41.363158 0,2.112787 41.363196 0,2.112713 41.363316 0,2.112367 41.363195 0,2.112581 41.362862 0)))","1041",,"St. Jordi, plaça de","986"
"MULTIPOLYGON Z (((2.114423 41.363859 0,2.114441 41.363907 0,2.114296 41.363913 0,2.114257 41.363864 0,2.114423 41.363859 0)),((2.114145 41.363627 0,2.114146 41.363809 0,2.114012 41.363779 0,2.113984 41.363734 0,2.114007 41.363668 0,2.114145 41.363627 0)),((2.113692 41.363565 0,2.11391 41.363584 0,2.113884 41.363647 0,2.113597 41.36377 0,2.113563 41.363746 0,2.113692 41.363565 0)))","1044",,"St. Pius X (c.St.Pius X - c.E.Prat de la Riba), parterres del c.de","598"
"MULTIPOLYGON Z (((2.1134 41.362018 0,2.113552 41.362073 0,2.113095 41.362806 0,2.112939 41.36275 0,2.1134 41.362018 0)))","1043",,"St.Eugeni (c.St.Eugeni - c.Ciutat Comtal), jardins del pati del c.de","1285"
"MULTIPOLYGON Z (((2.115709 41.362956 0,2.115969 41.36296 0,2.116055 41.363012 0,2.115969 41.363188 0,2.115877 41.363279 0,2.115791 41.363317 0,2.115692 41.363294 0,2.115512 41.363139 0,2.115515 41.363063 0,2.115607 41.362968 0,2.115709 41.362956 0)))","1048",,"St.Pius X (c.St. Pius X - c.Rosalía de Castro), rotonda del c.de","1294"
"MULTIPOLYGON Z (((2.115203 41.366136 0,2.116207 41.366312 0,2.116297 41.366344 0,2.116661 41.366576 0,2.116663 41.367145 0,2.116565 41.367186 0,2.116458 41.367128 0,2.11593 41.366844 0,2.115583 41.366652 0,2.115346 41.36652 0,2.115081 41.366375 0,2.115203 41.366136 0)))","1051",,"Tecla Sala (av.J.Tarradellas - c.Rosalía de Castro), jardins de","7628"
"MULTIPOLYGON Z (((2.114837 41.364293 0,2.115019 41.36436 0,2.115474 41.364532 0,2.115583 41.364582 0,2.115794 41.364845 0,2.115766 41.364947 0,2.115798 41.365032 0,2.115487 41.365382 0,2.115246 41.365616 0,2.115035 41.365772 0,2.114846 41.365863 0,2.114054 41.365688 0,2.113777 41.365526 0,2.113798 41.365472 0,2.113956 41.365484 0,2.114387 41.364421 0,2.114676 41.364427 0,2.114718 41.364354 0,2.114834 41.364357 0,2.114837 41.364293 0)))","1052",,"Tecla Sala 2a.fase (Parc de la Cabana zona nord), jardins de","18139"
"MULTIPOLYGON Z (((2.104955 41.363519 0,2.105 41.363542 0,2.105026 41.363571 0,2.105036 41.363614 0,2.105023 41.363654 0,2.104996 41.363684 0,2.104958 41.363703 0,2.104906 41.363712 0,2.104843 41.363702 0,2.104955 41.363519 0)))","1028",,"Tuzla, pl.","198"
"MULTIPOLYGON Z (((2.110036 41.364524 0,2.110254 41.364601 0,2.110171 41.36492 0,2.110014 41.365226 0,2.109657 41.365132 0,2.109623 41.36512 0,2.109499 41.365084 0,2.109277 41.365109 0,2.109183 41.365134 0,2.109187 41.365298 0,2.109013 41.365299 0,2.109002 41.365138 0,2.109274 41.365067 0,2.109302 41.364973 0,2.109696 41.365026 0,2.109794 41.364857 0,2.10983 41.364824 0,2.110036 41.364524 0)))","1033",,"Ventura  Gassol (av.J.Tarradellas - av.Vilafranca), parterres de l'av.de","2830"
"MULTIPOLYGON Z (((2.10969 41.365657 0,2.111045 41.366066 0,2.112582 41.366611 0,2.112546 41.366675 0,2.111078 41.366166 0,2.109639 41.365752 0,2.10969 41.365657 0)))","1055",,"Vilafranca (c.Canigó - av.Ventura Gassol), parterre de l'av.de","2452"
