WKT,id,description,name,Superficie
"POLYGON Z ((2.108435 41.347626 0,2.108845 41.34768 0,2.108991 41.347688 0,2.109024 41.347706 0,2.109096 41.347764 0,2.109314 41.347808 0,2.109347 41.34784 0,2.109359 41.347908 0,2.109009 41.347816 0,2.108416 41.347674 0,2.108435 41.347626 0))","6022",,"Ermita de Bellvitge 11-19 (zona posterior del bloc), c.de l'","731"
"POLYGON Z ((2.110237 41.348004 0,2.110541 41.348073 0,2.110414 41.34839 0,2.109466 41.348161 0,2.10951 41.34806 0,2.109838 41.348134 0,2.109817 41.348189 0,2.110134 41.348261 0,2.110237 41.348004 0))","6025",,"Ermita de Bellvitge 30-38 (zona posterior del bloc), c.de l'","1493"
"POLYGON Z ((2.108875 41.347997 0,2.108919 41.348004 0,2.109278 41.348096 0,2.109177 41.34832 0,2.108236 41.348081 0,2.10826 41.348025 0,2.108731 41.34814 0,2.108795 41.348025 0,2.108835 41.348003 0,2.108875 41.347997 0))","6023",,"Ermita de Bellvitge 31-39 (zona posterior del bloc), c.de l'","1355"
"POLYGON Z ((2.109345 41.348325 0,2.109875 41.348455 0,2.109813 41.348593 0,2.109797 41.348628 0,2.109769 41.348696 0,2.109245 41.348568 0,2.109345 41.348325 0))","6026",,"Ermita de Bellvitge 50-58 (zona posterior del bloc), c.de l'","1307"
"POLYGON Z ((2.108712 41.348409 0,2.109147 41.348517 0,2.109112 41.348623 0,2.109136 41.348708 0,2.109182 41.348752 0,2.109176 41.348788 0,2.108055 41.348502 0,2.108076 41.348456 0,2.108543 41.348571 0,2.108595 41.348449 0,2.108641 41.348414 0,2.108712 41.348409 0))","6024",,"Ermita de Bellvitge 51-61 (zona posterior del bloc), c.de l'","1591"
"POLYGON Z ((2.109143 41.347503 0,2.109304 41.347526 0,2.109369 41.347633 0,2.109499 41.347802 0,2.109496 41.347908 0,2.109458 41.347982 0,2.109401 41.34797 0,2.109409 41.347876 0,2.109383 41.347793 0,2.109271 41.347722 0,2.109203 41.347718 0,2.109062 41.347685 0,2.108937 41.347625 0,2.108929 41.347595 0,2.109048 41.347559 0,2.109143 41.347503 0))","6020",,"Ermita de Bellvitge, rotonda i illetes del c.de l'","883"
"POLYGON Z ((2.114836 41.354256 0,2.114898 41.35426 0,2.114915 41.354267 0,2.114918 41.354278 0,2.114938 41.354532 0,2.114933 41.354539 0,2.114904 41.354555 0,2.114581 41.35447 0,2.114633 41.354355 0,2.114764 41.354388 0,2.114775 41.354382 0,2.114826 41.354273 0,2.114836 41.354256 0))","6095",,"Europa 10 (zona posterior blocs 10 i 20), av.d'","567"
"POLYGON Z ((2.114738 41.353785 0,2.114832 41.353803 0,2.114889 41.353864 0,2.114891 41.354175 0,2.114537 41.354072 0,2.114668 41.353808 0,2.114738 41.353785 0))","6096",,"Europa 10, av.d'","880"
"POLYGON Z ((2.114105 41.35505 0,2.11446 41.355142 0,2.114532 41.355162 0,2.114554 41.355183 0,2.115002 41.355301 0,2.114969 41.355377 0,2.114242 41.355183 0,2.114186 41.355306 0,2.114007 41.355256 0,2.114105 41.35505 0))","6087",,"Europa 100-106 (zona posterior del bloc), av.d'","990"
"POLYGON Z ((2.113034 41.354234 0,2.113629 41.354388 0,2.113684 41.354268 0,2.113734 41.354244 0,2.114257 41.354386 0,2.114103 41.354737 0,2.114029 41.35472 0,2.114091 41.354588 0,2.113002 41.354309 0,2.113034 41.354234 0))","6089",,"Europa 101-111 (zona posterior del bloc), av.d'","1849"
"POLYGON Z ((2.113604 41.35299 0,2.114205 41.353146 0,2.114259 41.353034 0,2.114325 41.353001 0,2.114791 41.353124 0,2.114797 41.353243 0,2.114688 41.353468 0,2.114626 41.353454 0,2.114667 41.353354 0,2.113575 41.353065 0,2.113604 41.35299 0))","6092",,"Europa 11-21 (zona posterior del bloc), av.d'","1874"
"POLYGON Z ((2.114088 41.355363 0,2.114366 41.355438 0,2.114383 41.355482 0,2.11433 41.355605 0,2.114985 41.355782 0,2.114964 41.355819 0,2.113994 41.35557 0,2.114088 41.355363 0))","6086",,"Europa 130-138 (zona posterior del bloc), av.d'","948"
"POLYGON Z ((2.112844 41.354653 0,2.113438 41.354814 0,2.113509 41.35468 0,2.113545 41.354666 0,2.113556 41.354669 0,2.114072 41.354805 0,2.113921 41.355125 0,2.113844 41.355107 0,2.113891 41.355006 0,2.112819 41.354726 0,2.112844 41.354653 0))","6088",,"Europa 131-141 (zona posterior del bloc), av.d'","1789"
"POLYGON Z ((2.1139 41.355755 0,2.1144 41.355893 0,2.114438 41.355914 0,2.114446 41.355944 0,2.114389 41.356069 0,2.115 41.35623 0,2.114965 41.35631 0,2.114895 41.356381 0,2.114861 41.356369 0,2.114915 41.356263 0,2.113864 41.355986 0,2.113831 41.356066 0,2.113765 41.356049 0,2.1139 41.355755 0))","6085",,"Europa 160-170 (zona posterior del bloc), av.d'","1666"
"POLYGON Z ((2.113601 41.356137 0,2.114156 41.356286 0,2.114175 41.356299 0,2.114184 41.356319 0,2.114116 41.356466 0,2.114469 41.35656 0,2.114449 41.356596 0,2.113564 41.356364 0,2.113528 41.356436 0,2.113472 41.35642 0,2.113601 41.356137 0))","6084",,"Europa 190-200 (zona posterior del bloc), av.d'","1475"
"POLYGON Z ((2.113153 41.356132 0,2.113415 41.356201 0,2.113274 41.356505 0,2.113207 41.356487 0,2.113254 41.356386 0,2.11254 41.356198 0,2.112561 41.356142 0,2.113045 41.356273 0,2.113107 41.356149 0,2.113153 41.356132 0))","6083",,"Europa 191-197 (zona posterior del bloc), av.d'","965"
"POLYGON Z ((2.114916 41.354602 0,2.114925 41.354605 0,2.114945 41.354793 0,2.114937 41.354805 0,2.114915 41.354813 0,2.114894 41.354812 0,2.114805 41.354789 0,2.11481 41.354778 0,2.114893 41.354612 0,2.114916 41.354602 0))","6094",,"Europa 20 (zona posterior del bloc), av.d'","163"
"POLYGON Z ((2.113413 41.356542 0,2.113849 41.356659 0,2.11387 41.356684 0,2.113881 41.356704 0,2.113826 41.356828 0,2.114296 41.356968 0,2.11427 41.357015 0,2.113369 41.356776 0,2.113319 41.356889 0,2.11326 41.356872 0,2.113413 41.356542 0))","6082",,"Europa 220-228 (zona posterior del bloc), av.d'","1436"
"POLYGON Z ((2.112978 41.356535 0,2.113206 41.356591 0,2.113228 41.356607 0,2.113089 41.356907 0,2.113029 41.356894 0,2.113081 41.356776 0,2.112353 41.356587 0,2.112368 41.356553 0,2.112863 41.356682 0,2.112921 41.356557 0,2.11293 41.356543 0,2.112954 41.356535 0,2.112978 41.356535 0))","6081",,"Europa 221-227 (zona posterior del bloc), av.d'","832"
"MULTIPOLYGON Z (((2.11328 41.357353 0,2.113443 41.357395 0,2.113404 41.357466 0,2.113263 41.35739 0,2.11328 41.357353 0)),((2.113215 41.356956 0,2.11364 41.357063 0,2.113682 41.357118 0,2.113626 41.357247 0,2.114118 41.35737 0,2.114087 41.357435 0,2.113177 41.357191 0,2.113142 41.35726 0,2.113083 41.357244 0,2.113215 41.356956 0)))","6080",,"Europa 250-258, jardí de l'av.d'","1555"
"POLYGON Z ((2.114284 41.354676 0,2.114618 41.354763 0,2.114663 41.354838 0,2.114969 41.354916 0,2.115001 41.355185 0,2.114962 41.355204 0,2.114559 41.355098 0,2.114668 41.354864 0,2.114372 41.354787 0,2.114233 41.355071 0,2.11411 41.355039 0,2.114284 41.354676 0))","6093",,"Europa 30 (zona al voltant del nº 30), av.d'","1666"
"POLYGON Z ((2.113418 41.353414 0,2.114016 41.353573 0,2.114076 41.35345 0,2.114147 41.353424 0,2.114652 41.353555 0,2.114511 41.353861 0,2.114441 41.353843 0,2.11448 41.353761 0,2.113392 41.353477 0,2.113418 41.353414 0))","6091",,"Europa 41-51 (zona posterior del bloc), av.d'","1729"
"POLYGON Z ((2.11323 41.353822 0,2.113833 41.353983 0,2.113892 41.353855 0,2.113946 41.353837 0,2.114455 41.353968 0,2.114296 41.354292 0,2.114237 41.354278 0,2.114283 41.354176 0,2.113201 41.353886 0,2.11323 41.353822 0))","6090",,"Europa 71-81 (zona posterior del bloc), av.d'","1732"
"POLYGON Z ((2.104686 41.342926 0,2.104829 41.342951 0,2.104937 41.343012 0,2.105022 41.343118 0,2.105038 41.343232 0,2.105003 41.343324 0,2.104926 41.343404 0,2.104829 41.343455 0,2.104674 41.34348 0,2.104529 41.34346 0,2.104405 41.343396 0,2.104324 41.343297 0,2.104302 41.34319 0,2.104343 41.343078 0,2.104417 41.343003 0,2.104561 41.342939 0,2.104686 41.342926 0))","6150",,"Feixa Llarga (davant Hospital de Bellvitge), rotonda del c.de la","2911"
"POLYGON Z ((2.10379 41.343411 0,2.10389 41.343466 0,2.10177 41.345658 0,2.101775 41.345749 0,2.101822 41.345837 0,2.101769 41.345873 0,2.101592 41.345811 0,2.101458 41.345703 0,2.101519 41.345573 0,2.102005 41.345094 0,2.102541 41.344528 0,2.102696 41.344046 0,2.103006 41.34374 0,2.103316 41.343562 0,2.10379 41.343411 0))","6163",,"Feixa Llarga (entre rotonda de l'hospital i c.Residència), lateral del c.","9037"
"POLYGON Z ((2.111686 41.355808 0,2.111867 41.355854 0,2.111898 41.355909 0,2.11185 41.356023 0,2.112396 41.356163 0,2.112364 41.356233 0,2.111581 41.356035 0,2.111686 41.355808 0))","6073",,"França 11-17 (zona posterior del bloc), c.de","942"
"POLYGON Z ((2.112699 41.355564 0,2.112791 41.355593 0,2.11245 41.356335 0,2.112348 41.356304 0,2.112699 41.355564 0))","6079",,"França 29 (entre el 17 i 57), jardineres del c.de","764"
"POLYGON Z ((2.111535 41.355394 0,2.11173 41.355444 0,2.111617 41.355665 0,2.111499 41.355628 0,2.110843 41.355456 0,2.110872 41.355395 0,2.111416 41.355535 0,2.11147 41.355424 0,2.111535 41.355394 0))","6074",,"França 30-36 (zona posterior del bloc), c.de","883"
"POLYGON Z ((2.111885 41.355389 0,2.112058 41.355435 0,2.112107 41.355488 0,2.112046 41.355614 0,2.112582 41.355753 0,2.11255 41.355819 0,2.111833 41.355624 0,2.111801 41.355701 0,2.111744 41.355686 0,2.111885 41.355389 0))","6075",,"França 31-37 (zona posterior del bloc), c.de","937"
"POLYGON Z ((2.111671 41.354964 0,2.111912 41.355029 0,2.111758 41.355343 0,2.11172 41.355332 0,2.111767 41.35523 0,2.111048 41.35504 0,2.111074 41.354987 0,2.111597 41.355126 0,2.111671 41.354964 0))","6076",,"França 50-56 (zona posterior del bloc), c.de","864"
"POLYGON Z ((2.112017 41.355163 0,2.112787 41.355367 0,2.112763 41.355419 0,2.111992 41.355215 0,2.112017 41.355163 0))","6214",,"França 51-57 (zona posterior del bloc, al costat d'escola-bressol), c.de","419"
"POLYGON Z ((2.111218 41.354563 0,2.11202 41.354779 0,2.111995 41.354831 0,2.11119 41.354615 0,2.111218 41.354563 0))","6077",,"França 70-76 (zona posterior del bloc), c.de","441"
"POLYGON Z ((2.112806 41.348499 0,2.112866 41.348524 0,2.112874 41.348557 0,2.112983 41.348598 0,2.113135 41.348687 0,2.113244 41.34887 0,2.112953 41.34884 0,2.112819 41.348849 0,2.112844 41.348963 0,2.112697 41.349012 0,2.112533 41.349105 0,2.1125 41.349155 0,2.112317 41.349106 0,2.112379 41.349046 0,2.11243 41.349016 0,2.112352 41.348957 0,2.112419 41.348849 0,2.112537 41.348704 0,2.112659 41.348604 0,2.112756 41.348565 0,2.112749 41.348539 0,2.112806 41.348499 0))","6041",,"Granvia de l'Hospitalet - rb.de la Marina (parterres av.Amèrica - Granvia - rb.Marina), av.de la","2464"
"POLYGON Z ((2.110821 41.355776 0,2.110876 41.355784 0,2.110929 41.35581 0,2.110962 41.355849 0,2.110968 41.355875 0,2.110821 41.355776 0))","6183",,"Industrial - av.Fabregada, rotonda de la travessia","34"
"POLYGON Z ((2.104364 41.35085 0,2.104411 41.350855 0,2.104469 41.350883 0,2.104507 41.350921 0,2.104511 41.350964 0,2.104502 41.351007 0,2.104469 41.351042 0,2.104257 41.350883 0,2.104303 41.350861 0,2.104364 41.35085 0))","6180",,"Industrial - av.Mare de Déu de Bellvitge, rotonda de la travessia","241"
"POLYGON Z ((2.104597 41.350977 0,2.104646 41.351014 0,2.106606 41.35251 0,2.10657 41.352572 0,2.104485 41.351058 0,2.104597 41.350977 0))","6002",,"Industrial (av.M.Déu de Bellvitge i rb.Marina), mitjana de la travessia","2412"
"POLYGON Z ((2.099841 41.348081 0,2.099883 41.34809 0,2.101155 41.348769 0,2.101705 41.34909 0,2.102172 41.349371 0,2.102421 41.349531 0,2.102748 41.349741 0,2.103106 41.349988 0,2.103587 41.350352 0,2.104242 41.350815 0,2.104207 41.350865 0,2.10241 41.349563 0,2.101562 41.349103 0,2.101104 41.348836 0,2.100106 41.348306 0,2.099795 41.348139 0,2.099841 41.348081 0))","6001",,"Industrial (c.Feixa Llarga - av.M.Déu de Bellvitge), mitjana de la travessia","3261"
"POLYGON Z ((2.113851 41.357831 0,2.113951 41.357907 0,2.11387 41.35803 0,2.113765 41.357952 0,2.113851 41.357831 0))","6151",,"Industrial (costat sud, entre pge.Rovira i c.Caterina Albert), travessia","176"
"POLYGON Z ((2.111039 41.355926 0,2.111573 41.3562 0,2.112723 41.357041 0,2.112932 41.357141 0,2.11293 41.357375 0,2.113287 41.357507 0,2.113748 41.357769 0,2.113605 41.357867 0,2.112939 41.357373 0,2.111039 41.355926 0))","6165",,"Industrial (entre av.Fabregada i av.Europa), travessia","3073"
"POLYGON Z ((2.107801 41.353495 0,2.107867 41.35345 0,2.110688 41.355573 0,2.1109 41.355657 0,2.111004 41.355721 0,2.111029 41.355758 0,2.111047 41.355782 0,2.111011 41.355808 0,2.110908 41.355738 0,2.110845 41.355732 0,2.11077 41.355745 0,2.107801 41.353495 0))","6167",,"Industrial (entre pl.Amalvigia i av Fabregada), travessia","3032"
"POLYGON Z ((2.10826 41.345319 0,2.110507 41.346918 0,2.110274 41.3469 0,2.108651 41.345803 0,2.10805 41.346046 0,2.108071 41.345934 0,2.108103 41.345859 0,2.108055 41.345747 0,2.108023 41.345747 0,2.107962 41.345649 0,2.108029 41.345531 0,2.10826 41.345319 0))","6181",,"Jaume Ventura i Tort (lateral Hotel), c.de","5563"
"POLYGON Z ((2.10767 41.345658 0,2.107812 41.345684 0,2.107921 41.345744 0,2.108005 41.34585 0,2.108021 41.345964 0,2.107987 41.346056 0,2.107909 41.346136 0,2.107812 41.346187 0,2.107658 41.346212 0,2.107512 41.346192 0,2.107389 41.346128 0,2.107307 41.346029 0,2.107286 41.345922 0,2.107326 41.34581 0,2.1074 41.345736 0,2.107544 41.345671 0,2.10767 41.345658 0))","6156",,"Mare de Déu de Bellvitge (davant hotel), rotonda de l'av.de la","2908"
"POLYGON Z ((2.107244 41.347473 0,2.108216 41.3476 0,2.108151 41.347746 0,2.107209 41.347511 0,2.107244 41.347473 0))","6011",,"Mare de Déu de Bellvitge 10-18 (zona posterior del bloc),  av.de la","903"
"POLYGON Z ((2.105398 41.350013 0,2.105466 41.350026 0,2.105414 41.350146 0,2.105285 41.350115 0,2.105398 41.350013 0))","6005",,"Mare de Déu de Bellvitge 150 (entre av. M.D.Bellvitge i el bloc 150), av.de la","118"
"POLYGON Z ((2.106611 41.348941 0,2.10647 41.349271 0,2.106366 41.349511 0,2.107124 41.349705 0,2.107221 41.349485 0,2.107382 41.349525 0,2.107174 41.350004 0,2.106988 41.350405 0,2.106429 41.350261 0,2.105362 41.349987 0,2.106402 41.349052 0,2.10654 41.348958 0,2.106611 41.348941 0))","6006",,"Mare de Déu de Bellvitge 150-164 (zona entre els blocs 150-164 i el 90-98), av.de la","11580"
"POLYGON Z ((2.108282 41.3476 0,2.108423 41.347638 0,2.107598 41.349523 0,2.107451 41.349496 0,2.108282 41.3476 0))","6013",,"Mare de Déu de Bellvitge 18-98 (av.M.D.Bellvitge - c.Ermita), zona verda de l'av.","2780"
"POLYGON Z ((2.105184 41.350214 0,2.105496 41.350289 0,2.105564 41.350328 0,2.105514 41.350467 0,2.10595 41.350591 0,2.105931 41.350641 0,2.105026 41.350407 0,2.104982 41.350509 0,2.104899 41.350487 0,2.105184 41.350214 0))","6004",,"Mare de Déu de Bellvitge 180-188 (zona posterior del bloc), av.de la","1276"
"POLYGON Z ((2.104811 41.350551 0,2.105321 41.350676 0,2.105374 41.350751 0,2.105331 41.350889 0,2.10578 41.351001 0,2.10575 41.351068 0,2.104615 41.350778 0,2.104642 41.350722 0,2.104811 41.350551 0))","6003",,"Mare de Déu de Bellvitge 210-220 (zona posterior del bloc), av.de la","1962"
"POLYGON Z ((2.106096 41.350411 0,2.106222 41.350451 0,2.105793 41.351375 0,2.105687 41.351344 0,2.106096 41.350411 0))","6012",,"Mare de Déu de Bellvitge 230-178 (av.M.D.Bellvitge - c.Prat), jardineres de l'av.de la","1139"
"POLYGON Z ((2.107064 41.347844 0,2.10735 41.347922 0,2.107609 41.347988 0,2.108001 41.348094 0,2.107973 41.348168 0,2.10703 41.347934 0,2.107064 41.347844 0))","6010",,"Mare de Déu de Bellvitge 30-38 (zona posterior del bloc), av.de la","786"
"POLYGON Z ((2.106955 41.348124 0,2.10736 41.348226 0,2.107386 41.348262 0,2.107392 41.348305 0,2.10736 41.348397 0,2.107815 41.348514 0,2.107794 41.348567 0,2.107417 41.348477 0,2.106866 41.348341 0,2.106955 41.348124 0))","6009",,"Mare de Déu de Bellvitge 50-58 (zona posterior del bloc), av.de la","1281"
"POLYGON Z ((2.106787 41.34853 0,2.107168 41.348626 0,2.107209 41.348653 0,2.107232 41.348694 0,2.107201 41.348764 0,2.107179 41.348821 0,2.107634 41.348939 0,2.107614 41.348985 0,2.106684 41.348758 0,2.106787 41.34853 0))","6008",,"Mare de Déu de Bellvitge 70-78 (zona posterior del bloc), av.de la","1312"
"POLYGON Z ((2.106606 41.348957 0,2.106642 41.348959 0,2.106999 41.349051 0,2.107056 41.349082 0,2.107045 41.349121 0,2.106988 41.349244 0,2.107192 41.349294 0,2.107208 41.349291 0,2.107441 41.349349 0,2.107444 41.349355 0,2.107443 41.34936 0,2.107439 41.34937 0,2.107432 41.349389 0,2.107429 41.349394 0,2.107428 41.349394 0,2.107428 41.349394 0,2.106935 41.349275 0,2.106514 41.349173 0,2.106519 41.349162 0,2.106606 41.348957 0))","6007",,"Mare de Déu de Bellvitge 90-98 (zona posterior del bloc), av.de la","1222"
"POLYGON Z ((2.108824 41.350286 0,2.109757 41.350523 0,2.109817 41.350393 0,2.109932 41.350421 0,2.109739 41.350831 0,2.108693 41.350566 0,2.108824 41.350286 0))","6029",,"Marina  211-217 (entre els blocs 181-187 i 211-217), rb.de la","3197"
"POLYGON Z ((2.113057 41.348955 0,2.113265 41.349002 0,2.11351 41.349094 0,2.113512 41.349108 0,2.113211 41.349043 0,2.113096 41.349299 0,2.112512 41.349158 0,2.112563 41.3491 0,2.112694 41.349025 0,2.112869 41.348971 0,2.113057 41.348955 0))","6042",,"Marina (costat de l'escola E.Ossó), rb.de la","1495"
"POLYGON Z ((2.112152 41.348131 0,2.11228 41.348252 0,2.112699 41.348439 0,2.112686 41.348499 0,2.1125 41.348654 0,2.112396 41.348802 0,2.112188 41.349111 0,2.111661 41.349988 0,2.111406 41.350463 0,2.111325 41.350596 0,2.111151 41.350904 0,2.111 41.351133 0,2.110837 41.351365 0,2.110713 41.35151 0,2.110539 41.351427 0,2.110775 41.351138 0,2.11091 41.350949 0,2.111121 41.350549 0,2.11126 41.35015 0,2.111512 41.3496 0,2.111927 41.348918 0,2.112055 41.348659 0,2.112095 41.348424 0,2.1121 41.348151 0,2.112152 41.348131 0))","6028",,"Marina (travessia Industrial - Granvia), passeig central de la rb.de la","10065"
"POLYGON Z ((2.110261 41.350897 0,2.110466 41.350978 0,2.110616 41.351081 0,2.110357 41.351522 0,2.110058 41.351796 0,2.109944 41.351892 0,2.109821 41.351955 0,2.109697 41.351943 0,2.10956 41.351904 0,2.109634 41.351647 0,2.10959 41.35154 0,2.109755 41.351181 0,2.11015 41.35111 0,2.110261 41.350897 0))","6038",,"Marina (zona verda entre mercat i rb.de la Marina 279), rb.de la","5473"
"POLYGON Z ((2.112304 41.349255 0,2.113244 41.349489 0,2.113216 41.349556 0,2.112256 41.34933 0,2.112304 41.349255 0))","6043",,"Marina 10-18 (zona posterior del bloc), rb.de la","708"
"POLYGON Z ((2.111597 41.350861 0,2.112439 41.351069 0,2.112483 41.350973 0,2.112819 41.351057 0,2.112628 41.351519 0,2.111454 41.351192 0,2.111597 41.350861 0))","6047",,"Marina 100-108 (zona muntanya entre 100-108), rb. de la","4574"
"POLYGON Z ((2.111631 41.350315 0,2.111997 41.350409 0,2.112034 41.350427 0,2.112048 41.35047 0,2.112003 41.350585 0,2.112624 41.350743 0,2.112602 41.350793 0,2.111689 41.350571 0,2.111634 41.350692 0,2.111469 41.35065 0,2.111631 41.350315 0))","6046",,"Marina 100-108 (zona posterior del bloc), rb.de la","1524"
"MULTIPOLYGON Z (((2.111082 41.351294 0,2.111166 41.351313 0,2.110988 41.35171 0,2.11109 41.351731 0,2.111029 41.351901 0,2.110781 41.351846 0,2.110579 41.352324 0,2.110228 41.352222 0,2.110305 41.352135 0,2.110266 41.352106 0,2.110498 41.351915 0,2.110708 41.351719 0,2.110819 41.351589 0,2.110906 41.351497 0,2.110966 41.351506 0,2.111082 41.351294 0)),((2.111418 41.350867 0,2.111531 41.350914 0,2.111362 41.351139 0,2.111223 41.3511 0,2.111225 41.351066 0,2.111343 41.350881 0,2.111397 41.350898 0,2.111418 41.350867 0)))","6051",,"Marina 100-240, lateral est de la rb.de la","2974"
"POLYGON Z ((2.10866 41.349708 0,2.109002 41.349798 0,2.108941 41.349936 0,2.108872 41.350045 0,2.108767 41.350264 0,2.108448 41.350186 0,2.10866 41.349708 0))","6164",,"Marina 161-177 (voltants del Centre Infantil i Juvenil de Bellvitge), rb.de la","1626"
"POLYGON Z ((2.11124 41.352068 0,2.111374 41.352095 0,2.111336 41.352181 0,2.111203 41.352154 0,2.11124 41.352068 0))","6049",,"Marina 170, jardinera de la rb.de la","116"
"POLYGON Z ((2.109727 41.35021 0,2.109838 41.350237 0,2.10993 41.350275 0,2.10995 41.350312 0,2.109947 41.350345 0,2.109922 41.350359 0,2.109852 41.350349 0,2.109759 41.350335 0,2.109594 41.350292 0,2.109684 41.350264 0,2.109727 41.35021 0))","6050",,"Marina 181 (costat sud), rb.de la","266"
"POLYGON Z ((2.108659 41.350716 0,2.109589 41.350947 0,2.109462 41.351235 0,2.108533 41.351005 0,2.108659 41.350716 0))","6030",,"Marina 241-247 (entre els blocs 211-217 i 241-247), rb.de la","2763"
"POLYGON Z ((2.111483 41.352766 0,2.112087 41.35292 0,2.112065 41.352991 0,2.111452 41.352827 0,2.111483 41.352766 0))","6055",,"Marina 252-262 (zona posterior del bloc), rb.de la","412"
