WKT,id,description,name,Superficie
"POLYGON Z ((2.116906 41.351503 0,2.117137 41.351595 0,2.1172 41.35163 0,2.11737 41.351742 0,2.117374 41.351748 0,2.117374 41.351754 0,2.117372 41.351758 0,2.117366 41.351764 0,2.117358 41.351767 0,2.117288 41.35177 0,2.117255 41.351772 0,2.117259 41.351804 0,2.117278 41.351803 0,2.117287 41.351803 0,2.117298 41.351806 0,2.117305 41.351814 0,2.117311 41.351826 0,2.117308 41.351835 0,2.117086 41.352032 0,2.116919 41.352238 0,2.116852 41.352405 0,2.116809 41.352405 0,2.1168 41.352332 0,2.11678 41.352121 0,2.116787 41.351881 0,2.116906 41.351503 0))","6118",,"Carmen Amaya 3 (av.C.Amaya 3 - 5 - 11), av.de","2389"
"POLYGON Z ((2.118443 41.355571 0,2.118469 41.355891 0,2.118211 41.355922 0,2.118005 41.355944 0,2.117969 41.355609 0,2.118443 41.355571 0))","6132",,"Carmen Amaya 30-32 (entre 30/32 i 34), av.de","1444"
"POLYGON Z ((2.116872 41.353173 0,2.116877 41.353233 0,2.116526 41.35325 0,2.116549 41.353492 0,2.116903 41.353472 0,2.116925 41.353637 0,2.116817 41.353644 0,2.11681 41.353562 0,2.116474 41.353575 0,2.116443 41.35319 0,2.116872 41.353173 0))","6122",,"Carmen Amaya 31 (voltants de l'església), av.de","844"
"POLYGON Z ((2.116659 41.353733 0,2.116668 41.353802 0,2.116755 41.353881 0,2.116967 41.353872 0,2.116986 41.35406 0,2.116753 41.354071 0,2.116732 41.3539 0,2.116635 41.353809 0,2.11647 41.353817 0,2.116462 41.353745 0,2.116659 41.353733 0))","6123",,"Carmen Amaya 33-35, av.de","580"
"POLYGON Z ((2.118226 41.355949 0,2.118247 41.356198 0,2.118011 41.356209 0,2.117985 41.355961 0,2.118226 41.355949 0))","6133",,"Carmen Amaya 34-36, av.de","553"
"POLYGON Z ((2.118277 41.35647 0,2.118306 41.356755 0,2.118061 41.35677 0,2.118025 41.356475 0,2.118277 41.35647 0))","6134",,"Carmen Amaya 36-40, av.de","673"
"POLYGON Z ((2.118512 41.356612 0,2.118545 41.357015 0,2.118339 41.357023 0,2.118306 41.356625 0,2.118512 41.356612 0))","6136",,"Carmen Amaya 38-42, av.de","770"
"POLYGON Z ((2.118571 41.357168 0,2.11858 41.357289 0,2.118414 41.35724 0,2.118335 41.357213 0,2.118332 41.357182 0,2.118571 41.357168 0))","6137",,"Carmen Amaya 42, av.de","172"
"POLYGON Z ((2.116781 41.356215 0,2.116798 41.356389 0,2.116802 41.356527 0,2.116719 41.35653 0,2.116687 41.356218 0,2.116781 41.356215 0))","6124",,"Carmen Amaya 45-47 (entre el 45/47 i 49/51), av.de","265"
"POLYGON Z ((2.117254 41.356666 0,2.117267 41.356853 0,2.117203 41.356896 0,2.11701 41.356838 0,2.117001 41.356729 0,2.116998 41.356681 0,2.117254 41.356666 0))","6125",,"Carmen Amaya 49-51 (entre av. C.Amaya 59/51 i c.Joncs), av.de","466"
"POLYGON Z ((2.116754 41.351997 0,2.116785 41.352299 0,2.116709 41.352299 0,2.116695 41.352137 0,2.116271 41.352155 0,2.11629 41.352326 0,2.11619 41.352331 0,2.116156 41.352031 0,2.116754 41.351997 0))","6119",,"Carmen Amaya 5/9 - 11/15 (zona entre els blocs), av.de","1015"
"POLYGON Z ((2.117452 41.3531 0,2.11784 41.356978 0,2.117504 41.356979 0,2.117138 41.353111 0,2.117452 41.3531 0))","6138",,"Carmen Amaya, passeig de","11719"
"POLYGON Z ((2.116298 41.358886 0,2.117456 41.35923 0,2.117422 41.359319 0,2.116945 41.359186 0,2.11631 41.359009 0,2.116298 41.358886 0))","6209",,"Futbol Gornal, voltants del Camp Municipal de","1151"
"POLYGON Z ((2.119582 41.352671 0,2.119476 41.352782 0,2.121358 41.354212 0,2.121282 41.354269 0,2.118196 41.351949 0,2.117459 41.351493 0,2.11646 41.351006 0,2.116008 41.350884 0,2.115576 41.350816 0,2.115513 41.350784 0,2.115347 41.350021 0,2.117779 41.351478 0,2.119029 41.352249 0,2.119582 41.352671 0))","6204",,"Granvia de l'Hospitalet (encreuament amb c.Miguel Hernández), mitjana de l'av.de la","14313"
"POLYGON Z ((2.115852 41.350972 0,2.116056 41.350986 0,2.116355 41.351032 0,2.116663 41.351165 0,2.117222 41.351454 0,2.117583 41.351648 0,2.117561 41.351745 0,2.11733 41.351935 0,2.117265 41.351889 0,2.11743 41.351755 0,2.117132 41.351579 0,2.116867 41.351467 0,2.116483 41.351237 0,2.116348 41.351164 0,2.116167 41.351068 0,2.116078 41.351029 0,2.116064 41.351063 0,2.115558 41.351099 0,2.115545 41.351069 0,2.115553 41.351043 0,2.115575 41.351024 0,2.115729 41.350989 0,2.115852 41.350972 0))","6207",,"Granvia de l'Hospitalet (entre av.Carmen Amaya i av.Vilanova), parterres de l'av.de la","2790"
"POLYGON Z ((2.117645 41.351748 0,2.11773 41.351751 0,2.118099 41.351944 0,2.119395 41.352913 0,2.120131 41.353474 0,2.120979 41.354102 0,2.121255 41.354328 0,2.121386 41.35444 0,2.121452 41.354534 0,2.121493 41.354582 0,2.121517 41.354612 0,2.121544 41.354655 0,2.121487 41.354846 0,2.121479 41.354892 0,2.121397 41.354912 0,2.121355 41.354922 0,2.120972 41.354545 0,2.119163 41.353174 0,2.119111 41.353213 0,2.118775 41.352933 0,2.118745 41.352898 0,2.118746 41.352833 0,2.11758 41.351987 0,2.117486 41.351993 0,2.117398 41.352045 0,2.117372 41.352021 0,2.117372 41.351954 0,2.117645 41.351748 0))","6203",,"Granvia de l'Hospitalet (entre c.Can Tries i av.Vilanova), lateral de l'av.de la","16004"
"POLYGON Z ((2.120218 41.35966 0,2.121093 41.359956 0,2.120896 41.360276 0,2.120841 41.360311 0,2.119888 41.360048 0,2.12004 41.359808 0,2.120112 41.359824 0,2.120218 41.35966 0))","6149",,"Herrero (cantonada amb c.Aprestadora), c. d'","3992"
"POLYGON Z ((2.115954 41.356526 0,2.116016 41.356536 0,2.116065 41.356561 0,2.116093 41.356593 0,2.116105 41.356641 0,2.116091 41.356685 0,2.11606 41.356719 0,2.116018 41.356739 0,2.115962 41.356749 0,2.115905 41.356743 0,2.115851 41.356715 0,2.115818 41.356675 0,2.11581 41.356632 0,2.115821 41.356594 0,2.115856 41.356558 0,2.115901 41.356537 0,2.115954 41.356526 0))","6184",,"Joncs - av.Vilanova, rotonda del c.dels","468"
"POLYGON Z ((2.118173 41.357373 0,2.119809 41.357849 0,2.119813 41.357934 0,2.119621 41.358213 0,2.119527 41.358184 0,2.119624 41.357983 0,2.118595 41.357688 0,2.118526 41.357825 0,2.118176 41.357725 0,2.118145 41.357427 0,2.118173 41.357373 0))","6140",,"Joncs (des del bloc 2 al 12, zona sud), c.dels","3721"
"POLYGON Z ((2.118837 41.357766 0,2.119382 41.357926 0,2.119325 41.358049 0,2.119108 41.357993 0,2.118999 41.358191 0,2.119265 41.358266 0,2.119327 41.358145 0,2.119618 41.35823 0,2.119579 41.358302 0,2.119561 41.358339 0,2.119505 41.358344 0,2.11897 41.358194 0,2.118936 41.358171 0,2.118682 41.358099 0,2.118705 41.358147 0,2.118702 41.358195 0,2.11866 41.358245 0,2.118572 41.358272 0,2.118496 41.358259 0,2.1185 41.358416 0,2.118231 41.358435 0,2.118184 41.357973 0,2.118476 41.358057 0,2.118549 41.357915 0,2.118736 41.357966 0,2.118837 41.357766 0))","6141",,"Joncs 2/4 - 6-/8 i 10/12 (zona entre els blocs), c.dels","3562"
"POLYGON Z ((2.116327 41.359163 0,2.116578 41.359236 0,2.116456 41.359658 0,2.116164 41.359622 0,2.116174 41.35956 0,2.116365 41.359479 0,2.116327 41.359163 0))","6186",,"Vilanova (entre c.Aprestadora i c.Narcís Monturiol), zona enjardinada de l'av.de","914"
"POLYGON Z ((2.116051 41.351303 0,2.116084 41.351342 0,2.116184 41.351338 0,2.116208 41.351543 0,2.116079 41.351551 0,2.116083 41.351586 0,2.115816 41.351603 0,2.115829 41.351743 0,2.115621 41.351754 0,2.115603 41.35159 0,2.115582 41.35133 0,2.116051 41.351303 0))","6105",,"Vilanova 10 - 12/14 (zona entre els blocs), av.de","1785"
"POLYGON Z ((2.115745 41.351106 0,2.115777 41.351294 0,2.115614 41.351305 0,2.115642 41.351199 0,2.115697 41.351128 0,2.11572 41.351107 0,2.115745 41.351106 0))","6104",,"Vilanova 10, parterre de l'av.de","195"
"POLYGON Z ((2.11585 41.351973 0,2.115873 41.3523 0,2.115656 41.352309 0,2.115633 41.351982 0,2.11585 41.351973 0))","6106",,"Vilanova 12/14 - 16/18 (zona entre els blocs), av.de","661"
"POLYGON Z ((2.115913 41.352523 0,2.115933 41.352841 0,2.115731 41.352848 0,2.115705 41.352533 0,2.115913 41.352523 0))","6107",,"Vilanova 16/18 - 20/22 (zona entre els blocs), av.de","605"
"POLYGON Z ((2.115959 41.353083 0,2.115977 41.353385 0,2.115772 41.353396 0,2.115744 41.353094 0,2.115959 41.353083 0))","6108",,"Vilanova 20/22 - 24/26 (zona entre els blocs), av.de","592"
"POLYGON Z ((2.116272 41.353461 0,2.116296 41.35364 0,2.116276 41.353663 0,2.116263 41.35367 0,2.116228 41.353681 0,2.115809 41.353698 0,2.115805 41.353628 0,2.116079 41.353613 0,2.116066 41.353472 0,2.116272 41.353461 0))","6109",,"Vilanova 24/26 - 38 (zona entre els blocs), av.de","601"
"POLYGON Z ((2.116543 41.354888 0,2.116545 41.354908 0,2.116524 41.354929 0,2.115949 41.354961 0,2.115928 41.354943 0,2.115927 41.354924 0,2.116281 41.354902 0,2.116543 41.354888 0))","6110",,"Vilanova 40-44, parterres de l'av.de","224"
"POLYGON Z ((2.116042 41.355036 0,2.116056 41.35521 0,2.116534 41.355178 0,2.116543 41.355272 0,2.116578 41.355627 0,2.115973 41.355653 0,2.115915 41.355048 0,2.116042 41.355036 0))","6111",,"Vilanova 40/44 - 46/50 (accés a RENFE), av.de","2695"
"POLYGON Z ((2.116629 41.355724 0,2.116883 41.355822 0,2.116903 41.355987 0,2.116663 41.355997 0,2.116632 41.35586 0,2.115999 41.355889 0,2.115991 41.355756 0,2.116629 41.355724 0))","6112",,"Vilanova 46/50 - 52/56 (zona entre els blocs), av.de","1305"
"POLYGON Z ((2.116634 41.355964 0,2.116672 41.356318 0,2.116059 41.356353 0,2.116058 41.35633 0,2.116031 41.355992 0,2.116634 41.355964 0))","6113",,"Vilanova 52/56 - 58/62 (zona entre els blocs), av.de","2028"
"POLYGON Z ((2.116684 41.356412 0,2.116715 41.356759 0,2.116611 41.356745 0,2.116533 41.356771 0,2.116347 41.356717 0,2.11626 41.356654 0,2.116118 41.356558 0,2.116081 41.356449 0,2.116684 41.356412 0))","6114",,"Vilanova 58/62 (av.Vilanova 58/62 i c.dels Joncs), av.de","1508"
"POLYGON Z ((2.115402 41.350799 0,2.115464 41.35081 0,2.115512 41.350834 0,2.115541 41.350867 0,2.115553 41.350914 0,2.115539 41.350958 0,2.115508 41.350992 0,2.115466 41.351013 0,2.115409 41.351023 0,2.115353 41.351016 0,2.115299 41.350989 0,2.115266 41.350949 0,2.115257 41.350906 0,2.115269 41.350867 0,2.115303 41.350831 0,2.115349 41.35081 0,2.115402 41.350799 0))","6208",,"Vilanova-av.Granvia de l'Hospitalet (lateral), rotonda de l'av.de","469"
