WKT,id,description,name,Superficie
"MULTIPOLYGON Z (((2.098655 41.365357 0,2.098724 41.365367 0,2.098686 41.365501 0,2.098713 41.365512 0,2.098682 41.365638 0,2.098627 41.36563 0,2.098592 41.36561 0,2.09857 41.365578 0,2.098561 41.365511 0,2.098601 41.3654 0,2.098655 41.365357 0)),((2.098912 41.365243 0,2.099079 41.365255 0,2.099028 41.365513 0,2.099012 41.365526 0,2.09899 41.365523 0,2.098979 41.365508 0,2.099013 41.365338 0,2.098767 41.365309 0,2.098757 41.36528 0,2.098912 41.365243 0)))","5034",,"Can Serra (voltant dels nº 26, 27 i 28), parterres de l'av.de","582"
"POLYGON Z ((2.098403 41.365637 0,2.098424 41.365687 0,2.098503 41.365803 0,2.0986 41.36587 0,2.098685 41.365912 0,2.098661 41.365993 0,2.098584 41.366004 0,2.098524 41.365888 0,2.098389 41.36587 0,2.098408 41.365783 0,2.098373 41.365698 0,2.098357 41.365647 0,2.098403 41.365637 0))","5033",,"Can Serra (zona al costat del bloc nº 82 B), parterres de l'av.de","344"
"POLYGON Z ((2.101859 41.366945 0,2.101997 41.366996 0,2.101466 41.367593 0,2.101315 41.367515 0,2.101859 41.366945 0))","5031",,"Can Serra (zona davant del bloc 92), av.de","1106"
"POLYGON Z ((2.098261 41.364358 0,2.098612 41.364439 0,2.099498 41.36461 0,2.099461 41.364774 0,2.099443 41.364857 0,2.098619 41.364767 0,2.098189 41.364716 0,2.098167 41.364785 0,2.098121 41.364834 0,2.097934 41.364819 0,2.097912 41.364806 0,2.097829 41.364796 0,2.09782 41.36478 0,2.098164 41.364382 0,2.098261 41.364358 0))","5024",,"Can Serra (zona lateral i davantera del bloc 6-9 fins lateral del 10), jardins de l'av.de","4531"
"POLYGON Z ((2.099093 41.365257 0,2.099151 41.365265 0,2.09912 41.365432 0,2.099501 41.365473 0,2.100351 41.365573 0,2.100381 41.365441 0,2.100387 41.365439 0,2.100497 41.365465 0,2.100525 41.36546 0,2.100587 41.365477 0,2.100518 41.365622 0,2.100453 41.365603 0,2.100394 41.36571 0,2.100461 41.36573 0,2.100399 41.365836 0,2.100355 41.365828 0,2.100318 41.365817 0,2.100338 41.365779 0,2.100266 41.365699 0,2.100222 41.365693 0,2.100179 41.365686 0,2.099914 41.36565 0,2.099876 41.365644 0,2.099747 41.365625 0,2.09963 41.365609 0,2.099461 41.365585 0,2.099309 41.365564 0,2.099179 41.365546 0,2.099047 41.365528 0,2.099037 41.365513 0,2.099093 41.365257 0))","5026",,"Can Serra (zona posterior al bloc 20-25 i voltants del 46), talús de l'av.de","2054"
"POLYGON Z ((2.10111 41.368683 0,2.103026 41.368929 0,2.103124 41.368941 0,2.103299 41.368953 0,2.103257 41.369103 0,2.100993 41.368853 0,2.100988 41.368809 0,2.10111 41.368683 0))","5046",,"Electricitat i mitjana de l'av.Isabel la Catòlica, zona enjardinada de l'av.","3427"
"POLYGON Z ((2.097829 41.364801 0,2.097909 41.364811 0,2.097914 41.364827 0,2.097869 41.36511 0,2.097708 41.365095 0,2.097695 41.36518 0,2.097566 41.365343 0,2.097366 41.365323 0,2.097789 41.364816 0,2.097829 41.364801 0))","5025",,"Esplugues (davant dels blocs 6 al 12), parterres de la ctra.d'","1040"
"POLYGON Z ((2.09602 41.367166 0,2.096558 41.367422 0,2.096463 41.367724 0,2.095648 41.367628 0,2.095786 41.367328 0,2.09602 41.367166 0))","5013",,"Esplugues (zona verda de la telefònica), ctra.d'","3005"
"POLYGON Z ((2.097103 41.365642 0,2.097154 41.365652 0,2.097154 41.365838 0,2.096551 41.366619 0,2.097268 41.366956 0,2.097211 41.367128 0,2.097057 41.367191 0,2.097013 41.367335 0,2.09666 41.367166 0,2.096661 41.367119 0,2.096091 41.366852 0,2.097103 41.365642 0))","5014",,"Esplugues 20, jardins de la ctra.d'","5917"
"POLYGON Z ((2.098583 41.366266 0,2.098593 41.366272 0,2.098607 41.366291 0,2.098657 41.366413 0,2.098727 41.366398 0,2.098778 41.366433 0,2.098923 41.366307 0,2.098993 41.36634 0,2.098971 41.366577 0,2.098935 41.366604 0,2.098336 41.366515 0,2.098307 41.366472 0,2.098556 41.366267 0,2.098583 41.366266 0))","5017",,"Granollers (av.Can Serra 82A - c.Pere Pelegrí), jardins del c.de","1222"
"POLYGON Z ((2.098849 41.365953 0,2.098901 41.365962 0,2.098851 41.366187 0,2.098793 41.366215 0,2.09869 41.366199 0,2.098676 41.366255 0,2.098611 41.366273 0,2.0986 41.366269 0,2.09859 41.366262 0,2.098584 41.366246 0,2.098659 41.366189 0,2.098651 41.366136 0,2.098795 41.366123 0,2.098849 41.365953 0))","5035",,"Granollers (davant av. Can Serra 82 A), parterres del c.de","285"
"POLYGON Z ((2.097962 41.366386 0,2.098348 41.366559 0,2.098697 41.366617 0,2.09867 41.366706 0,2.098266 41.366635 0,2.098208 41.366658 0,2.098163 41.366715 0,2.09827 41.366949 0,2.098477 41.367004 0,2.09846 41.367139 0,2.098386 41.367153 0,2.098339 41.367031 0,2.098279 41.367049 0,2.098211 41.366996 0,2.098091 41.367102 0,2.098054 41.367092 0,2.098036 41.367132 0,2.098157 41.367324 0,2.098199 41.367331 0,2.098372 41.367359 0,2.098361 41.36741 0,2.09785 41.367334 0,2.097844 41.367298 0,2.097622 41.367262 0,2.097701 41.367156 0,2.097689 41.367059 0,2.097741 41.367025 0,2.097873 41.366554 0,2.097862 41.366458 0,2.097962 41.366386 0))","5016",,"Granollers (entre c.Granollers 4 i c.Badajoz), jardins del c.de","4137"
"MULTIPOLYGON Z (((2.097389 41.366098 0,2.097833 41.366318 0,2.097817 41.366348 0,2.097713 41.36634 0,2.097693 41.366305 0,2.097647 41.36629 0,2.097596 41.366299 0,2.097546 41.366233 0,2.097357 41.366231 0,2.097389 41.366098 0)),((2.09733 41.365371 0,2.097562 41.365401 0,2.097619 41.365504 0,2.097621 41.365531 0,2.09791 41.365566 0,2.097931 41.365586 0,2.09804 41.365792 0,2.098059 41.365803 0,2.098159 41.365879 0,2.098197 41.365854 0,2.098333 41.365958 0,2.09832 41.365975 0,2.0983 41.36601 0,2.098349 41.366042 0,2.098333 41.366093 0,2.098495 41.36612 0,2.098503 41.366128 0,2.098514 41.366129 0,2.098533 41.36614 0,2.098207 41.366426 0,2.09772 41.366196 0,2.097701 41.366208 0,2.09758 41.366134 0,2.097446 41.366061 0,2.097295 41.365942 0,2.097228 41.36582 0,2.097219 41.365699 0,2.097256 41.365546 0,2.09733 41.365371 0)))","5015",,"Granollers (entre ctra.d'Esplugues 14 i av.Can Serra 82-B), talús del c.de","6725"
"POLYGON Z ((2.103496 41.366376 0,2.103702 41.366485 0,2.103648 41.366718 0,2.103612 41.366722 0,2.103383 41.366613 0,2.103438 41.366546 0,2.103374 41.366513 0,2.103496 41.366376 0))","5040",,"Isabel la Catòlica 27-33, jardins de l'av.","654"
"MULTIPOLYGON Z (((2.103325 41.367479 0,2.103372 41.367485 0,2.103397 41.367549 0,2.103359 41.367686 0,2.103281 41.367676 0,2.103325 41.367479 0)),((2.103603 41.367182 0,2.103528 41.367508 0,2.103457 41.367488 0,2.10339 41.367344 0,2.103438 41.367184 0,2.103603 41.367182 0)))","5041",,"Isabel la Catòlica 37-39, parterres de l'av.","575"
"POLYGON Z ((2.104158 41.36504 0,2.104187 41.365055 0,2.103986 41.365925 0,2.103696 41.367203 0,2.103458 41.36824 0,2.103411 41.368235 0,2.103577 41.367507 0,2.1036 41.367403 0,2.103609 41.367357 0,2.103623 41.367282 0,2.103633 41.367237 0,2.10365 41.36721 0,2.103655 41.367199 0,2.103913 41.366089 0,2.104098 41.365311 0,2.104158 41.36504 0))","5039",,"Isabel la Catòlica, mitjana i illetes de l'av.","1189"
"POLYGON Z ((2.099278 41.36598 0,2.100108 41.366252 0,2.100796 41.366378 0,2.100866 41.366704 0,2.100639 41.36698 0,2.100453 41.366921 0,2.10047 41.36676 0,2.100478 41.36673 0,2.100463 41.366686 0,2.099508 41.366489 0,2.099236 41.366441 0,2.099118 41.366318 0,2.099085 41.366125 0,2.099171 41.366016 0,2.099278 41.36598 0))","5037",,"La Carpa, parc de","6887"
"MULTIPOLYGON Z (((2.102619 41.366829 0,2.102687 41.366878 0,2.102709 41.366945 0,2.10272 41.366985 0,2.10283 41.367055 0,2.102847 41.367038 0,2.102928 41.367066 0,2.102993 41.367085 0,2.103015 41.36706 0,2.103046 41.367076 0,2.103089 41.367031 0,2.103302 41.367141 0,2.103298 41.367172 0,2.102571 41.36706 0,2.102521 41.367032 0,2.102492 41.366975 0,2.102619 41.366829 0)),((2.102859 41.365995 0,2.103201 41.366101 0,2.102428 41.366956 0,2.102313 41.366897 0,2.10268 41.366491 0,2.102767 41.366533 0,2.102839 41.366457 0,2.102812 41.366442 0,2.103028 41.366201 0,2.103083 41.366191 0,2.102809 41.366048 0,2.102859 41.365995 0)))","5030",,"Molí, c.del  (zona c.Peñíscola - c.Molí  - av.Can Serra)","1887"
"POLYGON Z ((2.101357 41.365475 0,2.102181 41.365892 0,2.102194 41.365988 0,2.101278 41.365519 0,2.101357 41.365475 0))","5028",,"Peníscola (lateral IES Torres i Bages), c.de","702"
"MULTIPOLYGON Z (((2.102224 41.36555 0,2.102301 41.365596 0,2.102367 41.365637 0,2.102767 41.365839 0,2.102748 41.365861 0,2.10234 41.365656 0,2.102303 41.365632 0,2.10221 41.365567 0,2.102224 41.36555 0)),((2.103017 41.365427 0,2.103389 41.365444 0,2.10333 41.365506 0,2.103027 41.365495 0,2.102955 41.365594 0,2.103082 41.365597 0,2.103021 41.365662 0,2.102925 41.365661 0,2.102926 41.365588 0,2.102785 41.365587 0,2.102784 41.365649 0,2.102628 41.365648 0,2.10258 41.36559 0,2.10274 41.36559 0,2.102734 41.365509 0,2.102479 41.365518 0,2.102476 41.365448 0,2.102894 41.365436 0,2.102893 41.3655 0,2.102978 41.365501 0,2.103017 41.365427 0)))","5029",,"Peníscola, enjardinaments del c.de","1028"
