WKT,id,description,name,Superficie
"MULTIPOLYGON Z (((2.118511 41.349804 0,2.120379 41.351204 0,2.120223 41.351331 0,2.11836 41.349905 0,2.118511 41.349804 0)),((2.11605 41.347973 0,2.118146 41.349558 0,2.118032 41.349638 0,2.115915 41.348076 0,2.11605 41.347973 0)))","3171",,"Ciències (entre c.Miguel Hernàndez i c.Motors), mitjana del c.","7605"
"MULTIPOLYGON Z (((2.129987 41.34861 0,2.130693 41.348913 0,2.130004 41.349793 0,2.130412 41.350094 0,2.129946 41.350513 0,2.12988 41.350469 0,2.130122 41.350243 0,2.129635 41.34984 0,2.130389 41.34895 0,2.129898 41.348701 0,2.129987 41.34861 0)),((2.131838 41.347255 0,2.131918 41.347285 0,2.13083 41.348714 0,2.130637 41.348629 0,2.130705 41.348544 0,2.130799 41.348584 0,2.131838 41.347255 0)))","3166",,"Dolors Aleu - pe. Montserrat Isern (Fira 2000), zona enjardinada del c.","6849"
"POLYGON Z ((2.130335 41.351709 0,2.130432 41.351712 0,2.130618 41.351782 0,2.131116 41.35203 0,2.131971 41.352401 0,2.132007 41.352505 0,2.132202 41.352585 0,2.132282 41.352608 0,2.132338 41.352589 0,2.133517 41.353102 0,2.133672 41.353169 0,2.13351 41.353393 0,2.133315 41.353317 0,2.133248 41.353402 0,2.13206 41.352954 0,2.132114 41.352873 0,2.130822 41.352404 0,2.130601 41.352376 0,2.130415 41.3524 0,2.130141 41.35231 0,2.1274 41.354513 0,2.127368 41.35484 0,2.127618 41.355174 0,2.128084 41.354845 0,2.128632 41.355031 0,2.127943 41.356012 0,2.126996 41.355268 0,2.126899 41.355178 0,2.126858 41.355056 0,2.126845 41.354923 0,2.12677 41.354735 0,2.126791 41.354597 0,2.126943 41.354424 0,2.127203 41.35417 0,2.127441 41.353967 0,2.128675 41.352956 0,2.130091 41.351791 0,2.130205 41.351731 0,2.130335 41.351709 0))","3179",,"Fira (av.Joan Carles I, entre c.Botànica i c.Ciències), zona enjardinada al voltant de la","41953"
"MULTIPOLYGON Z (((2.13268 41.361371 0,2.132732 41.361379 0,2.132514 41.362209 0,2.132874 41.36226 0,2.132907 41.362421 0,2.133011 41.362507 0,2.133284 41.362556 0,2.133176 41.362701 0,2.133352 41.362829 0,2.13371 41.36289 0,2.133785 41.363073 0,2.134207 41.363149 0,2.13407 41.363269 0,2.133922 41.363263 0,2.132424 41.362195 0,2.132536 41.361784 0,2.132569 41.361789 0,2.13268 41.361371 0)),((2.131598 41.361179 0,2.131834 41.361213 0,2.131792 41.361361 0,2.131589 41.361215 0,2.131598 41.361179 0)))","3034",,"Granvia (edificis del Conjunt Residencial Granvia), parterres de l'av.de la","2825"
"POLYGON Z ((2.128805 41.359586 0,2.128965 41.359462 0,2.129866 41.360147 0,2.129725 41.360254 0,2.128805 41.359586 0))","3187",,"Granvia de l'Hospitalet (davant Centre Comercial), mitjana de l'av.de la","1923"
"POLYGON Z ((2.132303 41.362352 0,2.132443 41.362253 0,2.133884 41.363293 0,2.13374 41.363399 0,2.132303 41.362352 0))","3053",,"Granvia de l'Hospitalet (davant Ciutat Judicial), mitjana de l'av.de la","2748"
"POLYGON Z ((2.11563 41.349639 0,2.115958 41.349859 0,2.116954 41.350602 0,2.117935 41.351162 0,2.119351 41.352227 0,2.119203 41.35238 0,2.119007 41.352231 0,2.119129 41.352165 0,2.116652 41.350515 0,2.116089 41.350106 0,2.11563 41.349639 0))","6204",,"Granvia de l'Hospitalet (encreuament amb c.Miguel Hernández), mitjana de l'av.de la","5095"
"MULTIPOLYGON Z (((2.119111 41.35173 0,2.119363 41.351905 0,2.119532 41.351793 0,2.119604 41.351945 0,2.11932 41.352051 0,2.118994 41.351803 0,2.119111 41.35173 0)),((2.115449 41.349235 0,2.116835 41.350233 0,2.117744 41.350963 0,2.117692 41.350991 0,2.116974 41.350578 0,2.115305 41.349333 0,2.115449 41.349235 0)))","3205",,"Granvia de l'Hospitalet (entre pl.Europa i av.Vilanova), lateral de l'av.de la","5130"
"MULTIPOLYGON Z (((2.132108 41.349673 0,2.132253 41.349774 0,2.132434 41.349813 0,2.132515 41.349838 0,2.130652 41.351552 0,2.130258 41.351279 0,2.132108 41.349673 0)),((2.13382 41.347512 0,2.134302 41.347684 0,2.132971 41.349448 0,2.132738 41.349333 0,2.13246 41.349255 0,2.13382 41.347512 0)))","3170",,"Joan Carles I (entre c.Motors i c.Botànica), mitjana de l'av.","20195"
"POLYGON Z ((2.127041 41.352952 0,2.127451 41.353201 0,2.127609 41.353305 0,2.127754 41.35339 0,2.12774 41.353501 0,2.127635 41.353575 0,2.127097 41.354019 0,2.126609 41.354517 0,2.126484 41.354574 0,2.126309 41.354638 0,2.126207 41.354646 0,2.126049 41.354617 0,2.125868 41.354528 0,2.127041 41.352952 0))","3210",,"Joan Carles I (Jardins de la Mediterrània, entre c.Ciències i c.José Agustín Goytisolo), av.","12126"
"POLYGON Z ((2.128003 41.351944 0,2.12877 41.352411 0,2.128867 41.352471 0,2.128838 41.352566 0,2.128704 41.352678 0,2.128026 41.353252 0,2.127884 41.353351 0,2.127822 41.353358 0,2.127759 41.353336 0,2.127041 41.352917 0,2.128003 41.351944 0))","3211",,"Joan Carles I (Jardins de la Mediterrània, entre c.José Agustín Goytisolo i c.Montserrat Roig), av.","12288"
"POLYGON Z ((2.12905 41.35099 0,2.129511 41.351225 0,2.129689 41.35132 0,2.129876 41.35142 0,2.129898 41.351517 0,2.129927 41.351598 0,2.129887 41.351679 0,2.129814 41.351761 0,2.129118 41.352337 0,2.129013 41.352418 0,2.128898 41.352448 0,2.12879 41.352376 0,2.128073 41.351973 0,2.128568 41.351476 0,2.12905 41.35099 0))","3212",,"Joan Carles I (Jardins de la Mediterrània, entre c.Montserrat Roig i c. Botànica), av.","13454"
"MULTIPOLYGON Z (((2.133131 41.360137 0,2.133621 41.360491 0,2.133594 41.360536 0,2.133162 41.360475 0,2.133219 41.360281 0,2.13311 41.360201 0,2.133131 41.360137 0)),((2.131794 41.359889 0,2.131923 41.359913 0,2.131721 41.360252 0,2.13162 41.360217 0,2.131794 41.359889 0)),((2.132037 41.359468 0,2.132194 41.35948 0,2.132346 41.359543 0,2.132823 41.359903 0,2.132132 41.359797 0,2.13201 41.359847 0,2.131958 41.359848 0,2.131891 41.359832 0,2.131867 41.359782 0,2.132037 41.359468 0)))","3032",,"Literatura (c.Literatura - c.Ciències), zona verda del c.de la","3044"
"POLYGON Z ((2.131544 41.360244 0,2.131858 41.360301 0,2.131842 41.360383 0,2.131695 41.360364 0,2.13162 41.360394 0,2.131429 41.361062 0,2.131194 41.36089 0,2.131544 41.360244 0))","3031",,"Literatura, rocalla del c.de la","1609"
"POLYGON Z ((2.130658 41.357399 0,2.130914 41.357498 0,2.130753 41.357734 0,2.131786 41.358274 0,2.131683 41.358463 0,2.132215 41.358734 0,2.13211 41.358848 0,2.130398 41.357757 0,2.130658 41.357399 0))","3213",,"Mileva Maric i Hanna Arendt, cs.de (entre c.Alumini i c.Metal·lúrgia)","4697"
"POLYGON Z ((2.11897 41.344472 0,2.120352 41.344635 0,2.122554 41.345259 0,2.123331 41.345376 0,2.126533 41.344975 0,2.127311 41.345247 0,2.126714 41.345695 0,2.126579 41.345372 0,2.126342 41.345344 0,2.124766 41.345529 0,2.124047 41.34559 0,2.12402 41.345847 0,2.124155 41.345906 0,2.124053 41.346019 0,2.122565 41.345412 0,2.122484 41.345383 0,2.12245 41.345403 0,2.122259 41.345634 0,2.122221 41.345671 0,2.122205 41.345482 0,2.122012 41.345312 0,2.120203 41.344899 0,2.118826 41.344773 0,2.118554 41.345291 0,2.118685 41.345359 0,2.118579 41.34548 0,2.117995 41.345179 0,2.117145 41.345168 0,2.116478 41.345742 0,2.116772 41.345968 0,2.116579 41.346109 0,2.11647 41.346064 0,2.115706 41.347052 0,2.115839 41.347731 0,2.116006 41.347982 0,2.115933 41.348043 0,2.115756 41.347921 0,2.11504 41.348068 0,2.114965 41.347445 0,2.114891 41.346502 0,2.116083 41.345555 0,2.117402 41.344613 0,2.11897 41.344472 0))","3148",,"Motors, mitjanes i illetes del c.","59424"
"POLYGON Z ((2.132507 41.349316 0,2.132694 41.349342 0,2.13285 41.349432 0,2.132904 41.349555 0,2.1328 41.349692 0,2.132611 41.349777 0,2.132362 41.349773 0,2.132215 41.349714 0,2.132115 41.349622 0,2.132116 41.349537 0,2.132207 41.349433 0,2.132341 41.349352 0,2.132507 41.349316 0))","3169",,"Pablo Iglesias - av.Joan Carles I, rotonda del c.","2523"
"MULTIPOLYGON Z (((2.132936 41.349612 0,2.135415 41.350711 0,2.135292 41.350859 0,2.132811 41.349763 0,2.132936 41.349612 0)),((2.124177 41.345917 0,2.126378 41.346855 0,2.132163 41.349349 0,2.132102 41.349446 0,2.131254 41.349083 0,2.126256 41.34698 0,2.124072 41.346028 0,2.124177 41.345917 0)))","3168",,"Pablo Iglesias (entre c.Metal·lúrgia i c.Motors), mitjana del c.","16078"
"MULTIPOLYGON Z (((2.11804 41.34984 0,2.118139 41.349914 0,2.117467 41.350424 0,2.117375 41.350347 0,2.11804 41.34984 0)),((2.122465 41.345422 0,2.122545 41.345458 0,2.121501 41.346776 0,2.1199 41.348642 0,2.11852 41.349636 0,2.118403 41.349548 0,2.119725 41.348537 0,2.121374 41.346605 0,2.122279 41.345628 0,2.122431 41.34545 0,2.122465 41.345422 0)))","3174",,"Primer de Maig (entre c.Motors i av.Granvia), mitjana del c.","10459"
"POLYGON Z ((2.116786 41.345987 0,2.119274 41.347883 0,2.119094 41.348017 0,2.116594 41.346122 0,2.116786 41.345987 0))","3172",,"Rafael Barrades (entre c.Primer de Maig i c.Motors), mitjana del c.","6395"
"POLYGON Z ((2.133274 41.360611 0,2.133927 41.360714 0,2.134586 41.361246 0,2.134539 41.361285 0,2.134403 41.36127 0,2.134252 41.361248 0,2.133878 41.361179 0,2.133843 41.361299 0,2.133576 41.361198 0,2.133152 41.361128 0,2.133071 41.361411 0,2.132721 41.361354 0,2.1328 41.361103 0,2.133118 41.361152 0,2.133274 41.360611 0))","3036",,"Repós (zona verda al costat del CEIP Fr.Mistral), pl.del","6153"
"MULTIPOLYGON Z (((2.13225 41.3617 0,2.1324 41.361713 0,2.132372 41.361818 0,2.13225 41.361733 0,2.13225 41.3617 0)),((2.13226 41.360226 0,2.132894 41.360322 0,2.132665 41.361162 0,2.132004 41.361064 0,2.13226 41.360226 0)))","3035",,"Veïns (zona verda av.de la Granvia - pàrquing), pl.dels","5361"
