AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2003;514;12-15;15;8;23;SEC_514
2003;301;00-02;36;36;72;SEC_301
2003;607;12-15;17;12;29;SEC_607
2003;104;18-24;21;28;49;SEC_104
2003;211;12-15;21;16;37;SEC_211
2003;216;25-34;106;113;219;SEC_216
2003;226;65-74;74;52;126;SEC_226
2003;202;75 i +;32;23;55;SEC_202
2003;402;75 i +;39;27;66;SEC_402
2003;608;65-74;66;53;119;SEC_608
2003;313;65-74;85;77;162;SEC_313
2003;203;35-49;92;112;204;SEC_203
2003;303;50-64;182;130;312;SEC_303
2003;307;12-15;18;36;54;SEC_307
2003;434;75 i +;60;25;85;SEC_434
2003;205;25-34;59;79;138;SEC_205
2003;232;75 i +;64;36;100;SEC_232
2003;533;65-74;71;63;134;SEC_533
2003;309;35-49;104;85;189;SEC_309
2003;538;16-17;10;8;18;SEC_538
2003;320;18-24;28;31;59;SEC_320
2003;516;25-34;74;64;138;SEC_516
2003;303;25-34;161;182;343;SEC_303
2003;533;18-24;38;49;87;SEC_533
2003;417;25-34;55;71;126;SEC_417
2003;126;00-02;15;12;27;SEC_126
2003;216;50-64;152;129;281;SEC_216
2003;632;50-64;88;81;169;SEC_632
2003;235;12-15;19;18;37;SEC_235
2003;514;00-02;10;14;24;SEC_514
2003;528;50-64;110;94;204;SEC_528
2003;321;00-02;27;30;57;SEC_321
2003;135;00-02;15;18;33;SEC_135
2003;418;25-34;113;142;255;SEC_418
2003;227;50-64;68;55;123;SEC_227
2003;218;00-02;5;6;11;SEC_218
2003;606;35-49;105;114;219;SEC_606
2003;503;03-11;27;32;59;SEC_503
2003;520;35-49;76;65;141;SEC_520
2003;226;75 i +;77;47;124;SEC_226
2003;116;03-11;55;48;103;SEC_116
2003;140;25-34;86;97;183;SEC_140
2003;119;12-15;12;23;35;SEC_119
2003;436;75 i +;30;19;49;SEC_436
2003;110;12-15;15;23;38;SEC_110
2003;439;18-24;26;50;76;SEC_439
2003;519;16-17;5;5;10;SEC_519
2003;220;65-74;69;53;122;SEC_220
2003;504;25-34;117;132;249;SEC_504
2003;242;50-64;92;95;187;SEC_242
2003;209;03-11;28;32;60;SEC_209
2003;229;00-02;7;8;15;SEC_229
2003;128;18-24;44;43;87;SEC_128
2003;122;00-02;9;12;21;SEC_122
2003;422;50-64;85;71;156;SEC_422
2003;422;16-17;8;11;19;SEC_422
2003;309;75 i +;26;17;43;SEC_309
2003;612;75 i +;44;20;64;SEC_612
2003;319;18-24;61;70;131;SEC_319
2003;230;75 i +;50;23;73;SEC_230
2003;212;65-74;83;66;149;SEC_212
2003;440;35-49;81;97;178;SEC_440
2003;231;12-15;17;13;30;SEC_231
2003;219;50-64;99;82;181;SEC_219
2003;441;18-24;113;118;231;SEC_441
2003;419;35-49;72;101;173;SEC_419
2003;304;65-74;86;65;151;SEC_304
2003;602;65-74;39;48;87;SEC_602
2003;101;25-34;187;202;389;SEC_101
2003;415;12-15;7;13;20;SEC_415
2003;302;75 i +;50;31;81;SEC_302
2003;629;50-64;59;46;105;SEC_629
2003;226;00-02;8;9;17;SEC_226
2003;307;50-64;192;182;374;SEC_307
2003;228;65-74;46;42;88;SEC_228
2003;524;35-49;124;131;255;SEC_524
2003;232;12-15;14;15;29;SEC_232
2003;410;03-11;44;68;112;SEC_410
2003;241;03-11;29;21;50;SEC_241
2003;117;35-49;242;245;487;SEC_117
2003;221;16-17;8;11;19;SEC_221
2003;602;35-49;51;51;102;SEC_602
2003;324;00-02;12;15;27;SEC_324
2003;439;65-74;61;63;124;SEC_439
2003;621;25-34;139;165;304;SEC_621
2003;204;25-34;45;55;100;SEC_204
2003;525;12-15;13;19;32;SEC_525
2003;107;25-34;160;211;371;SEC_107
2003;530;50-64;107;91;198;SEC_530
2003;235;25-34;145;144;289;SEC_235
2003;515;65-74;32;29;61;SEC_515
2003;412;00-02;19;12;31;SEC_412
2003;219;75 i +;82;48;130;SEC_219
2003;605;65-74;54;50;104;SEC_605
2003;512;50-64;81;74;155;SEC_512
2003;225;03-11;6;16;22;SEC_225
2003;215;12-15;9;13;22;SEC_215
2003;219;00-02;12;12;24;SEC_219
2003;201;25-34;54;57;111;SEC_201
2003;438;18-24;42;36;78;SEC_438
2003;439;12-15;16;18;34;SEC_439
2003;115;18-24;68;65;133;SEC_115
2003;530;25-34;131;160;291;SEC_530
2003;431;50-64;111;105;216;SEC_431
2003;131;12-15;26;17;43;SEC_131
2003;507;18-24;45;43;88;SEC_507
2003;518;75 i +;51;29;80;SEC_518
2003;216;35-49;140;111;251;SEC_216
2003;105;00-02;13;14;27;SEC_105
2003;427;16-17;4;7;11;SEC_427
2003;435;03-11;37;37;74;SEC_435
2003;435;16-17;11;15;26;SEC_435
2003;409;50-64;59;58;117;SEC_409
2003;623;03-11;48;43;91;SEC_623
2003;629;18-24;22;32;54;SEC_629
2003;105;65-74;50;33;83;SEC_105
2003;432;65-74;64;60;124;SEC_432
2003;234;16-17;6;7;13;SEC_234
2003;138;03-11;29;25;54;SEC_138
2003;529;75 i +;80;43;123;SEC_529
2003;314;12-15;38;66;104;SEC_314
2003;109;03-11;40;41;81;SEC_109
2003;409;03-11;25;16;41;SEC_409
2003;241;50-64;53;47;100;SEC_241
2003;319;16-17;11;9;20;SEC_319
2003;526;65-74;31;32;63;SEC_526
2003;129;35-49;107;115;222;SEC_129
2003;103;16-17;6;4;10;SEC_103
2003;229;16-17;6;8;14;SEC_229
2003;239;65-74;97;67;164;SEC_239
2003;527;16-17;6;10;16;SEC_527
2003;224;03-11;21;27;48;SEC_224
2003;308;12-15;26;28;54;SEC_308
2003;225;12-15;5;6;11;SEC_225
2003;530;75 i +;78;41;119;SEC_530
2003;601;03-11;40;46;86;SEC_601
2003;131;25-34;119;154;273;SEC_131
2003;427;35-49;93;106;199;SEC_427
2003;426;65-74;45;36;81;SEC_426
2003;436;35-49;86;110;196;SEC_436
2003;104;16-17;8;5;13;SEC_104
2003;524;00-02;19;13;32;SEC_524
2003;124;65-74;47;46;93;SEC_124
2003;215;35-49;90;99;189;SEC_215
2003;609;65-74;47;41;88;SEC_609
2003;615;25-34;87;107;194;SEC_615
2003;632;75 i +;30;14;44;SEC_632
2003;530;65-74;111;79;190;SEC_530
2003;219;16-17;19;11;30;SEC_219
2003;233;35-49;95;95;190;SEC_233
2003;233;25-34;77;100;177;SEC_233
2003;434;00-02;8;8;16;SEC_434
2003;531;12-15;15;14;29;SEC_531
2003;535;50-64;142;133;275;SEC_535
2003;440;12-15;5;11;16;SEC_440
2003;201;65-74;47;54;101;SEC_201
2003;609;12-15;15;10;25;SEC_609
2003;313;00-02;34;21;55;SEC_313
2003;531;75 i +;47;28;75;SEC_531
2003;222;75 i +;38;20;58;SEC_222
2003;629;25-34;47;50;97;SEC_629
2003;139;50-64;91;81;172;SEC_139
2003;617;50-64;108;86;194;SEC_617
2003;126;65-74;60;59;119;SEC_126
2003;105;16-17;14;13;27;SEC_105
2003;323;35-49;384;354;738;SEC_323
2003;619;16-17;10;18;28;SEC_619
2003;526;35-49;78;94;172;SEC_526
2003;601;65-74;74;80;154;SEC_601
2003;126;16-17;7;6;13;SEC_126
2003;137;75 i +;51;26;77;SEC_137
2003;617;12-15;19;14;33;SEC_617
2003;501;65-74;29;34;63;SEC_501
2003;508;16-17;9;5;14;SEC_508
2003;310;50-64;76;87;163;SEC_310
2003;205;75 i +;46;26;72;SEC_205
2003;421;75 i +;60;36;96;SEC_421
2003;321;35-49;285;285;570;SEC_321
2003;307;35-49;172;142;314;SEC_307
2003;217;18-24;28;31;59;SEC_217
2003;323;18-24;149;196;345;SEC_323
2003;312;75 i +;61;30;91;SEC_312
2003;627;75 i +;29;15;44;SEC_627
2003;511;03-11;27;27;54;SEC_511
2003;315;03-11;49;55;104;SEC_315
2003;413;65-74;42;36;78;SEC_413
2003;428;03-11;20;23;43;SEC_428
2003;204;75 i +;37;21;58;SEC_204
2003;115;50-64;117;127;244;SEC_115
2003;121;00-02;14;4;18;SEC_121
2003;225;50-64;59;39;98;SEC_225
2003;511;00-02;13;10;23;SEC_511
2003;510;00-02;16;6;22;SEC_510
2003;432;00-02;9;8;17;SEC_432
2003;124;25-34;80;70;150;SEC_124
2003;321;18-24;132;119;251;SEC_321
2003;128;65-74;50;52;102;SEC_128
2003;407;50-64;81;73;154;SEC_407
2003;221;75 i +;42;31;73;SEC_221
2003;231;00-02;13;15;28;SEC_231
2003;111;12-15;16;17;33;SEC_111
2003;137;25-34;139;152;291;SEC_137
2003;438;50-64;91;76;167;SEC_438
2003;623;35-49;118;111;229;SEC_623
2003;224;16-17;2;7;9;SEC_224
2003;109;00-02;11;13;24;SEC_109
2003;124;03-11;20;33;53;SEC_124
2003;136;65-74;61;41;102;SEC_136
2003;521;12-15;13;14;27;SEC_521
2003;410;65-74;136;124;260;SEC_410
2003;433;50-64;65;73;138;SEC_433
2003;210;00-02;2;7;9;SEC_210
2003;246;16-17;5;9;14;SEC_246
2003;514;65-74;56;46;102;SEC_514
2003;232;35-49;107;113;220;SEC_232
2003;317;75 i +;53;30;83;SEC_317
2003;127;18-24;44;39;83;SEC_127
2003;521;50-64;169;171;340;SEC_521
2003;239;75 i +;84;60;144;SEC_239
2003;120;65-74;53;51;104;SEC_120
2003;324;65-74;44;33;77;SEC_324
2003;138;12-15;14;15;29;SEC_138
2003;203;12-15;8;16;24;SEC_203
2003;126;35-49;62;71;133;SEC_126
2003;510;35-49;92;112;204;SEC_510
2003;628;35-49;94;88;182;SEC_628
2003;245;16-17;7;9;16;SEC_245
2003;401;65-74;97;67;164;SEC_401
2003;229;12-15;16;10;26;SEC_229
2003;410;12-15;16;19;35;SEC_410
2003;505;18-24;73;41;114;SEC_505
2003;223;75 i +;75;31;106;SEC_223
2003;533;00-02;9;15;24;SEC_533
2003;123;50-64;105;100;205;SEC_123
2003;418;50-64;116;98;214;SEC_418
2003;102;25-34;143;162;305;SEC_102
2003;515;18-24;21;17;38;SEC_515
2003;247;65-74;79;62;141;SEC_247
2003;527;12-15;26;18;44;SEC_527
2003;613;65-74;71;72;143;SEC_613
2003;213;75 i +;37;23;60;SEC_213
2003;219;18-24;45;58;103;SEC_219
2003;232;03-11;41;22;63;SEC_232
2003;303;65-74;126;140;266;SEC_303
2003;202;12-15;7;9;16;SEC_202
2003;138;35-49;91;84;175;SEC_138
2003;248;35-49;135;148;283;SEC_248
2003;219;03-11;62;44;106;SEC_219
2003;123;03-11;35;58;93;SEC_123
2003;217;03-11;17;17;34;SEC_217
2003;129;03-11;38;26;64;SEC_129
2003;207;25-34;49;52;101;SEC_207
2003;441;25-34;123;159;282;SEC_441
2003;317;25-34;135;141;276;SEC_317
2003;612;12-15;16;11;27;SEC_612
2003;428;65-74;46;31;77;SEC_428
2003;604;50-64;80;63;143;SEC_604
2003;122;25-34;90;98;188;SEC_122
2003;235;18-24;58;72;130;SEC_235
2003;407;12-15;11;21;32;SEC_407
2003;302;03-11;39;47;86;SEC_302
2003;528;03-11;36;35;71;SEC_528
2003;132;50-64;205;215;420;SEC_132
2003;411;12-15;16;11;27;SEC_411
2003;420;18-24;57;82;139;SEC_420
2003;505;50-64;216;176;392;SEC_505
2003;226;50-64;95;88;183;SEC_226
2003;140;18-24;41;50;91;SEC_140
2003;522;12-15;13;12;25;SEC_522
2003;438;75 i +;29;15;44;SEC_438
2003;201;50-64;69;46;115;SEC_201
2003;404;03-11;55;56;111;SEC_404
2003;227;35-49;67;59;126;SEC_227
2003;118;00-02;21;15;36;SEC_118
2003;204;00-02;1;5;6;SEC_204
2003;535;25-34;72;90;162;SEC_535
2003;418;18-24;52;64;116;SEC_418
2003;128;25-34;116;103;219;SEC_128
2003;316;18-24;175;198;373;SEC_316
2003;516;50-64;53;51;104;SEC_516
2003;202;35-49;72;78;150;SEC_202
2003;109;65-74;54;43;97;SEC_109
2003;403;03-11;22;20;42;SEC_403
2003;440;50-64;141;122;263;SEC_440
2003;628;03-11;33;37;70;SEC_628
2003;632;12-15;16;18;34;SEC_632
2003;114;25-34;151;144;295;SEC_114
2003;501;75 i +;17;6;23;SEC_501
2003;324;12-15;16;18;34;SEC_324
2003;121;75 i +;56;40;96;SEC_121
2003;208;25-34;127;127;254;SEC_208
2003;113;16-17;27;24;51;SEC_113
2003;520;16-17;6;8;14;SEC_520
2003;531;25-34;88;105;193;SEC_531
2003;119;03-11;30;38;68;SEC_119
2003;313;25-34;177;161;338;SEC_313
2003;137;03-11;56;64;120;SEC_137
2003;226;16-17;12;8;20;SEC_226
2003;311;00-02;15;25;40;SEC_311
2003;133;65-74;50;34;84;SEC_133
2003;515;12-15;12;14;26;SEC_515
2003;527;03-11;38;22;60;SEC_527
2003;605;35-49;48;45;93;SEC_605
2003;413;16-17;3;6;9;SEC_413
2003;204;03-11;17;11;28;SEC_204
2003;426;18-24;53;59;112;SEC_426
2003;514;50-64;53;41;94;SEC_514
2003;102;03-11;59;68;127;SEC_102
2003;413;35-49;49;67;116;SEC_413
2003;113;25-34;117;138;255;SEC_113
2003;301;35-49;245;221;466;SEC_301
2003;615;00-02;11;3;14;SEC_615
2003;511;25-34;54;70;124;SEC_511
2003;245;03-11;37;34;71;SEC_245
2003;509;35-49;84;80;164;SEC_509
2003;133;25-34;84;104;188;SEC_133
2003;324;03-11;44;39;83;SEC_324
2003;203;16-17;6;3;9;SEC_203
2003;604;12-15;13;18;31;SEC_604
2003;212;00-02;13;20;33;SEC_212
2003;621;75 i +;38;18;56;SEC_621
2003;306;25-34;128;134;262;SEC_306
2003;423;16-17;6;14;20;SEC_423
2003;413;03-11;20;18;38;SEC_413
2003;226;18-24;47;50;97;SEC_226
2003;213;18-24;37;48;85;SEC_213
2003;442;25-34;48;63;111;SEC_442
2003;403;12-15;9;16;25;SEC_403
2003;608;12-15;14;16;30;SEC_608
2003;430;50-64;74;56;130;SEC_430
2003;118;25-34;152;180;332;SEC_118
2003;506;35-49;185;176;361;SEC_506
2003;322;35-49;110;110;220;SEC_322
2003;137;00-02;15;20;35;SEC_137
2003;311;65-74;91;55;146;SEC_311
2003;109;50-64;104;105;209;SEC_109
2003;114;16-17;4;9;13;SEC_114
2003;527;65-74;66;45;111;SEC_527
2003;105;50-64;108;116;224;SEC_105
2003;603;65-74;24;22;46;SEC_603
2003;508;00-02;11;7;18;SEC_508
2003;112;03-11;63;66;129;SEC_112
2003;305;65-74;69;59;128;SEC_305
2003;238;65-74;53;43;96;SEC_238
2003;140;75 i +;53;28;81;SEC_140
2003;513;35-49;71;87;158;SEC_513
2003;133;50-64;91;77;168;SEC_133
2003;604;03-11;25;23;48;SEC_604
2003;536;18-24;30;32;62;SEC_536
2003;406;35-49;125;132;257;SEC_406
2003;302;12-15;21;12;33;SEC_302
2003;413;75 i +;37;17;54;SEC_413
2003;311;50-64;124;104;228;SEC_311
2003;315;65-74;54;45;99;SEC_315
2003;616;03-11;141;157;298;SEC_616
2003;601;35-49;122;130;252;SEC_601
2003;624;12-15;19;13;32;SEC_624
2003;632;03-11;37;38;75;SEC_632
2003;425;18-24;42;37;79;SEC_425
2003;415;75 i +;43;27;70;SEC_415
2003;615;18-24;35;25;60;SEC_615
2003;119;75 i +;58;51;109;SEC_119
2003;415;50-64;51;59;110;SEC_415
2003;245;18-24;40;46;86;SEC_245
2003;631;25-34;109;133;242;SEC_631
2003;404;35-49;124;154;278;SEC_404
2003;532;16-17;15;15;30;SEC_532
2003;525;50-64;83;73;156;SEC_525
2003;317;16-17;8;13;21;SEC_317
2003;110;16-17;16;10;26;SEC_110
2003;537;12-15;25;16;41;SEC_537
2003;529;18-24;51;56;107;SEC_529
2003;520;18-24;36;42;78;SEC_520
2003;205;12-15;12;17;29;SEC_205
2003;222;50-64;79;73;152;SEC_222
2003;212;18-24;59;50;109;SEC_212
2003;610;75 i +;48;36;84;SEC_610
2003;201;03-11;20;33;53;SEC_201
2003;308;50-64;190;178;368;SEC_308
2003;632;18-24;42;60;102;SEC_632
2003;104;00-02;7;6;13;SEC_104
2003;107;65-74;97;76;173;SEC_107
2003;630;18-24;58;63;121;SEC_630
2003;511;16-17;1;8;9;SEC_511
2003;126;12-15;13;11;24;SEC_126
2003;614;18-24;27;39;66;SEC_614
2003;104;75 i +;65;42;107;SEC_104
2003;620;75 i +;15;8;23;SEC_620
2003;135;65-74;66;60;126;SEC_135
2003;303;00-02;14;16;30;SEC_303
2003;248;25-34;100;100;200;SEC_248
2003;305;12-15;29;29;58;SEC_305
2003;237;35-49;135;168;303;SEC_237
2003;423;75 i +;51;28;79;SEC_423
2003;626;50-64;114;96;210;SEC_626
2003;231;25-34;95;99;194;SEC_231
2003;407;03-11;28;28;56;SEC_407
2003;619;00-02;11;13;24;SEC_619
2003;130;25-34;101;98;199;SEC_130
2003;505;16-17;7;6;13;SEC_505
2003;129;25-34;116;117;233;SEC_129
2003;221;35-49;114;129;243;SEC_221
2003;414;03-11;38;38;76;SEC_414
2003;218;75 i +;37;17;54;SEC_218
2003;305;50-64;122;131;253;SEC_305
2003;422;35-49;105;119;224;SEC_422
2003;322;00-02;17;25;42;SEC_322
2003;112;25-34;144;136;280;SEC_112
2003;403;75 i +;54;32;86;SEC_403
2003;248;00-02;14;14;28;SEC_248
2003;138;65-74;36;36;72;SEC_138
2003;240;03-11;21;25;46;SEC_240
2003;609;18-24;37;35;72;SEC_609
2003;512;12-15;9;13;22;SEC_512
2003;324;18-24;52;39;91;SEC_324
2003;533;75 i +;32;19;51;SEC_533
2003;612;03-11;30;40;70;SEC_612
2003;236;50-64;95;83;178;SEC_236
2003;308;00-02;23;36;59;SEC_308
2003;310;35-49;102;106;208;SEC_310
2003;111;75 i +;42;29;71;SEC_111
2003;218;65-74;37;24;61;SEC_218
2003;511;50-64;54;45;99;SEC_511
2003;507;75 i +;36;18;54;SEC_507
2003;532;00-02;16;14;30;SEC_532
2003;230;50-64;53;47;100;SEC_230
2003;424;00-02;5;7;12;SEC_424
2003;420;25-34;133;168;301;SEC_420
2003;223;35-49;122;139;261;SEC_223
2003;249;12-15;14;23;37;SEC_249
2003;620;65-74;32;40;72;SEC_620
2003;433;65-74;53;46;99;SEC_433
2003;321;75 i +;90;54;144;SEC_321
2003;621;18-24;93;109;202;SEC_621
2003;424;75 i +;20;14;34;SEC_424
2003;625;35-49;155;126;281;SEC_625
2003;124;12-15;18;20;38;SEC_124
2003;247;12-15;21;24;45;SEC_247
2003;406;16-17;13;12;25;SEC_406
2003;234;65-74;79;44;123;SEC_234
2003;528;12-15;25;13;38;SEC_528
2003;608;03-11;33;30;63;SEC_608
2003;516;16-17;6;5;11;SEC_516
2003;131;50-64;171;188;359;SEC_131
2003;523;12-15;14;24;38;SEC_523
2003;402;65-74;60;60;120;SEC_402
2003;408;25-34;66;74;140;SEC_408
2003;206;65-74;68;56;124;SEC_206
2003;307;00-02;11;13;24;SEC_307
2003;604;35-49;77;78;155;SEC_604
2003;242;16-17;7;12;19;SEC_242
2003;630;75 i +;29;18;47;SEC_630
2003;508;50-64;51;48;99;SEC_508
2003;116;50-64;185;167;352;SEC_116
2003;624;18-24;53;53;106;SEC_624
2003;209;00-02;10;10;20;SEC_209
2003;527;50-64;65;65;130;SEC_527
2003;632;35-49;91;87;178;SEC_632
2003;631;75 i +;38;19;57;SEC_631
2003;323;25-34;293;301;594;SEC_323
2003;532;65-74;84;74;158;SEC_532
2003;240;50-64;49;37;86;SEC_240
2003;129;65-74;44;52;96;SEC_129
2003;416;03-11;24;32;56;SEC_416
2003;605;00-02;10;6;16;SEC_605
2003;607;35-49;118;107;225;SEC_607
2003;112;75 i +;67;29;96;SEC_112
2003;611;65-74;90;99;189;SEC_611
2003;509;65-74;42;40;82;SEC_509
2003;214;50-64;57;40;97;SEC_214
2003;103;00-02;6;8;14;SEC_103
2003;623;18-24;78;90;168;SEC_623
2003;433;00-02;18;29;47;SEC_433
2003;211;50-64;73;69;142;SEC_211
2003;316;16-17;40;39;79;SEC_316
2003;604;18-24;35;47;82;SEC_604
2003;524;65-74;73;62;135;SEC_524
2003;223;00-02;10;10;20;SEC_223
2003;312;35-49;171;204;375;SEC_312
2003;306;50-64;146;126;272;SEC_306
2003;408;00-02;12;14;26;SEC_408
2003;434;16-17;11;4;15;SEC_434
2003;101;35-49;183;168;351;SEC_101
2003;202;25-34;70;86;156;SEC_202
2003;107;12-15;26;23;49;SEC_107
2003;238;16-17;8;7;15;SEC_238
2003;139;75 i +;24;12;36;SEC_139
2003;439;50-64;79;58;137;SEC_439
2003;515;03-11;20;14;34;SEC_515
2003;441;12-15;47;51;98;SEC_441
2003;246;50-64;71;58;129;SEC_246
2003;536;03-11;26;31;57;SEC_536
2003;114;75 i +;67;30;97;SEC_114
2003;317;65-74;52;29;81;SEC_317
2003;314;16-17;30;35;65;SEC_314
2003;529;03-11;43;37;80;SEC_529
2003;135;03-11;61;36;97;SEC_135
2003;608;75 i +;41;18;59;SEC_608
2003;503;65-74;34;21;55;SEC_503
2003;204;18-24;25;23;48;SEC_204
2003;314;18-24;139;127;266;SEC_314
2003;429;65-74;50;24;74;SEC_429
2003;632;16-17;14;11;25;SEC_632
2003;310;75 i +;37;23;60;SEC_310
2003;125;50-64;171;161;332;SEC_125
2003;504;35-49;76;88;164;SEC_504
2003;206;16-17;6;8;14;SEC_206
2003;426;35-49;107;113;220;SEC_426
2003;324;16-17;10;14;24;SEC_324
2003;603;75 i +;20;17;37;SEC_603
2003;518;35-49;103;113;216;SEC_518
2003;249;00-02;10;14;24;SEC_249
2003;311;18-24;49;52;101;SEC_311
2003;420;12-15;22;25;47;SEC_420
2003;118;12-15;44;23;67;SEC_118
2003;419;12-15;15;11;26;SEC_419
2003;501;03-11;43;37;80;SEC_501
2003;212;25-34;144;143;287;SEC_212
2003;116;00-02;15;19;34;SEC_116
2003;627;65-74;38;32;70;SEC_627
2003;617;25-34;98;114;212;SEC_617
2003;320;50-64;102;102;204;SEC_320
2003;223;65-74;71;59;130;SEC_223
2003;135;16-17;16;13;29;SEC_135
2003;531;00-02;9;11;20;SEC_531
2003;611;18-24;81;66;147;SEC_611
2003;623;65-74;54;63;117;SEC_623
2003;431;25-34;158;195;353;SEC_431
2003;243;50-64;110;94;204;SEC_243
2003;611;03-11;61;60;121;SEC_611
2003;505;12-15;13;8;21;SEC_505
2003;624;35-49;82;109;191;SEC_624
2003;136;00-02;15;21;36;SEC_136
2003;622;18-24;45;45;90;SEC_622
2003;221;25-34;105;104;209;SEC_221
2003;515;25-34;52;67;119;SEC_515
2003;514;25-34;60;72;132;SEC_514
2003;324;35-49;90;95;185;SEC_324
2003;519;75 i +;16;24;40;SEC_519
2003;631;16-17;7;9;16;SEC_631
2003;119;65-74;65;53;118;SEC_119
2003;115;35-49;148;152;300;SEC_115
2003;601;25-34;115;141;256;SEC_601
2003;526;16-17;2;5;7;SEC_526
2003;521;03-11;21;24;45;SEC_521
2003;507;00-02;15;8;23;SEC_507
2003;404;50-64;125;107;232;SEC_404
2003;240;25-34;65;81;146;SEC_240
2003;608;18-24;44;36;80;SEC_608
2003;215;75 i +;72;37;109;SEC_215
2003;417;12-15;13;7;20;SEC_417
2003;413;50-64;41;35;76;SEC_413
2003;139;18-24;39;41;80;SEC_139
2003;213;65-74;54;47;101;SEC_213
2003;402;18-24;38;31;69;SEC_402
2003;114;50-64;189;188;377;SEC_114
2003;508;75 i +;40;26;66;SEC_508
2003;103;12-15;12;5;17;SEC_103
2003;421;35-49;104;110;214;SEC_421
2003;139;16-17;6;8;14;SEC_139
2003;109;18-24;51;48;99;SEC_109
2003;309;50-64;70;68;138;SEC_309
2003;222;65-74;39;37;76;SEC_222
2003;231;16-17;9;4;13;SEC_231
2003;403;35-49;106;102;208;SEC_403
2003;424;35-49;46;58;104;SEC_424
2003;316;03-11;58;78;136;SEC_316
2003;112;00-02;21;15;36;SEC_112
2003;239;00-02;10;7;17;SEC_239
2003;132;16-17;29;17;46;SEC_132
2003;315;35-49;190;182;372;SEC_315
2003;513;75 i +;40;18;58;SEC_513
2003;506;65-74;87;87;174;SEC_506
2003;305;35-49;209;199;408;SEC_305
2003;248;16-17;9;12;21;SEC_248
2003;127;12-15;18;16;34;SEC_127
2003;509;00-02;10;9;19;SEC_509
2003;236;75 i +;68;38;106;SEC_236
2003;527;75 i +;55;28;83;SEC_527
2003;123;16-17;10;7;17;SEC_123
2003;135;75 i +;44;31;75;SEC_135
2003;502;16-17;13;14;27;SEC_502
2003;223;16-17;10;12;22;SEC_223
2003;112;18-24;82;75;157;SEC_112
2003;606;16-17;7;12;19;SEC_606
2003;206;03-11;27;35;62;SEC_206
2003;523;18-24;62;67;129;SEC_523
2003;417;35-49;71;73;144;SEC_417
2003;630;25-34;81;96;177;SEC_630
2003;610;50-64;191;157;348;SEC_610
2003;205;00-02;10;8;18;SEC_205
2003;625;75 i +;22;14;36;SEC_625
2003;201;12-15;9;7;16;SEC_201
2003;320;00-02;25;18;43;SEC_320
2003;423;00-02;15;10;25;SEC_423
2003;318;65-74;26;23;49;SEC_318
2003;522;35-49;83;87;170;SEC_522
2003;316;25-34;132;134;266;SEC_316
2003;127;75 i +;31;21;52;SEC_127
