AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
1999;534;00-02;9;12;21;SEC_534
1999;407;12-15;8;17;25;SEC_407
1999;319;18-24;43;49;92;SEC_319
1999;214;65-74;44;43;87;SEC_214
1999;123;65-74;80;73;153;SEC_123
1999;242;75 i +;50;47;97;SEC_242
1999;524;65-74;81;58;139;SEC_524
1999;234;35-49;79;75;154;SEC_234
1999;432;16-17;11;19;30;SEC_432
1999;248;75 i +;61;38;99;SEC_248
1999;208;65-74;135;119;254;SEC_208
1999;606;00-02;6;9;15;SEC_606
1999;611;65-74;80;76;156;SEC_611
1999;140;12-15;13;11;24;SEC_140
1999;433;03-11;44;33;77;SEC_433
1999;628;03-11;39;32;71;SEC_628
1999;325;65-74;122;98;220;SEC_325
1999;409;50-64;76;69;145;SEC_409
1999;138;18-24;47;53;100;SEC_138
1999;402;50-64;94;77;171;SEC_402
1999;514;35-49;61;65;126;SEC_514
1999;417;50-64;68;54;122;SEC_417
1999;325;03-11;59;55;114;SEC_325
1999;106;35-49;266;236;502;SEC_106
1999;410;16-17;24;23;47;SEC_410
1999;437;12-15;14;18;32;SEC_437
1999;304;65-74;92;72;164;SEC_304
1999;423;16-17;12;7;19;SEC_423
1999;129;00-02;8;17;25;SEC_129
1999;204;00-02;4;4;8;SEC_204
1999;438;65-74;40;37;77;SEC_438
1999;407;50-64;98;83;181;SEC_407
1999;441;25-34;120;134;254;SEC_441
1999;405;75 i +;29;21;50;SEC_405
1999;432;00-02;5;12;17;SEC_432
1999;519;75 i +;15;14;29;SEC_519
1999;103;18-24;42;41;83;SEC_103
1999;410;65-74;117;110;227;SEC_410
1999;426;12-15;11;14;25;SEC_426
1999;231;18-24;45;54;99;SEC_231
1999;628;35-49;113;79;192;SEC_628
1999;234;25-34;73;78;151;SEC_234
1999;124;75 i +;32;22;54;SEC_124
1999;114;16-17;22;17;39;SEC_114
1999;520;12-15;16;19;35;SEC_520
1999;236;50-64;110;92;202;SEC_236
1999;503;12-15;28;19;47;SEC_503
1999;429;50-64;49;60;109;SEC_429
1999;318;18-24;47;51;98;SEC_318
1999;418;35-49;91;102;193;SEC_418
1999;527;00-02;12;19;31;SEC_527
1999;242;03-11;30;30;60;SEC_242
1999;611;16-17;13;13;26;SEC_611
1999;623;12-15;33;30;63;SEC_623
1999;248;50-64;86;83;169;SEC_248
1999;507;18-24;49;58;107;SEC_507
1999;442;65-74;29;25;54;SEC_442
1999;203;12-15;6;9;15;SEC_203
1999;509;12-15;13;11;24;SEC_509
1999;241;50-64;54;55;109;SEC_241
1999;429;12-15;8;12;20;SEC_429
1999;404;00-02;20;18;38;SEC_404
1999;218;35-49;72;75;147;SEC_218
1999;516;16-17;10;0;10;SEC_516
1999;606;75 i +;35;17;52;SEC_606
1999;439;12-15;7;18;25;SEC_439
1999;249;65-74;73;71;144;SEC_249
1999;504;12-15;15;16;31;SEC_504
1999;305;16-17;16;23;39;SEC_305
1999;408;18-24;35;49;84;SEC_408
1999;509;65-74;35;34;69;SEC_509
1999;220;03-11;17;20;37;SEC_220
1999;518;50-64;125;100;225;SEC_518
1999;424;75 i +;18;11;29;SEC_424
1999;321;18-24;168;146;314;SEC_321
1999;236;75 i +;58;38;96;SEC_236
1999;122;16-17;8;7;15;SEC_122
1999;533;25-34;82;84;166;SEC_533
1999;109;18-24;56;51;107;SEC_109
1999;621;18-24;149;172;321;SEC_621
1999;612;16-17;14;10;24;SEC_612
1999;215;16-17;8;8;16;SEC_215
1999;506;00-02;18;18;36;SEC_506
1999;611;00-02;11;15;26;SEC_611
1999;313;50-64;153;153;306;SEC_313
1999;117;16-17;31;41;72;SEC_117
1999;115;00-02;19;17;36;SEC_115
1999;105;65-74;49;38;87;SEC_105
1999;519;25-34;55;46;101;SEC_519
1999;515;50-64;52;54;106;SEC_515
1999;109;00-02;14;9;23;SEC_109
1999;519;18-24;14;28;42;SEC_519
1999;423;00-02;7;11;18;SEC_423
1999;429;35-49;70;66;136;SEC_429
1999;234;75 i +;80;32;112;SEC_234
1999;409;16-17;9;9;18;SEC_409
1999;534;65-74;56;50;106;SEC_534
1999;425;00-02;9;8;17;SEC_425
1999;320;16-17;6;6;12;SEC_320
1999;622;16-17;12;17;29;SEC_622
1999;438;50-64;101;99;200;SEC_438
1999;132;03-11;74;82;156;SEC_132
1999;312;12-15;23;22;45;SEC_312
1999;208;16-17;9;18;27;SEC_208
1999;111;16-17;9;6;15;SEC_111
1999;323;12-15;73;65;138;SEC_323
1999;121;75 i +;47;27;74;SEC_121
1999;237;12-15;14;13;27;SEC_237
1999;249;03-11;20;27;47;SEC_249
1999;233;00-02;5;11;16;SEC_233
1999;313;16-17;33;22;55;SEC_313
1999;110;18-24;89;96;185;SEC_110
1999;226;16-17;13;14;27;SEC_226
1999;118;00-02;16;25;41;SEC_118
1999;203;35-49;56;60;116;SEC_203
1999;406;50-64;142;123;265;SEC_406
1999;309;18-24;39;47;86;SEC_309
1999;517;65-74;70;58;128;SEC_517
1999;418;16-17;11;7;18;SEC_418
1999;209;00-02;10;7;17;SEC_209
1999;325;25-34;161;161;322;SEC_325
1999;630;03-11;26;30;56;SEC_630
1999;225;03-11;9;12;21;SEC_225
1999;107;65-74;90;71;161;SEC_107
1999;601;50-64;179;165;344;SEC_601
1999;241;16-17;3;4;7;SEC_241
1999;623;65-74;49;39;88;SEC_623
1999;603;75 i +;10;12;22;SEC_603
1999;123;75 i +;60;41;101;SEC_123
1999;113;12-15;46;39;85;SEC_113
1999;215;18-24;29;38;67;SEC_215
1999;608;18-24;55;74;129;SEC_608
1999;505;50-64;235;222;457;SEC_505
1999;531;03-11;24;27;51;SEC_531
1999;106;50-64;148;175;323;SEC_106
1999;426;25-34;69;72;141;SEC_426
1999;224;25-34;46;51;97;SEC_224
1999;624;35-49;105;73;178;SEC_624
1999;135;35-49;174;161;335;SEC_135
1999;513;25-34;61;62;123;SEC_513
1999;609;12-15;14;12;26;SEC_609
1999;401;16-17;15;17;32;SEC_401
1999;303;65-74;95;108;203;SEC_303
1999;321;75 i +;84;42;126;SEC_321
1999;509;50-64;79;86;165;SEC_509
1999;108;00-02;19;14;33;SEC_108
1999;119;50-64;161;169;330;SEC_119
1999;230;35-49;46;67;113;SEC_230
1999;441;00-02;10;14;24;SEC_441
1999;403;16-17;20;14;34;SEC_403
1999;139;35-49;94;92;186;SEC_139
1999;506;16-17;22;27;49;SEC_506
1999;133;35-49;95;81;176;SEC_133
1999;135;12-15;33;31;64;SEC_135
1999;323;65-74;65;39;104;SEC_323
1999;517;12-15;11;15;26;SEC_517
1999;130;12-15;7;7;14;SEC_130
1999;140;75 i +;46;26;72;SEC_140
1999;509;35-49;68;62;130;SEC_509
1999;325;00-02;18;15;33;SEC_325
1999;124;00-02;7;10;17;SEC_124
1999;430;00-02;8;6;14;SEC_430
1999;618;16-17;8;5;13;SEC_618
1999;248;16-17;9;12;21;SEC_248
1999;433;00-02;6;18;24;SEC_433
1999;242;00-02;10;6;16;SEC_242
1999;621;75 i +;29;15;44;SEC_621
1999;222;18-24;39;51;90;SEC_222
1999;320;18-24;29;41;70;SEC_320
1999;121;65-74;97;77;174;SEC_121
1999;442;12-15;9;9;18;SEC_442
1999;433;16-17;10;12;22;SEC_433
1999;513;50-64;91;79;170;SEC_513
1999;135;16-17;20;19;39;SEC_135
1999;620;25-34;59;61;120;SEC_620
1999;107;00-02;15;14;29;SEC_107
1999;304;35-49;99;107;206;SEC_304
1999;504;25-34;106;116;222;SEC_504
1999;501;18-24;113;137;250;SEC_501
1999;136;18-24;64;78;142;SEC_136
1999;620;18-24;65;45;110;SEC_620
1999;422;75 i +;63;41;104;SEC_422
1999;111;75 i +;42;25;67;SEC_111
1999;308;03-11;41;43;84;SEC_308
1999;507;65-74;39;37;76;SEC_507
1999;221;65-74;67;70;137;SEC_221
1999;127;12-15;22;21;43;SEC_127
1999;513;65-74;46;46;92;SEC_513
1999;537;16-17;15;15;30;SEC_537
1999;247;12-15;16;19;35;SEC_247
1999;620;35-49;63;57;120;SEC_620
1999;201;75 i +;39;15;54;SEC_201
1999;114;75 i +;60;22;82;SEC_114
1999;226;03-11;24;29;53;SEC_226
1999;134;75 i +;70;30;100;SEC_134
1999;209;50-64;90;72;162;SEC_209
1999;322;12-15;22;15;37;SEC_322
1999;432;35-49;137;121;258;SEC_432
1999;317;03-11;27;31;58;SEC_317
1999;439;35-49;68;67;135;SEC_439
1999;426;65-74;61;47;108;SEC_426
1999;515;35-49;61;45;106;SEC_515
1999;104;25-34;67;86;153;SEC_104
1999;140;65-74;62;58;120;SEC_140
1999;617;50-64;126;95;221;SEC_617
1999;105;75 i +;45;24;69;SEC_105
1999;533;35-49;67;71;138;SEC_533
1999;303;00-02;16;21;37;SEC_303
1999;105;18-24;89;71;160;SEC_105
1999;428;16-17;4;4;8;SEC_428
1999;225;18-24;15;30;45;SEC_225
1999;319;50-64;65;75;140;SEC_319
1999;126;50-64;150;166;316;SEC_126
1999;631;50-64;166;175;341;SEC_631
1999;214;35-49;46;51;97;SEC_214
1999;412;65-74;91;91;182;SEC_412
1999;416;18-24;29;34;63;SEC_416
1999;529;12-15;13;12;25;SEC_529
1999;515;18-24;30;22;52;SEC_515
1999;425;50-64;91;86;177;SEC_425
1999;538;00-02;12;7;19;SEC_538
1999;220;50-64;76;59;135;SEC_220
1999;428;65-74;46;34;80;SEC_428
1999;422;00-02;11;10;21;SEC_422
1999;526;12-15;8;10;18;SEC_526
1999;207;18-24;29;28;57;SEC_207
1999;413;18-24;24;24;48;SEC_413
1999;113;65-74;50;33;83;SEC_113
1999;523;35-49;104;115;219;SEC_523
1999;206;12-15;12;16;28;SEC_206
1999;221;03-11;43;50;93;SEC_221
1999;202;16-17;3;7;10;SEC_202
1999;613;18-24;78;81;159;SEC_613
1999;111;35-49;99;89;188;SEC_111
1999;509;75 i +;40;14;54;SEC_509
1999;629;03-11;20;18;38;SEC_629
1999;201;35-49;51;51;102;SEC_201
1999;321;00-02;37;24;61;SEC_321
1999;322;35-49;107;112;219;SEC_322
1999;242;18-24;38;36;74;SEC_242
1999;529;35-49;82;85;167;SEC_529
1999;507;35-49;82;79;161;SEC_507
1999;424;35-49;46;46;92;SEC_424
1999;102;00-02;17;19;36;SEC_102
1999;521;35-49;115;77;192;SEC_521
1999;230;25-34;81;75;156;SEC_230
1999;239;75 i +;58;46;104;SEC_239
1999;202;03-11;13;21;34;SEC_202
1999;116;35-49;162;139;301;SEC_116
1999;247;50-64;101;95;196;SEC_247
1999;217;25-34;42;60;102;SEC_217
1999;504;65-74;70;67;137;SEC_504
1999;213;12-15;17;18;35;SEC_213
1999;139;75 i +;23;10;33;SEC_139
1999;113;16-17;25;28;53;SEC_113
1999;302;35-49;161;125;286;SEC_302
1999;221;35-49;100;101;201;SEC_221
1999;625;35-49;206;174;380;SEC_625
1999;614;03-11;27;42;69;SEC_614
1999;313;75 i +;60;27;87;SEC_313
1999;422;50-64;78;82;160;SEC_422
1999;501;03-11;32;40;72;SEC_501
1999;249;50-64;107;84;191;SEC_249
1999;124;65-74;49;36;85;SEC_124
1999;427;16-17;11;9;20;SEC_427
1999;120;25-34;123;116;239;SEC_120
1999;421;03-11;30;30;60;SEC_421
1999;139;16-17;10;14;24;SEC_139
1999;437;18-24;42;37;79;SEC_437
1999;227;65-74;54;42;96;SEC_227
1999;244;12-15;7;4;11;SEC_244
1999;433;12-15;18;14;32;SEC_433
1999;618;65-74;29;17;46;SEC_618
1999;518;00-02;11;7;18;SEC_518
1999;235;12-15;15;10;25;SEC_235
1999;532;35-49;105;95;200;SEC_532
1999;202;00-02;1;6;7;SEC_202
1999;529;75 i +;64;38;102;SEC_529
1999;510;18-24;55;49;104;SEC_510
1999;420;16-17;9;11;20;SEC_420
1999;514;18-24;33;34;67;SEC_514
1999;322;16-17;20;8;28;SEC_322
1999;537;12-15;18;26;44;SEC_537
1999;418;12-15;19;26;45;SEC_418
1999;305;35-49;207;186;393;SEC_305
1999;320;75 i +;19;9;28;SEC_320
1999;612;65-74;56;57;113;SEC_612
1999;420;50-64;122;108;230;SEC_420
1999;611;03-11;65;59;124;SEC_611
1999;325;12-15;24;26;50;SEC_325
1999;136;65-74;54;55;109;SEC_136
1999;409;65-74;37;40;77;SEC_409
1999;618;35-49;61;50;111;SEC_618
1999;131;75 i +;39;22;61;SEC_131
1999;138;35-49;111;101;212;SEC_138
1999;225;25-34;29;31;60;SEC_225
1999;133;12-15;15;20;35;SEC_133
1999;116;03-11;52;52;104;SEC_116
1999;105;00-02;5;16;21;SEC_105
1999;407;25-34;76;99;175;SEC_407
1999;503;75 i +;23;10;33;SEC_503
1999;507;00-02;8;9;17;SEC_507
1999;306;03-11;58;48;106;SEC_306
1999;206;18-24;35;39;74;SEC_206
1999;437;03-11;25;32;57;SEC_437
1999;305;03-11;67;44;111;SEC_305
1999;622;25-34;84;98;182;SEC_622
1999;120;12-15;42;43;85;SEC_120
1999;607;25-34;101;113;214;SEC_607
1999;222;25-34;62;67;129;SEC_222
1999;229;18-24;31;25;56;SEC_229
1999;440;03-11;22;33;55;SEC_440
1999;505;03-11;37;26;63;SEC_505
1999;223;65-74;76;71;147;SEC_223
1999;216;00-02;11;3;14;SEC_216
1999;246;50-64;86;69;155;SEC_246
1999;530;12-15;16;19;35;SEC_530
1999;120;16-17;18;20;38;SEC_120
1999;402;12-15;10;15;25;SEC_402
1999;621;03-11;62;60;122;SEC_621
1999;318;00-02;9;10;19;SEC_318
1999;415;50-64;54;55;109;SEC_415
1999;221;25-34;103;85;188;SEC_221
1999;133;00-02;5;10;15;SEC_133
1999;219;16-17;3;18;21;SEC_219
1999;219;00-02;14;8;22;SEC_219
1999;133;75 i +;47;29;76;SEC_133
1999;314;50-64;152;166;318;SEC_314
1999;609;35-49;65;45;110;SEC_609
1999;427;00-02;6;9;15;SEC_427
1999;528;50-64;129;115;244;SEC_528
1999;216;65-74;82;63;145;SEC_216
1999;120;75 i +;43;21;64;SEC_120
1999;614;00-02;9;12;21;SEC_614
1999;424;03-11;9;11;20;SEC_424
1999;111;65-74;40;43;83;SEC_111
1999;623;00-02;15;17;32;SEC_623
1999;228;35-49;39;48;87;SEC_228
1999;422;35-49;86;96;182;SEC_422
1999;103;00-02;11;8;19;SEC_103
1999;108;03-11;43;49;92;SEC_108
1999;128;35-49;94;94;188;SEC_128
1999;123;18-24;66;66;132;SEC_123
1999;516;00-02;12;8;20;SEC_516
1999;511;03-11;14;23;37;SEC_511
1999;217;12-15;11;11;22;SEC_217
1999;431;25-34;101;101;202;SEC_431
1999;536;50-64;109;94;203;SEC_536
1999;115;50-64;118;126;244;SEC_115
1999;231;16-17;7;11;18;SEC_231
1999;527;50-64;82;83;165;SEC_527
1999;121;25-34;85;82;167;SEC_121
1999;228;12-15;7;6;13;SEC_228
1999;238;18-24;24;35;59;SEC_238
1999;232;25-34;77;73;150;SEC_232
1999;410;00-02;16;17;33;SEC_410
1999;519;00-02;11;15;26;SEC_519
1999;245;25-34;77;89;166;SEC_245
1999;435;50-64;81;63;144;SEC_435
1999;121;00-02;10;13;23;SEC_121
1999;411;50-64;116;109;225;SEC_411
1999;237;50-64;133;117;250;SEC_237
1999;232;65-74;81;60;141;SEC_232
1999;515;00-02;4;5;9;SEC_515
1999;216;03-11;28;38;66;SEC_216
1999;532;00-02;16;15;31;SEC_532
1999;516;18-24;21;32;53;SEC_516
1999;110;35-49;147;128;275;SEC_110
1999;214;00-02;4;3;7;SEC_214
1999;602;16-17;9;6;15;SEC_602
1999;211;35-49;104;107;211;SEC_211
1999;436;03-11;25;31;56;SEC_436
1999;208;50-64;199;164;363;SEC_208
1999;104;12-15;6;8;14;SEC_104
1999;438;03-11;23;26;49;SEC_438
1999;428;50-64;41;34;75;SEC_428
1999;513;35-49;50;61;111;SEC_513
1999;429;03-11;10;29;39;SEC_429
1999;219;12-15;22;16;38;SEC_219
1999;413;50-64;51;51;102;SEC_413
1999;215;50-64;85;61;146;SEC_215
1999;419;16-17;9;6;15;SEC_419
1999;609;18-24;71;62;133;SEC_609
1999;424;18-24;31;48;79;SEC_424
1999;533;16-17;6;7;13;SEC_533
1999;508;50-64;55;45;100;SEC_508
1999;520;65-74;50;59;109;SEC_520
1999;133;18-24;54;51;105;SEC_133
1999;124;35-49;107;88;195;SEC_124
1999;121;12-15;10;7;17;SEC_121
1999;205;25-34;64;66;130;SEC_205
1999;122;25-34;80;81;161;SEC_122
1999;630;25-34;62;72;134;SEC_630
1999;245;18-24;40;50;90;SEC_245
1999;503;03-11;35;44;79;SEC_503
1999;221;18-24;53;58;111;SEC_221
1999;617;03-11;37;47;84;SEC_617
1999;614;18-24;57;66;123;SEC_614
1999;404;18-24;60;57;117;SEC_404
1999;135;03-11;60;46;106;SEC_135
1999;319;75 i +;25;14;39;SEC_319
1999;616;12-15;74;79;153;SEC_616
1999;136;35-49;127;119;246;SEC_136
1999;110;03-11;35;45;80;SEC_110
1999;218;75 i +;43;17;60;SEC_218
1999;240;65-74;62;43;105;SEC_240
1999;140;25-34;73;96;169;SEC_140
1999;417;35-49;59;57;116;SEC_417
1999;519;65-74;43;41;84;SEC_519
1999;405;35-49;53;64;117;SEC_405
1999;216;35-49;123;116;239;SEC_216
1999;532;03-11;41;28;69;SEC_532
1999;217;00-02;3;10;13;SEC_217
1999;506;03-11;79;89;168;SEC_506
1999;223;16-17;5;9;14;SEC_223
1999;422;18-24;36;46;82;SEC_422
1999;501;65-74;18;24;42;SEC_501
1999;301;35-49;164;181;345;SEC_301
1999;223;35-49;87;92;179;SEC_223
1999;246;12-15;14;13;27;SEC_246
1999;530;50-64;122;98;220;SEC_530
1999;126;35-49;76;64;140;SEC_126
1999;205;12-15;17;17;34;SEC_205
1999;632;03-11;43;46;89;SEC_632
1999;432;12-15;22;22;44;SEC_432
1999;626;25-34;88;134;222;SEC_626
1999;420;18-24;52;66;118;SEC_420
1999;534;16-17;6;9;15;SEC_534
1999;243;75 i +;87;47;134;SEC_243
1999;418;50-64;124;108;232;SEC_418
1999;431;12-15;20;25;45;SEC_431
1999;630;12-15;20;15;35;SEC_630
1999;130;03-11;32;32;64;SEC_130
1999;616;03-11;129;140;269;SEC_616
1999;507;16-17;3;5;8;SEC_507
1999;430;18-24;42;36;78;SEC_430
1999;117;03-11;65;60;125;SEC_117
1999;241;18-24;38;22;60;SEC_241
1999;521;18-24;98;103;201;SEC_521
1999;503;65-74;27;19;46;SEC_503
1999;316;35-49;424;348;772;SEC_316
1999;607;65-74;69;58;127;SEC_607
1999;137;50-64;134;133;267;SEC_137
1999;244;18-24;25;16;41;SEC_244
1999;114;00-02;23;18;41;SEC_114
1999;116;16-17;28;15;43;SEC_116
1999;432;18-24;78;94;172;SEC_432
1999;225;00-02;1;3;4;SEC_225
1999;630;75 i +;25;13;38;SEC_630
1999;244;35-49;58;71;129;SEC_244
1999;601;00-02;10;12;22;SEC_601
1999;303;18-24;91;85;176;SEC_303
1999;501;25-34;98;107;205;SEC_501
1999;404;25-34;108;124;232;SEC_404
1999;621;25-34;141;145;286;SEC_621
1999;439;65-74;59;59;118;SEC_439
1999;313;25-34;142;138;280;SEC_313
1999;201;12-15;10;18;28;SEC_201
1999;620;00-02;2;6;8;SEC_620
1999;107;35-49;161;156;317;SEC_107
1999;321;65-74;79;78;157;SEC_321
1999;243;50-64;132;107;239;SEC_243
1999;238;35-49;63;80;143;SEC_238
1999;522;16-17;9;5;14;SEC_522
1999;217;16-17;8;6;14;SEC_217
1999;104;50-64;70;65;135;SEC_104
1999;139;65-74;34;22;56;SEC_139
1999;612;12-15;16;21;37;SEC_612
1999;521;16-17;15;11;26;SEC_521
1999;101;25-34;103;108;211;SEC_101
1999;301;65-74;107;96;203;SEC_301
1999;310;18-24;53;61;114;SEC_310
1999;533;03-11;33;26;59;SEC_533
1999;220;18-24;37;24;61;SEC_220
1999;535;03-11;32;35;67;SEC_535
1999;102;65-74;95;67;162;SEC_102
1999;241;12-15;15;9;24;SEC_241
1999;217;35-49;60;70;130;SEC_217
1999;227;35-49;59;51;110;SEC_227
1999;501;35-49;138;103;241;SEC_501
1999;423;03-11;30;22;52;SEC_423
1999;435;25-34;63;72;135;SEC_435
1999;316;18-24;162;181;343;SEC_316
1999;140;00-02;9;7;16;SEC_140
1999;115;03-11;41;57;98;SEC_115
1999;231;00-02;9;4;13;SEC_231
1999;618;00-02;3;6;9;SEC_618
1999;136;00-02;14;16;30;SEC_136
1999;403;65-74;71;57;128;SEC_403
1999;431;65-74;85;75;160;SEC_431
1999;202;75 i +;34;16;50;SEC_202
1999;120;65-74;56;46;102;SEC_120
1999;301;00-02;26;17;43;SEC_301
1999;225;75 i +;43;38;81;SEC_225
1999;514;75 i +;34;16;50;SEC_514
1999;227;12-15;7;7;14;SEC_227
1999;249;18-24;41;50;91;SEC_249
1999;532;16-17;7;13;20;SEC_532
1999;319;25-34;52;54;106;SEC_319
1999;324;65-74;62;40;102;SEC_324
1999;426;18-24;41;58;99;SEC_426
