AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2002;509;65-74;43;37;80;SEC_509
2002;217;35-49;66;77;143;SEC_217
2002;406;75 i +;49;38;87;SEC_406
2002;411;35-49;90;89;179;SEC_411
2002;515;16-17;5;5;10;SEC_515
2002;112;50-64;150;156;306;SEC_112
2002;529;25-34;115;124;239;SEC_529
2002;623;16-17;17;13;30;SEC_623
2002;309;12-15;12;16;28;SEC_309
2002;117;65-74;67;58;125;SEC_117
2002;408;16-17;6;4;10;SEC_408
2002;312;35-49;165;202;367;SEC_312
2002;207;25-34;45;48;93;SEC_207
2002;235;25-34;140;122;262;SEC_235
2002;304;35-49;120;148;268;SEC_304
2002;513;12-15;8;11;19;SEC_513
2002;627;00-02;13;9;22;SEC_627
2002;419;25-34;99;102;201;SEC_419
2002;132;50-64;182;207;389;SEC_132
2002;138;25-34;65;60;125;SEC_138
2002;407;03-11;28;26;54;SEC_407
2002;609;12-15;9;10;19;SEC_609
2002;407;18-24;42;45;87;SEC_407
2002;533;18-24;40;45;85;SEC_533
2002;210;00-02;6;7;13;SEC_210
2002;531;18-24;36;47;83;SEC_531
2002;531;12-15;15;7;22;SEC_531
2002;208;75 i +;126;77;203;SEC_208
2002;116;00-02;17;15;32;SEC_116
2002;613;35-49;72;79;151;SEC_613
2002;410;75 i +;78;56;134;SEC_410
2002;225;18-24;20;31;51;SEC_225
2002;420;75 i +;77;41;118;SEC_420
2002;127;12-15;18;22;40;SEC_127
2002;211;65-74;91;55;146;SEC_211
2002;404;18-24;60;57;117;SEC_404
2002;223;75 i +;77;28;105;SEC_223
2002;107;35-49;181;164;345;SEC_107
2002;317;18-24;46;60;106;SEC_317
2002;116;03-11;58;46;104;SEC_116
2002;416;25-34;54;88;142;SEC_416
2002;528;50-64;113;98;211;SEC_528
2002;622;12-15;19;15;34;SEC_622
2002;228;16-17;4;2;6;SEC_228
2002;131;16-17;11;16;27;SEC_131
2002;626;00-02;6;22;28;SEC_626
2002;519;16-17;6;7;13;SEC_519
2002;115;03-11;47;58;105;SEC_115
2002;136;75 i +;56;31;87;SEC_136
2002;509;75 i +;35;16;51;SEC_509
2002;311;00-02;7;20;27;SEC_311
2002;424;12-15;8;5;13;SEC_424
2002;212;25-34;134;137;271;SEC_212
2002;440;16-17;5;3;8;SEC_440
2002;229;35-49;66;78;144;SEC_229
2002;622;03-11;23;41;64;SEC_622
2002;126;00-02;17;14;31;SEC_126
2002;438;25-34;91;102;193;SEC_438
2002;623;75 i +;53;28;81;SEC_623
2002;432;35-49;109;116;225;SEC_432
2002;537;03-11;41;40;81;SEC_537
2002;404;75 i +;55;28;83;SEC_404
2002;628;50-64;144;136;280;SEC_628
2002;223;25-34;88;128;216;SEC_223
2002;215;16-17;10;4;14;SEC_215
2002;231;16-17;8;3;11;SEC_231
2002;532;65-74;87;71;158;SEC_532
2002;125;25-34;148;158;306;SEC_125
2002;219;00-02;16;14;30;SEC_219
2002;319;25-34;105;111;216;SEC_319
2002;534;35-49;89;89;178;SEC_534
2002;507;18-24;51;47;98;SEC_507
2002;109;03-11;39;39;78;SEC_109
2002;619;75 i +;52;33;85;SEC_619
2002;621;03-11;53;52;105;SEC_621
2002;627;18-24;83;80;163;SEC_627
2002;205;03-11;32;28;60;SEC_205
2002;211;12-15;23;17;40;SEC_211
2002;103;65-74;41;43;84;SEC_103
2002;518;16-17;6;10;16;SEC_518
2002;247;12-15;17;22;39;SEC_247
2002;429;12-15;8;17;25;SEC_429
2002;220;18-24;47;35;82;SEC_220
2002;415;50-64;49;55;104;SEC_415
2002;615;16-17;9;4;13;SEC_615
2002;118;00-02;21;19;40;SEC_118
2002;535;00-02;10;8;18;SEC_535
2002;609;50-64;127;110;237;SEC_609
2002;218;18-24;25;41;66;SEC_218
2002;134;65-74;49;36;85;SEC_134
2002;606;18-24;42;50;92;SEC_606
2002;511;75 i +;43;25;68;SEC_511
2002;316;50-64;231;250;481;SEC_316
2002;105;18-24;72;72;144;SEC_105
2002;210;25-34;64;77;141;SEC_210
2002;228;00-02;4;5;9;SEC_228
2002;115;25-34;107;129;236;SEC_115
2002;209;12-15;18;25;43;SEC_209
2002;439;50-64;78;57;135;SEC_439
2002;417;65-74;36;34;70;SEC_417
2002;103;50-64;63;55;118;SEC_103
2002;130;25-34;88;90;178;SEC_130
2002;215;18-24;33;46;79;SEC_215
2002;246;00-02;10;13;23;SEC_246
2002;512;35-49;77;80;157;SEC_512
2002;232;75 i +;71;35;106;SEC_232
2002;632;25-34;99;112;211;SEC_632
2002;201;12-15;9;13;22;SEC_201
2002;412;65-74;97;97;194;SEC_412
2002;632;03-11;45;46;91;SEC_632
2002;610;75 i +;45;30;75;SEC_610
2002;629;75 i +;28;9;37;SEC_629
2002;621;50-64;209;230;439;SEC_621
2002;229;65-74;54;46;100;SEC_229
2002;437;00-02;13;9;22;SEC_437
2002;532;75 i +;71;47;118;SEC_532
2002;232;65-74;63;51;114;SEC_232
2002;632;16-17;6;13;19;SEC_632
2002;518;25-34;94;97;191;SEC_518
2002;604;12-15;9;15;24;SEC_604
2002;130;16-17;8;5;13;SEC_130
2002;408;03-11;20;30;50;SEC_408
2002;629;12-15;16;7;23;SEC_629
2002;422;50-64;85;73;158;SEC_422
2002;106;16-17;21;18;39;SEC_106
2002;314;18-24;131;135;266;SEC_314
2002;209;35-49;95;111;206;SEC_209
2002;106;75 i +;51;26;77;SEC_106
2002;624;00-02;9;13;22;SEC_624
2002;101;18-24;85;81;166;SEC_101
2002;211;00-02;17;27;44;SEC_211
2002;407;65-74;85;66;151;SEC_407
2002;604;25-34;62;91;153;SEC_604
2002;108;50-64;108;102;210;SEC_108
2002;514;18-24;36;40;76;SEC_514
2002;623;35-49;120;115;235;SEC_623
2002;437;35-49;79;90;169;SEC_437
2002;217;25-34;43;45;88;SEC_217
2002;205;75 i +;41;24;65;SEC_205
2002;425;18-24;38;44;82;SEC_425
2002;608;18-24;43;48;91;SEC_608
2002;204;50-64;37;39;76;SEC_204
2002;432;18-24;73;74;147;SEC_432
2002;126;75 i +;46;26;72;SEC_126
2002;402;00-02;5;11;16;SEC_402
2002;313;75 i +;69;32;101;SEC_313
2002;220;12-15;8;12;20;SEC_220
2002;206;12-15;15;12;27;SEC_206
2002;325;65-74;129;102;231;SEC_325
2002;322;18-24;72;56;128;SEC_322
2002;426;16-17;11;10;21;SEC_426
2002;218;75 i +;39;16;55;SEC_218
2002;321;16-17;22;30;52;SEC_321
2002;228;75 i +;45;21;66;SEC_228
2002;120;75 i +;51;23;74;SEC_120
2002;232;18-24;44;59;103;SEC_232
2002;140;50-64;105;98;203;SEC_140
2002;122;16-17;6;2;8;SEC_122
2002;310;16-17;19;16;35;SEC_310
2002;324;18-24;46;45;91;SEC_324
2002;132;75 i +;68;33;101;SEC_132
2002;224;03-11;20;26;46;SEC_224
2002;608;50-64;89;69;158;SEC_608
2002;522;25-34;64;87;151;SEC_522
2002;249;18-24;43;49;92;SEC_249
2002;515;12-15;12;17;29;SEC_515
2002;625;50-64;151;159;310;SEC_625
2002;430;16-17;11;5;16;SEC_430
2002;227;75 i +;48;23;71;SEC_227
2002;515;75 i +;23;11;34;SEC_515
2002;439;00-02;21;17;38;SEC_439
2002;128;18-24;49;48;97;SEC_128
2002;519;25-34;60;61;121;SEC_519
2002;214;03-11;19;18;37;SEC_214
2002;216;75 i +;58;39;97;SEC_216
2002;605;03-11;8;18;26;SEC_605
2002;425;65-74;71;58;129;SEC_425
2002;102;35-49;155;155;310;SEC_102
2002;209;25-34;81;76;157;SEC_209
2002;406;35-49;134;135;269;SEC_406
2002;608;65-74;63;58;121;SEC_608
2002;512;00-02;4;14;18;SEC_512
2002;513;35-49;68;85;153;SEC_513
2002;122;75 i +;47;22;69;SEC_122
2002;418;18-24;55;60;115;SEC_418
2002;632;18-24;55;55;110;SEC_632
2002;402;75 i +;38;32;70;SEC_402
2002;128;16-17;7;8;15;SEC_128
2002;538;03-11;32;32;64;SEC_538
2002;239;16-17;6;8;14;SEC_239
2002;242;16-17;5;11;16;SEC_242
2002;314;25-34;178;198;376;SEC_314
2002;502;12-15;25;24;49;SEC_502
2002;528;03-11;42;31;73;SEC_528
2002;618;00-02;5;7;12;SEC_618
2002;206;16-17;6;6;12;SEC_206
2002;318;25-34;59;69;128;SEC_318
2002;631;65-74;53;55;108;SEC_631
2002;119;12-15;17;22;39;SEC_119
2002;533;12-15;25;20;45;SEC_533
2002;604;03-11;24;26;50;SEC_604
2002;204;18-24;18;23;41;SEC_204
2002;320;50-64;104;101;205;SEC_320
2002;421;00-02;13;15;28;SEC_421
2002;423;25-34;75;99;174;SEC_423
2002;441;65-74;88;84;172;SEC_441
2002;615;25-34;79;110;189;SEC_615
2002;112;03-11;61;69;130;SEC_112
2002;632;75 i +;27;14;41;SEC_632
2002;504;50-64;149;131;280;SEC_504
2002;620;00-02;4;9;13;SEC_620
2002;536;18-24;29;37;66;SEC_536
2002;320;16-17;4;8;12;SEC_320
2002;518;50-64;108;72;180;SEC_518
2002;114;00-02;12;18;30;SEC_114
2002;537;00-02;17;8;25;SEC_537
2002;131;35-49;158;148;306;SEC_131
2002;611;12-15;33;27;60;SEC_611
2002;134;35-49;146;120;266;SEC_134
2002;119;35-49;137;120;257;SEC_119
2002;325;00-02;19;22;41;SEC_325
2002;615;18-24;46;38;84;SEC_615
2002;248;16-17;15;11;26;SEC_248
2002;101;35-49;183;182;365;SEC_101
2002;412;12-15;16;32;48;SEC_412
2002;202;16-17;4;9;13;SEC_202
2002;244;03-11;23;23;46;SEC_244
2002;139;65-74;36;27;63;SEC_139
2002;132;65-74;86;86;172;SEC_132
2002;624;18-24;64;69;133;SEC_624
2002;230;12-15;11;17;28;SEC_230
2002;418;50-64;120;91;211;SEC_418
2002;432;50-64;159;154;313;SEC_432
2002;401;65-74;99;70;169;SEC_401
2002;305;50-64;112;121;233;SEC_305
2002;235;65-74;99;81;180;SEC_235
2002;632;65-74;59;51;110;SEC_632
2002;503;65-74;34;20;54;SEC_503
2002;428;00-02;4;5;9;SEC_428
2002;433;25-34;115;104;219;SEC_433
2002;108;35-49;158;130;288;SEC_108
2002;210;03-11;23;18;41;SEC_210
2002;314;12-15;47;60;107;SEC_314
2002;631;75 i +;32;18;50;SEC_631
2002;615;00-02;12;5;17;SEC_615
2002;415;12-15;10;6;16;SEC_415
2002;238;75 i +;64;29;93;SEC_238
2002;239;18-24;49;40;89;SEC_239
2002;434;03-11;23;21;44;SEC_434
2002;112;12-15;27;35;62;SEC_112
2002;110;35-49;131;108;239;SEC_110
2002;517;03-11;46;48;94;SEC_517
2002;536;35-49;85;91;176;SEC_536
2002;306;25-34;124;130;254;SEC_306
2002;324;00-02;11;15;26;SEC_324
2002;203;00-02;12;13;25;SEC_203
2002;612;18-24;47;57;104;SEC_612
2002;304;50-64;114;105;219;SEC_304
2002;601;25-34;126;148;274;SEC_601
2002;223;00-02;10;8;18;SEC_223
2002;616;00-02;41;46;87;SEC_616
2002;126;25-34;118;129;247;SEC_126
2002;531;35-49;71;86;157;SEC_531
2002;421;65-74;98;80;178;SEC_421
2002;321;65-74;84;79;163;SEC_321
2002;230;75 i +;50;25;75;SEC_230
2002;322;12-15;24;21;45;SEC_322
2002;409;00-02;9;4;13;SEC_409
2002;105;16-17;14;11;25;SEC_105
2002;136;18-24;61;60;121;SEC_136
2002;312;50-64;206;152;358;SEC_312
2002;132;16-17;22;26;48;SEC_132
2002;537;50-64;141;120;261;SEC_537
2002;207;65-74;51;36;87;SEC_207
2002;134;75 i +;65;31;96;SEC_134
2002;218;50-64;71;65;136;SEC_218
2002;208;25-34;125;146;271;SEC_208
2002;139;12-15;10;13;23;SEC_139
2002;538;18-24;39;50;89;SEC_538
2002;431;50-64;116;108;224;SEC_431
2002;504;16-17;5;14;19;SEC_504
2002;111;25-34;75;104;179;SEC_111
2002;213;12-15;21;14;35;SEC_213
2002;619;65-74;82;80;162;SEC_619
2002;434;35-49;62;55;117;SEC_434
2002;420;03-11;51;47;98;SEC_420
2002;310;25-34;94;105;199;SEC_310
2002;619;03-11;34;42;76;SEC_619
2002;226;35-49;114;113;227;SEC_226
2002;320;03-11;28;30;58;SEC_320
2002;630;00-02;12;7;19;SEC_630
2002;507;75 i +;37;19;56;SEC_507
2002;201;50-64;69;51;120;SEC_201
2002;508;50-64;54;46;100;SEC_508
2002;135;65-74;63;59;122;SEC_135
2002;309;03-11;24;39;63;SEC_309
2002;214;18-24;39;33;72;SEC_214
2002;605;16-17;7;2;9;SEC_605
2002;121;75 i +;51;37;88;SEC_121
2002;507;12-15;21;15;36;SEC_507
2002;524;75 i +;60;29;89;SEC_524
2002;501;18-24;81;79;160;SEC_501
2002;308;25-34;170;166;336;SEC_308
2002;414;16-17;8;7;15;SEC_414
2002;625;03-11;41;43;84;SEC_625
2002;525;16-17;10;8;18;SEC_525
2002;125;03-11;33;42;75;SEC_125
2002;504;00-02;9;6;15;SEC_504
2002;201;18-24;27;30;57;SEC_201
2002;218;16-17;4;6;10;SEC_218
2002;308;03-11;66;75;141;SEC_308
2002;413;35-49;50;69;119;SEC_413
2002;101;16-17;14;19;33;SEC_101
2002;225;65-74;39;30;69;SEC_225
2002;415;35-49;72;80;152;SEC_415
2002;220;16-17;5;6;11;SEC_220
2002;430;35-49;93;93;186;SEC_430
2002;222;16-17;6;8;14;SEC_222
2002;106;12-15;37;32;69;SEC_106
2002;117;00-02;26;32;58;SEC_117
2002;517;12-15;18;19;37;SEC_517
2002;238;12-15;11;12;23;SEC_238
2002;302;75 i +;51;27;78;SEC_302
2002;311;50-64;127;108;235;SEC_311
2002;614;75 i +;31;19;50;SEC_614
2002;325;18-24;87;77;164;SEC_325
2002;314;50-64;183;200;383;SEC_314
2002;225;75 i +;47;32;79;SEC_225
2002;242;25-34;75;84;159;SEC_242
2002;531;03-11;22;39;61;SEC_531
2002;528;18-24;46;70;116;SEC_528
2002;123;00-02;16;13;29;SEC_123
2002;138;03-11;29;36;65;SEC_138
2002;119;65-74;72;55;127;SEC_119
2002;423;35-49;92;94;186;SEC_423
2002;129;25-34;98;128;226;SEC_129
2002;536;50-64;94;75;169;SEC_536
2002;422;03-11;33;37;70;SEC_422
2002;604;00-02;4;9;13;SEC_604
2002;425;35-49;81;97;178;SEC_425
2002;140;75 i +;52;27;79;SEC_140
2002;325;75 i +;127;74;201;SEC_325
2002;521;35-49;83;73;156;SEC_521
2002;531;25-34;94;103;197;SEC_531
2002;209;65-74;67;53;120;SEC_209
2002;403;65-74;77;76;153;SEC_403
2002;632;50-64;89;79;168;SEC_632
2002;320;18-24;25;34;59;SEC_320
2002;206;25-34;77;87;164;SEC_206
2002;402;16-17;9;6;15;SEC_402
2002;320;65-74;28;19;47;SEC_320
2002;308;16-17;16;21;37;SEC_308
2002;239;25-34;85;109;194;SEC_239
2002;204;00-02;3;5;8;SEC_204
2002;116;12-15;20;24;44;SEC_116
2002;415;65-74;41;31;72;SEC_415
2002;401;25-34;78;85;163;SEC_401
2002;614;12-15;10;26;36;SEC_614
2002;203;65-74;49;37;86;SEC_203
2002;609;25-34;85;106;191;SEC_609
2002;137;75 i +;50;26;76;SEC_137
2002;321;50-64;242;253;495;SEC_321
2002;240;00-02;12;12;24;SEC_240
2002;515;35-49;61;62;123;SEC_515
2002;221;12-15;18;24;42;SEC_221
2002;306;00-02;24;26;50;SEC_306
2002;431;18-24;92;75;167;SEC_431
2002;111;75 i +;42;30;72;SEC_111
2002;122;35-49;69;94;163;SEC_122
2002;514;35-49;62;80;142;SEC_514
2002;532;00-02;19;13;32;SEC_532
2002;603;35-49;53;50;103;SEC_603
2002;108;16-17;16;8;24;SEC_108
2002;115;12-15;20;23;43;SEC_115
2002;519;65-74;47;38;85;SEC_519
2002;519;00-02;6;4;10;SEC_519
2002;106;18-24;143;144;287;SEC_106
2002;602;75 i +;20;11;31;SEC_602
2002;503;25-34;73;72;145;SEC_503
2002;321;35-49;301;277;578;SEC_321
2002;322;65-74;58;54;112;SEC_322
2002;116;18-24;81;70;151;SEC_116
2002;205;50-64;85;74;159;SEC_205
2002;620;03-11;21;26;47;SEC_620
2002;219;35-49;125;125;250;SEC_219
2002;624;03-11;34;26;60;SEC_624
2002;501;00-02;13;16;29;SEC_501
2002;127;65-74;48;41;89;SEC_127
2002;513;75 i +;48;16;64;SEC_513
2002;117;25-34;182;200;382;SEC_117
2002;401;03-11;43;37;80;SEC_401
2002;220;35-49;97;90;187;SEC_220
2002;238;00-02;9;11;20;SEC_238
2002;108;18-24;48;50;98;SEC_108
2002;118;35-49;206;158;364;SEC_118
2002;416;65-74;56;59;115;SEC_416
2002;108;00-02;14;8;22;SEC_108
2002;526;16-17;3;6;9;SEC_526
2002;103;16-17;8;6;14;SEC_103
2002;301;00-02;25;30;55;SEC_301
2002;249;75 i +;55;36;91;SEC_249
2002;425;75 i +;63;31;94;SEC_425
2002;417;12-15;17;5;22;SEC_417
2002;123;16-17;10;9;19;SEC_123
2002;505;00-02;15;14;29;SEC_505
2002;231;00-02;15;18;33;SEC_231
2002;527;75 i +;55;27;82;SEC_527
2002;508;65-74;38;33;71;SEC_508
2002;517;25-34;106;120;226;SEC_517
2002;210;12-15;10;12;22;SEC_210
2002;137;18-24;85;62;147;SEC_137
2002;216;03-11;38;37;75;SEC_216
2002;209;50-64;79;71;150;SEC_209
2002;249;00-02;14;8;22;SEC_249
2002;420;16-17;9;9;18;SEC_420
2002;523;12-15;14;19;33;SEC_523
2002;118;75 i +;51;23;74;SEC_118
2002;118;03-11;65;66;131;SEC_118
2002;212;75 i +;70;38;108;SEC_212
2002;222;18-24;45;49;94;SEC_222
2002;106;35-49;236;207;443;SEC_106
2002;527;12-15;21;18;39;SEC_527
2002;522;16-17;8;9;17;SEC_522
2002;434;12-15;11;14;25;SEC_434
2002;119;75 i +;56;50;106;SEC_119
2002;232;00-02;12;13;25;SEC_232
2002;622;25-34;84;105;189;SEC_622
2002;414;75 i +;50;37;87;SEC_414
2002;324;35-49;85;99;184;SEC_324
2002;602;12-15;11;5;16;SEC_602
2002;424;65-74;38;43;81;SEC_424
2002;317;16-17;8;9;17;SEC_317
2002;435;50-64;80;68;148;SEC_435
2002;320;00-02;12;17;29;SEC_320
2002;106;65-74;60;39;99;SEC_106
2002;537;75 i +;64;29;93;SEC_537
2002;204;12-15;6;5;11;SEC_204
2002;119;25-34;111;116;227;SEC_119
2002;227;65-74;49;42;91;SEC_227
2002;424;18-24;22;40;62;SEC_424
2002;518;00-02;15;18;33;SEC_518
2002;217;00-02;1;6;7;SEC_217
2002;427;16-17;2;8;10;SEC_427
2002;620;25-34;61;48;109;SEC_620
2002;526;25-34;70;81;151;SEC_526
2002;304;00-02;19;13;32;SEC_304
2002;209;00-02;11;10;21;SEC_209
2002;508;25-34;44;52;96;SEC_508
2002;433;65-74;50;44;94;SEC_433
2002;624;25-34;88;148;236;SEC_624
2002;225;35-49;46;63;109;SEC_225
2002;115;35-49;148;148;296;SEC_115
2002;117;18-24;122;122;244;SEC_117
2002;217;16-17;6;4;10;SEC_217
2002;436;50-64;61;52;113;SEC_436
2002;203;75 i +;48;30;78;SEC_203
2002;227;50-64;68;53;121;SEC_227
2002;501;35-49;114;88;202;SEC_501
2002;222;50-64;74;76;150;SEC_222
2002;604;16-17;12;8;20;SEC_604
2002;619;00-02;14;11;25;SEC_619
2002;607;18-24;37;45;82;SEC_607
2002;305;12-15;30;34;64;SEC_305
2002;319;18-24;53;60;113;SEC_319
2002;505;12-15;17;11;28;SEC_505
2002;213;00-02;5;15;20;SEC_213
2002;118;25-34;145;164;309;SEC_118
2002;202;25-34;70;72;142;SEC_202
2002;409;25-34;63;84;147;SEC_409
2002;137;65-74;48;33;81;SEC_137
2002;120;25-34;146;141;287;SEC_120
2002;130;35-49;100;114;214;SEC_130
2002;517;35-49;121;137;258;SEC_517
2002;113;18-24;104;98;202;SEC_113
2002;514;75 i +;39;15;54;SEC_514
2002;529;12-15;17;20;37;SEC_529
2002;512;65-74;42;51;93;SEC_512
2002;218;65-74;38;27;65;SEC_218
2002;531;50-64;80;72;152;SEC_531
2002;243;25-34;130;131;261;SEC_243
2002;532;25-34;132;131;263;SEC_532
2002;615;75 i +;21;13;34;SEC_615
2002;131;00-02;11;22;33;SEC_131
2002;246;35-49;99;121;220;SEC_246
2002;609;16-17;8;5;13;SEC_609
2002;204;03-11;10;14;24;SEC_204
2002;414;00-02;16;13;29;SEC_414
2002;235;16-17;5;6;11;SEC_235
2002;606;03-11;33;47;80;SEC_606
2002;426;75 i +;55;33;88;SEC_426
2002;417;00-02;5;10;15;SEC_417
2002;123;50-64;99;98;197;SEC_123
2002;248;12-15;20;17;37;SEC_248
2002;610;16-17;5;12;17;SEC_610
2002;529;75 i +;80;42;122;SEC_529
2002;416;12-15;10;14;24;SEC_416
2002;231;75 i +;95;47;142;SEC_231
2002;405;16-17;5;2;7;SEC_405
2002;609;75 i +;30;16;46;SEC_609
2002;114;12-15;20;12;32;SEC_114
2002;414;50-64;72;72;144;SEC_414
2002;621;12-15;25;25;50;SEC_621
2002;114;25-34;135;144;279;SEC_114
2002;442;00-02;7;2;9;SEC_442
2002;235;50-64;124;99;223;SEC_235
2002;621;25-34;145;182;327;SEC_621
2002;226;18-24;48;47;95;SEC_226
2002;208;50-64;197;143;340;SEC_208
2002;433;50-64;70;67;137;SEC_433
2002;506;16-17;15;20;35;SEC_506
2002;436;18-24;40;46;86;SEC_436
2002;203;16-17;6;6;12;SEC_203
2002;202;65-74;49;43;92;SEC_202
2002;410;00-02;15;30;45;SEC_410
2002;303;03-11;37;46;83;SEC_303
2002;627;65-74;34;28;62;SEC_627
2002;516;16-17;3;3;6;SEC_516
2002;521;50-64;176;179;355;SEC_521
2002;321;18-24;138;121;259;SEC_321
2002;401;18-24;57;66;123;SEC_401
2002;102;25-34;139;159;298;SEC_102
2002;109;65-74;56;50;106;SEC_109
2002;525;65-74;70;54;124;SEC_525
2002;113;00-02;8;15;23;SEC_113
2002;629;25-34;43;51;94;SEC_629
2002;432;16-17;12;10;22;SEC_432
2002;506;50-64;235;227;462;SEC_506
2002;315;35-49;172;172;344;SEC_315
2002;237;65-74;93;68;161;SEC_237
2002;530;18-24;54;82;136;SEC_530
2002;129;75 i +;39;17;56;SEC_129
2002;414;35-49;89;93;182;SEC_414
2002;603;12-15;7;16;23;SEC_603
2002;118;65-74;43;45;88;SEC_118
2002;601;50-64;171;158;329;SEC_601
2002;246;18-24;38;33;71;SEC_246
2002;620;65-74;28;39;67;SEC_620
2002;127;03-11;25;30;55;SEC_127
2002;406;16-17;10;14;24;SEC_406
2002;427;18-24;39;36;75;SEC_427
2002;607;35-49;104;92;196;SEC_607
2002;101;25-34;166;184;350;SEC_101
2002;114;18-24;96;100;196;SEC_114
2002;622;00-02;10;8;18;SEC_622
2002;303;65-74;123;142;265;SEC_303
2002;134;12-15;20;27;47;SEC_134
2002;436;25-34;103;116;219;SEC_436
2002;411;16-17;4;8;12;SEC_411
2002;532;03-11;48;46;94;SEC_532
2002;504;18-24;37;45;82;SEC_504
2002;438;00-02;11;16;27;SEC_438
2002;307;25-34;108;112;220;SEC_307
2002;206;03-11;25;31;56;SEC_206
2002;501;65-74;28;30;58;SEC_501
2002;313;65-74;87;82;169;SEC_313
2002;203;25-34;70;77;147;SEC_203
2002;529;03-11;39;34;73;SEC_529
2002;411;00-02;7;7;14;SEC_411
2002;509;35-49;86;72;158;SEC_509
2002;316;00-02;7;16;23;SEC_316
2002;222;12-15;16;15;31;SEC_222
2002;220;65-74;67;58;125;SEC_220
2002;631;50-64;175;149;324;SEC_631
2002;614;00-02;10;10;20;SEC_614
2002;126;03-11;27;21;48;SEC_126
2002;305;18-24;80;79;159;SEC_305
2002;604;65-74;39;37;76;SEC_604
2002;130;65-74;92;79;171;SEC_130
2002;244;35-49;82;85;167;SEC_244
2002;247;18-24;54;46;100;SEC_247
2002;603;75 i +;18;18;36;SEC_603
2002;305;03-11;68;46;114;SEC_305
2002;623;12-15;17;18;35;SEC_623
2002;305;35-49;207;200;407;SEC_305
2002;240;35-49;74;73;147;SEC_240
2002;213;50-64;81;89;170;SEC_213
2002;244;00-02;3;10;13;SEC_244
2002;241;18-24;30;28;58;SEC_241
2002;111;12-15;21;11;32;SEC_111
2002;125;50-64;158;157;315;SEC_125
2002;526;35-49;67;86;153;SEC_526
2002;628;12-15;15;22;37;SEC_628
2002;215;75 i +;65;40;105;SEC_215
2002;605;50-64;98;77;175;SEC_605
2002;222;75 i +;37;23;60;SEC_222
2002;613;03-11;34;29;63;SEC_613
2002;217;65-74;43;32;75;SEC_217
