AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
1998;249;18-24;43;56;99;SEC_249
1998;442;25-34;57;48;105;SEC_442
1998;409;75 i +;20;10;30;SEC_409
1998;426;25-34;78;82;160;SEC_426
1998;614;18-24;64;76;140;SEC_614
1998;233;35-49;57;61;118;SEC_233
1998;138;25-34;58;65;123;SEC_138
1998;230;16-17;3;5;8;SEC_230
1998;507;75 i +;34;23;57;SEC_507
1998;115;75 i +;42;24;66;SEC_115
1998;623;75 i +;43;29;72;SEC_623
1998;234;03-11;19;30;49;SEC_234
1998;605;00-02;1;5;6;SEC_605
1998;416;18-24;28;35;63;SEC_416
1998;441;00-02;10;13;23;SEC_441
1998;413;18-24;26;33;59;SEC_413
1998;428;12-15;9;8;17;SEC_428
1998;315;03-11;53;61;114;SEC_315
1998;133;16-17;12;8;20;SEC_133
1998;110;75 i +;48;24;72;SEC_110
1998;217;75 i +;47;16;63;SEC_217
1998;204;12-15;7;10;17;SEC_204
1998;121;03-11;34;24;58;SEC_121
1998;237;50-64;137;125;262;SEC_237
1998;616;16-17;37;38;75;SEC_616
1998;322;50-64;96;100;196;SEC_322
1998;608;12-15;22;27;49;SEC_608
1998;538;12-15;18;17;35;SEC_538
1998;228;25-34;67;59;126;SEC_228
1998;608;18-24;62;81;143;SEC_608
1998;108;18-24;50;67;117;SEC_108
1998;114;00-02;21;21;42;SEC_114
1998;525;25-34;82;79;161;SEC_525
1998;124;25-34;54;63;117;SEC_124
1998;315;00-02;13;19;32;SEC_315
1998;403;65-74;65;55;120;SEC_403
1998;511;65-74;61;52;113;SEC_511
1998;522;75 i +;31;24;55;SEC_522
1998;123;65-74;82;70;152;SEC_123
1998;603;18-24;41;60;101;SEC_603
1998;117;75 i +;52;23;75;SEC_117
1998;101;00-02;13;20;33;SEC_101
1998;136;25-34;98;89;187;SEC_136
1998;314;75 i +;66;32;98;SEC_314
1998;240;03-11;15;24;39;SEC_240
1998;212;16-17;10;10;20;SEC_212
1998;531;16-17;6;11;17;SEC_531
1998;316;18-24;142;170;312;SEC_316
1998;524;03-11;37;42;79;SEC_524
1998;116;35-49;182;153;335;SEC_116
1998;622;12-15;22;19;41;SEC_622
1998;101;25-34;110;115;225;SEC_101
1998;439;03-11;36;28;64;SEC_439
1998;125;50-64;111;140;251;SEC_125
1998;417;00-02;9;6;15;SEC_417
1998;112;16-17;25;14;39;SEC_112
1998;311;12-15;15;14;29;SEC_311
1998;240;25-34;55;60;115;SEC_240
1998;115;25-34;99;112;211;SEC_115
1998;313;65-74;77;71;148;SEC_313
1998;201;18-24;35;37;72;SEC_201
1998;522;03-11;20;18;38;SEC_522
1998;124;65-74;44;35;79;SEC_124
1998;244;25-34;57;61;118;SEC_244
1998;601;18-24;101;127;228;SEC_601
1998;244;65-74;55;38;93;SEC_244
1998;138;00-02;4;7;11;SEC_138
1998;213;35-49;94;91;185;SEC_213
1998;405;65-74;82;64;146;SEC_405
1998;224;75 i +;41;14;55;SEC_224
1998;628;50-64;132;152;284;SEC_628
1998;625;75 i +;17;7;24;SEC_625
1998;428;03-11;19;15;34;SEC_428
1998;526;75 i +;30;15;45;SEC_526
1998;314;16-17;37;39;76;SEC_314
1998;404;03-11;54;37;91;SEC_404
1998;511;16-17;3;6;9;SEC_511
1998;304;03-11;33;50;83;SEC_304
1998;136;50-64;99;93;192;SEC_136
1998;520;65-74;50;56;106;SEC_520
1998;533;00-02;11;3;14;SEC_533
1998;218;65-74;46;33;79;SEC_218
1998;311;65-74;91;72;163;SEC_311
1998;414;00-02;4;11;15;SEC_414
1998;630;18-24;83;91;174;SEC_630
1998;129;18-24;83;72;155;SEC_129
1998;533;25-34;84;96;180;SEC_533
1998;242;50-64;114;103;217;SEC_242
1998;537;16-17;9;16;25;SEC_537
1998;432;16-17;16;22;38;SEC_432
1998;243;12-15;22;12;34;SEC_243
1998;248;03-11;31;34;65;SEC_248
1998;236;18-24;52;38;90;SEC_236
1998;631;75 i +;28;18;46;SEC_631
1998;516;25-34;66;57;123;SEC_516
1998;120;18-24;93;93;186;SEC_120
1998;109;75 i +;46;25;71;SEC_109
1998;225;75 i +;39;38;77;SEC_225
1998;421;00-02;7;14;21;SEC_421
1998;437;18-24;43;38;81;SEC_437
1998;517;03-11;38;38;76;SEC_517
1998;123;12-15;23;21;44;SEC_123
1998;607;18-24;50;56;106;SEC_607
1998;440;00-02;9;8;17;SEC_440
1998;515;16-17;5;0;5;SEC_515
1998;124;50-64;82;78;160;SEC_124
1998;203;25-34;61;59;120;SEC_203
1998;622;18-24;68;73;141;SEC_622
1998;501;12-15;24;21;45;SEC_501
1998;213;50-64;87;97;184;SEC_213
1998;209;00-02;7;7;14;SEC_209
1998;115;16-17;23;19;42;SEC_115
1998;238;12-15;12;14;26;SEC_238
1998;305;00-02;9;16;25;SEC_305
1998;140;16-17;8;5;13;SEC_140
1998;436;16-17;6;7;13;SEC_436
1998;422;03-11;31;41;72;SEC_422
1998;304;16-17;9;7;16;SEC_304
1998;215;50-64;85;61;146;SEC_215
1998;618;25-34;45;66;111;SEC_618
1998;523;16-17;18;19;37;SEC_523
1998;123;35-49;130;126;256;SEC_123
1998;431;12-15;26;28;54;SEC_431
1998;106;65-74;55;38;93;SEC_106
1998;320;50-64;86;80;166;SEC_320
1998;520;25-34;71;66;137;SEC_520
1998;308;50-64;149;152;301;SEC_308
1998;220;35-49;58;65;123;SEC_220
1998;430;35-49;63;75;138;SEC_430
1998;403;35-49;101;88;189;SEC_403
1998;520;12-15;17;18;35;SEC_520
1998;439;00-02;11;12;23;SEC_439
1998;211;16-17;6;13;19;SEC_211
1998;532;00-02;16;9;25;SEC_532
1998;617;16-17;13;21;34;SEC_617
1998;632;16-17;15;23;38;SEC_632
1998;425;75 i +;47;25;72;SEC_425
1998;208;25-34;110;141;251;SEC_208
1998;504;12-15;20;15;35;SEC_504
1998;233;16-17;6;3;9;SEC_233
1998;610;25-34;123;144;267;SEC_610
1998;139;25-34;84;71;155;SEC_139
1998;115;12-15;26;32;58;SEC_115
1998;519;65-74;40;42;82;SEC_519
1998;234;12-15;12;10;22;SEC_234
1998;235;12-15;16;10;26;SEC_235
1998;218;00-02;8;4;12;SEC_218
1998;135;75 i +;46;20;66;SEC_135
1998;207;50-64;70;50;120;SEC_207
1998;129;75 i +;38;20;58;SEC_129
1998;426;65-74;59;50;109;SEC_426
1998;204;00-02;4;4;8;SEC_204
1998;418;35-49;97;98;195;SEC_418
1998;416;16-17;9;8;17;SEC_416
1998;509;25-34;67;75;142;SEC_509
1998;616;75 i +;28;17;45;SEC_616
1998;441;50-64;181;183;364;SEC_441
1998;305;18-24;69;68;137;SEC_305
1998;614;75 i +;35;14;49;SEC_614
1998;210;00-02;6;3;9;SEC_210
1998;407;65-74;89;77;166;SEC_407
1998;411;00-02;8;7;15;SEC_411
1998;232;65-74;80;54;134;SEC_232
1998;631;50-64;155;175;330;SEC_631
1998;318;65-74;22;17;39;SEC_318
1998;241;75 i +;44;30;74;SEC_241
1998;135;16-17;20;26;46;SEC_135
1998;324;00-02;11;10;21;SEC_324
1998;125;75 i +;27;23;50;SEC_125
1998;604;18-24;48;61;109;SEC_604
1998;419;75 i +;40;20;60;SEC_419
1998;627;50-64;100;117;217;SEC_627
1998;325;18-24;116;123;239;SEC_325
1998;507;12-15;17;17;34;SEC_507
1998;246;03-11;30;28;58;SEC_246
1998;511;25-34;59;75;134;SEC_511
1998;527;35-49;74;102;176;SEC_527
1998;227;65-74;59;46;105;SEC_227
1998;522;18-24;31;44;75;SEC_522
1998;207;03-11;19;16;35;SEC_207
1998;132;18-24;147;164;311;SEC_132
1998;106;03-11;69;70;139;SEC_106
1998;124;18-24;54;49;103;SEC_124
1998;312;75 i +;42;32;74;SEC_312
1998;407;16-17;6;9;15;SEC_407
1998;501;75 i +;21;11;32;SEC_501
1998;430;18-24;49;39;88;SEC_430
1998;437;35-49;75;75;150;SEC_437
1998;132;03-11;83;76;159;SEC_132
1998;611;75 i +;51;32;83;SEC_611
1998;405;35-49;47;66;113;SEC_405
1998;419;35-49;55;70;125;SEC_419
1998;241;18-24;33;21;54;SEC_241
1998;131;12-15;31;32;63;SEC_131
1998;221;75 i +;42;29;71;SEC_221
1998;245;35-49;97;90;187;SEC_245
1998;408;25-34;69;88;157;SEC_408
1998;102;50-64;206;215;421;SEC_102
1998;103;03-11;24;24;48;SEC_103
1998;325;00-02;19;14;33;SEC_325
1998;248;65-74;79;56;135;SEC_248
1998;408;75 i +;33;17;50;SEC_408
1998;402;35-49;71;66;137;SEC_402
1998;238;35-49;56;70;126;SEC_238
1998;506;18-24;172;175;347;SEC_506
1998;118;25-34;124;128;252;SEC_118
1998;321;25-34;177;179;356;SEC_321
1998;620;25-34;60;54;114;SEC_620
1998;510;50-64;113;115;228;SEC_510
1998;435;16-17;7;10;17;SEC_435
1998;202;18-24;42;42;84;SEC_202
1998;309;35-49;89;69;158;SEC_309
1998;322;75 i +;38;20;58;SEC_322
1998;404;25-34;103;126;229;SEC_404
1998;537;18-24;76;80;156;SEC_537
1998;211;25-34;106;106;212;SEC_211
1998;531;18-24;38;50;88;SEC_531
1998;204;75 i +;28;17;45;SEC_204
1998;232;03-11;24;22;46;SEC_232
1998;520;35-49;84;67;151;SEC_520
1998;529;16-17;9;14;23;SEC_529
1998;427;16-17;9;5;14;SEC_427
1998;124;00-02;6;9;15;SEC_124
1998;128;65-74;47;42;89;SEC_128
1998;248;75 i +;60;42;102;SEC_248
1998;234;75 i +;83;33;116;SEC_234
1998;201;25-34;58;65;123;SEC_201
1998;520;50-64;90;98;188;SEC_520
1998;140;00-02;5;7;12;SEC_140
1998;225;00-02;4;4;8;SEC_225
1998;205;75 i +;32;19;51;SEC_205
1998;514;18-24;36;39;75;SEC_514
1998;119;25-34;102;110;212;SEC_119
1998;114;75 i +;56;19;75;SEC_114
1998;302;50-64;143;175;318;SEC_302
1998;220;16-17;11;5;16;SEC_220
1998;241;35-49;62;63;125;SEC_241
1998;626;65-74;55;63;118;SEC_626
1998;529;25-34;105;95;200;SEC_529
1998;134;18-24;58;77;135;SEC_134
1998;242;16-17;8;5;13;SEC_242
1998;522;12-15;22;12;34;SEC_522
1998;116;75 i +;55;16;71;SEC_116
1998;237;16-17;10;16;26;SEC_237
1998;606;18-24;46;52;98;SEC_606
1998;241;00-02;9;6;15;SEC_241
1998;618;16-17;7;5;12;SEC_618
1998;609;03-11;25;30;55;SEC_609
1998;226;03-11;33;31;64;SEC_226
1998;621;25-34;127;125;252;SEC_621
1998;434;50-64;46;44;90;SEC_434
1998;442;18-24;31;38;69;SEC_442
1998;510;35-49;88;86;174;SEC_510
1998;325;12-15;25;25;50;SEC_325
1998;223;75 i +;56;27;83;SEC_223
1998;435;18-24;41;52;93;SEC_435
1998;536;03-11;31;22;53;SEC_536
1998;613;35-49;81;73;154;SEC_613
1998;429;35-49;70;66;136;SEC_429
1998;138;50-64;86;70;156;SEC_138
1998;617;03-11;42;45;87;SEC_617
1998;310;50-64;73;71;144;SEC_310
1998;216;35-49;118;111;229;SEC_216
1998;525;35-49;68;71;139;SEC_525
1998;523;25-34;111;108;219;SEC_523
1998;439;75 i +;45;21;66;SEC_439
1998;313;03-11;78;64;142;SEC_313
1998;511;35-49;40;46;86;SEC_511
1998;526;35-49;58;58;116;SEC_526
1998;248;50-64;95;90;185;SEC_248
1998;116;25-34;145;146;291;SEC_116
1998;236;00-02;11;8;19;SEC_236
1998;402;50-64;93;79;172;SEC_402
1998;137;65-74;44;38;82;SEC_137
1998;626;50-64;125;103;228;SEC_626
1998;320;35-49;51;42;93;SEC_320
1998;136;75 i +;48;25;73;SEC_136
1998;632;03-11;48;48;96;SEC_632
1998;411;75 i +;45;24;69;SEC_411
1998;620;18-24;58;43;101;SEC_620
1998;513;50-64;98;86;184;SEC_513
1998;241;50-64;63;59;122;SEC_241
1998;206;25-34;67;72;139;SEC_206
1998;219;75 i +;81;36;117;SEC_219
1998;133;50-64;91;80;171;SEC_133
1998;245;12-15;9;15;24;SEC_245
1998;228;03-11;23;19;42;SEC_228
1998;318;12-15;21;23;44;SEC_318
1998;531;25-34;79;80;159;SEC_531
1998;109;18-24;55;51;106;SEC_109
1998;508;50-64;60;48;108;SEC_508
1998;117;16-17;33;35;68;SEC_117
1998;208;65-74;137;116;253;SEC_208
1998;505;65-74;54;47;101;SEC_505
1998;427;35-49;64;58;122;SEC_427
1998;617;12-15;31;20;51;SEC_617
1998;222;25-34;67;76;143;SEC_222
1998;228;18-24;31;37;68;SEC_228
1998;606;75 i +;32;14;46;SEC_606
1998;107;35-49;174;173;347;SEC_107
1998;441;18-24;125;130;255;SEC_441
1998;308;16-17;11;14;25;SEC_308
1998;525;03-11;23;31;54;SEC_525
1998;249;03-11;22;24;46;SEC_249
1998;231;03-11;29;34;63;SEC_231
1998;249;50-64;105;91;196;SEC_249
1998;225;50-64;54;41;95;SEC_225
1998;240;16-17;9;6;15;SEC_240
1998;425;35-49;75;79;154;SEC_425
1998;536;18-24;44;50;94;SEC_536
1998;626;35-49;110;110;220;SEC_626
1998;204;25-34;43;42;85;SEC_204
1998;423;16-17;7;7;14;SEC_423
1998;304;25-34;101;105;206;SEC_304
1998;309;00-02;6;13;19;SEC_309
1998;139;18-24;57;58;115;SEC_139
1998;439;16-17;3;12;15;SEC_439
1998;514;65-74;39;39;78;SEC_514
1998;528;03-11;45;28;73;SEC_528
1998;503;35-49;140;109;249;SEC_503
1998;621;50-64;152;207;359;SEC_621
1998;128;00-02;4;10;14;SEC_128
1998;314;65-74;63;54;117;SEC_314
1998;202;12-15;11;16;27;SEC_202
1998;239;25-34;91;96;187;SEC_239
1998;211;50-64;89;75;164;SEC_211
1998;609;16-17;9;9;18;SEC_609
1998;513;00-02;7;5;12;SEC_513
1998;609;35-49;75;49;124;SEC_609
1998;505;12-15;22;18;40;SEC_505
1998;615;50-64;164;166;330;SEC_615
1998;112;00-02;19;14;33;SEC_112
1998;105;12-15;23;26;49;SEC_105
1998;533;03-11;29;21;50;SEC_533
1998;116;16-17;32;20;52;SEC_116
1998;507;25-34;82;97;179;SEC_507
1998;433;35-49;84;75;159;SEC_433
1998;109;65-74;55;45;100;SEC_109
1998;622;65-74;46;29;75;SEC_622
1998;319;75 i +;27;18;45;SEC_319
1998;234;00-02;8;7;15;SEC_234
1998;120;16-17;23;20;43;SEC_120
1998;124;12-15;28;23;51;SEC_124
1998;606;16-17;15;11;26;SEC_606
1998;427;65-74;70;58;128;SEC_427
1998;607;65-74;57;52;109;SEC_607
1998;601;50-64;187;176;363;SEC_601
1998;618;75 i +;19;12;31;SEC_618
1998;325;03-11;61;57;118;SEC_325
1998;401;16-17;10;14;24;SEC_401
1998;246;12-15;20;11;31;SEC_246
1998;221;16-17;12;10;22;SEC_221
1998;247;18-24;77;53;130;SEC_247
1998;428;25-34;52;48;100;SEC_428
1998;202;75 i +;32;20;52;SEC_202
1998;406;25-34;99;102;201;SEC_406
1998;506;00-02;23;21;44;SEC_506
1998;242;25-34;86;82;168;SEC_242
1998;324;16-17;4;9;13;SEC_324
1998;302;65-74;55;46;101;SEC_302
1998;607;12-15;11;22;33;SEC_607
1998;111;25-34;75;85;160;SEC_111
1998;312;35-49;132;146;278;SEC_312
1998;208;18-24;80;79;159;SEC_208
1998;320;25-34;54;69;123;SEC_320
1998;504;65-74;60;66;126;SEC_504
1998;206;12-15;14;16;30;SEC_206
1998;623;65-74;50;38;88;SEC_623
1998;215;18-24;33;47;80;SEC_215
1998;514;35-49;65;67;132;SEC_514
1998;508;75 i +;24;21;45;SEC_508
1998;415;35-49;59;66;125;SEC_415
1998;439;18-24;57;39;96;SEC_439
1998;113;18-24;90;92;182;SEC_113
1998;240;00-02;2;6;8;SEC_240
1998;126;12-15;15;16;31;SEC_126
1998;519;03-11;12;26;38;SEC_519
1998;216;25-34;86;94;180;SEC_216
1998;126;18-24;89;84;173;SEC_126
1998;423;75 i +;45;22;67;SEC_423
1998;102;25-34;148;173;321;SEC_102
1998;220;18-24;35;27;62;SEC_220
1998;316;65-74;40;35;75;SEC_316
1998;204;03-11;11;18;29;SEC_204
1998;602;16-17;9;7;16;SEC_602
1998;411;65-74;91;81;172;SEC_411
1998;120;50-64;122;125;247;SEC_120
1998;308;00-02;9;18;27;SEC_308
1998;531;65-74;56;47;103;SEC_531
1998;214;65-74;43;41;84;SEC_214
1998;502;35-49;151;137;288;SEC_502
1998;621;35-49;220;170;390;SEC_621
1998;324;65-74;58;38;96;SEC_324
1998;222;12-15;14;16;30;SEC_222
1998;537;65-74;74;62;136;SEC_537
1998;507;35-49;83;76;159;SEC_507
1998;508;25-34;43;60;103;SEC_508
1998;610;75 i +;36;22;58;SEC_610
1998;413;16-17;4;6;10;SEC_413
1998;309;75 i +;25;12;37;SEC_309
1998;603;00-02;6;4;10;SEC_603
1998;130;65-74;80;64;144;SEC_130
1998;138;16-17;12;17;29;SEC_138
1998;632;18-24;97;97;194;SEC_632
1998;404;65-74;78;63;141;SEC_404
1998;432;35-49;145;124;269;SEC_432
1998;440;65-74;46;51;97;SEC_440
1998;427;50-64;82;53;135;SEC_427
1998;135;25-34;122;122;244;SEC_135
1998;630;00-02;4;14;18;SEC_630
1998;318;16-17;14;13;27;SEC_318
1998;427;18-24;45;51;96;SEC_427
1998;233;25-34;65;69;134;SEC_233
1998;115;03-11;40;61;101;SEC_115
1998;223;65-74;74;63;137;SEC_223
1998;304;18-24;52;66;118;SEC_304
1998;526;65-74;41;34;75;SEC_526
1998;110;00-02;8;7;15;SEC_110
1998;229;75 i +;46;17;63;SEC_229
1998;435;65-74;110;66;176;SEC_435
1998;432;03-11;31;47;78;SEC_432
1998;608;00-02;6;9;15;SEC_608
1998;512;25-34;76;93;169;SEC_512
1998;215;00-02;8;12;20;SEC_215
1998;212;03-11;33;44;77;SEC_212
1998;110;12-15;26;21;47;SEC_110
1998;527;00-02;11;12;23;SEC_527
1998;315;16-17;19;27;46;SEC_315
1998;246;65-74;83;61;144;SEC_246
1998;110;18-24;105;113;218;SEC_110
1998;202;00-02;2;6;8;SEC_202
1998;527;03-11;39;25;64;SEC_527
1998;401;18-24;61;59;120;SEC_401
1998;438;75 i +;35;10;45;SEC_438
1998;209;16-17;4;6;10;SEC_209
1998;219;03-11;36;33;69;SEC_219
1998;306;75 i +;60;40;100;SEC_306
1998;606;50-64;126;100;226;SEC_606
1998;426;75 i +;54;28;82;SEC_426
1998;529;18-24;53;46;99;SEC_529
1998;605;75 i +;20;16;36;SEC_605
1998;101;35-49;148;154;302;SEC_101
1998;536;25-34;83;83;166;SEC_536
1998;537;03-11;44;34;78;SEC_537
1998;217;16-17;10;5;15;SEC_217
1998;208;16-17;16;19;35;SEC_208
1998;128;16-17;15;12;27;SEC_128
1998;239;00-02;5;5;10;SEC_239
1998;314;18-24;139;147;286;SEC_314
1998;217;50-64;39;39;78;SEC_217
1998;106;50-64;137;167;304;SEC_106
1998;224;50-64;48;35;83;SEC_224
1998;625;65-74;27;31;58;SEC_625
1998;528;16-17;9;14;23;SEC_528
1998;429;18-24;42;43;85;SEC_429
1998;103;00-02;12;9;21;SEC_103
1998;620;12-15;15;13;28;SEC_620
1998;630;65-74;30;24;54;SEC_630
1998;619;75 i +;44;26;70;SEC_619
1998;318;18-24;47;56;103;SEC_318
1998;632;00-02;15;15;30;SEC_632
1998;602;12-15;11;12;23;SEC_602
1998;314;00-02;20;24;44;SEC_314
1998;322;65-74;67;53;120;SEC_322
1998;439;25-34;101;94;195;SEC_439
1998;423;35-49;74;82;156;SEC_423
1998;515;03-11;24;24;48;SEC_515
1998;612;16-17;16;11;27;SEC_612
1998;109;03-11;41;44;85;SEC_109
1998;312;00-02;17;13;30;SEC_312
1998;201;65-74;42;47;89;SEC_201
1998;226;75 i +;73;36;109;SEC_226
1998;117;18-24;119;154;273;SEC_117
1998;103;75 i +;47;23;70;SEC_103
1998;226;65-74;86;64;150;SEC_226
1998;102;03-11;54;56;110;SEC_102
1998;320;12-15;6;7;13;SEC_320
1998;310;65-74;38;32;70;SEC_310
1998;401;35-49;113;109;222;SEC_401
1998;112;25-34;121;99;220;SEC_112
1998;417;03-11;23;17;40;SEC_417
1998;222;75 i +;34;20;54;SEC_222
1998;233;12-15;5;11;16;SEC_233
1998;317;03-11;26;37;63;SEC_317
1998;617;75 i +;19;21;40;SEC_617
1998;406;75 i +;54;32;86;SEC_406
1998;513;65-74;47;43;90;SEC_513
1998;425;03-11;25;30;55;SEC_425
1998;222;00-02;6;8;14;SEC_222
1998;409;50-64;86;81;167;SEC_409
1998;431;50-64;114;116;230;SEC_431
1998;139;50-64;76;76;152;SEC_139
1998;121;50-64;75;46;121;SEC_121
1998;512;65-74;47;29;76;SEC_512
1998;245;18-24;35;60;95;SEC_245
1998;625;50-64;116;138;254;SEC_625
