AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2008;102;25-34;110;109;219;SEC_102
2008;511;12-15;12;18;30;SEC_511
2008;213;75 i +;57;31;88;SEC_213
2008;324;18-24;44;53;97;SEC_324
2008;624;00-02;14;19;33;SEC_624
2008;433;65-74;41;37;78;SEC_433
2008;523;25-34;147;177;324;SEC_523
2008;538;50-64;98;78;176;SEC_538
2008;209;18-24;47;48;95;SEC_209
2008;623;00-02;22;24;46;SEC_623
2008;314;65-74;70;75;145;SEC_314
2008;117;50-64;239;226;465;SEC_117
2008;104;16-17;10;6;16;SEC_104
2008;317;03-11;55;52;107;SEC_317
2008;530;50-64;96;78;174;SEC_530
2008;119;50-64;185;148;333;SEC_119
2008;529;35-49;174;155;329;SEC_529
2008;234;65-74;49;33;82;SEC_234
2008;116;35-49;169;172;341;SEC_116
2008;429;50-64;61;58;119;SEC_429
2008;613;00-02;19;24;43;SEC_613
2008;211;18-24;66;65;131;SEC_211
2008;321;25-34;180;172;352;SEC_321
2008;305;65-74;53;57;110;SEC_305
2008;503;65-74;39;34;73;SEC_503
2008;118;65-74;61;68;129;SEC_118
2008;439;50-64;55;55;110;SEC_439
2008;233;25-34;103;107;210;SEC_233
2008;622;25-34;51;76;127;SEC_622
2008;304;03-11;83;82;165;SEC_304
2008;623;75 i +;53;30;83;SEC_623
2008;119;12-15;10;17;27;SEC_119
2008;107;25-34;162;185;347;SEC_107
2008;533;12-15;11;16;27;SEC_533
2008;538;18-24;51;51;102;SEC_538
2008;229;00-02;9;10;19;SEC_229
2008;412;16-17;12;16;28;SEC_412
2008;534;25-34;90;93;183;SEC_534
2008;605;18-24;22;12;34;SEC_605
2008;320;00-02;16;17;33;SEC_320
2008;233;35-49;104;138;242;SEC_233
2008;514;25-34;56;99;155;SEC_514
2008;202;50-64;64;56;120;SEC_202
2008;417;25-34;71;64;135;SEC_417
2008;211;12-15;22;26;48;SEC_211
2008;408;35-49;100;126;226;SEC_408
2008;309;12-15;13;18;31;SEC_309
2008;417;16-17;7;6;13;SEC_417
2008;212;35-49;179;185;364;SEC_212
2008;624;16-17;11;12;23;SEC_624
2008;128;25-34;98;108;206;SEC_128
2008;242;16-17;12;11;23;SEC_242
2008;438;35-49;88;101;189;SEC_438
2008;611;25-34;172;178;350;SEC_611
2008;603;12-15;11;8;19;SEC_603
2008;440;75 i +;56;48;104;SEC_440
2008;135;35-49;180;170;350;SEC_135
2008;312;18-24;77;62;139;SEC_312
2008;630;03-11;31;35;66;SEC_630
2008;605;35-49;67;71;138;SEC_605
2008;611;12-15;35;37;72;SEC_611
2008;241;12-15;16;12;28;SEC_241
2008;437;65-74;46;35;81;SEC_437
2008;406;50-64;122;114;236;SEC_406
2008;139;00-02;21;15;36;SEC_139
2008;410;25-34;102;121;223;SEC_410
2008;222;65-74;38;35;73;SEC_222
2008;222;50-64;68;71;139;SEC_222
2008;503;50-64;116;100;216;SEC_503
2008;534;35-49;129;121;250;SEC_534
2008;119;03-11;34;37;71;SEC_119
2008;202;75 i +;38;33;71;SEC_202
2008;537;16-17;20;9;29;SEC_537
2008;523;50-64;100;100;200;SEC_523
2008;113;75 i +;53;40;93;SEC_113
2008;442;18-24;31;33;64;SEC_442
2008;618;35-49;76;66;142;SEC_618
2008;421;18-24;43;44;87;SEC_421
2008;411;00-02;13;11;24;SEC_411
2008;249;35-49;135;156;291;SEC_249
2008;104;35-49;93;119;212;SEC_104
2008;604;65-74;42;40;82;SEC_604
2008;442;03-11;30;27;57;SEC_442
2008;601;12-15;30;25;55;SEC_601
2008;207;75 i +;65;24;89;SEC_207
2008;414;12-15;18;14;32;SEC_414
2008;201;12-15;11;17;28;SEC_201
2008;601;75 i +;58;50;108;SEC_601
2008;430;12-15;21;23;44;SEC_430
2008;123;50-64;111;110;221;SEC_123
2008;408;12-15;16;18;34;SEC_408
2008;402;35-49;110;104;214;SEC_402
2008;314;16-17;17;31;48;SEC_314
2008;416;25-34;72;92;164;SEC_416
2008;213;65-74;49;43;92;SEC_213
2008;617;25-34;76;88;164;SEC_617
2008;123;18-24;45;36;81;SEC_123
2008;206;65-74;56;31;87;SEC_206
2008;247;25-34;135;124;259;SEC_247
2008;538;16-17;7;8;15;SEC_538
2008;115;16-17;8;18;26;SEC_115
2008;126;18-24;34;23;57;SEC_126
2008;245;03-11;45;42;87;SEC_245
2008;232;16-17;7;5;12;SEC_232
2008;402;50-64;64;67;131;SEC_402
2008;401;16-17;16;11;27;SEC_401
2008;607;75 i +;46;34;80;SEC_607
2008;424;35-49;75;87;162;SEC_424
2008;203;12-15;13;18;31;SEC_203
2008;139;03-11;27;46;73;SEC_139
2008;519;18-24;38;33;71;SEC_519
2008;632;16-17;4;12;16;SEC_632
2008;416;16-17;9;4;13;SEC_416
2008;429;16-17;8;3;11;SEC_429
2008;408;16-17;13;7;20;SEC_408
2008;625;35-49;117;126;243;SEC_625
2008;236;00-02;13;21;34;SEC_236
2008;516;00-02;12;9;21;SEC_516
2008;419;50-64;60;56;116;SEC_419
2008;209;65-74;56;45;101;SEC_209
2008;246;35-49;118;171;289;SEC_246
2008;325;00-02;17;19;36;SEC_325
2008;303;16-17;10;6;16;SEC_303
2008;615;25-34;68;65;133;SEC_615
2008;507;18-24;40;32;72;SEC_507
2008;440;03-11;36;34;70;SEC_440
2008;132;03-11;88;67;155;SEC_132
2008;626;75 i +;50;42;92;SEC_626
2008;128;50-64;99;74;173;SEC_128
2008;518;16-17;8;17;25;SEC_518
2008;113;35-49;169;174;343;SEC_113
2008;244;75 i +;55;31;86;SEC_244
2008;224;75 i +;36;24;60;SEC_224
2008;431;18-24;58;61;119;SEC_431
2008;609;16-17;8;4;12;SEC_609
2008;314;12-15;36;51;87;SEC_314
2008;102;00-02;20;16;36;SEC_102
2008;507;50-64;83;70;153;SEC_507
2008;424;50-64;52;54;106;SEC_424
2008;435;25-34;142;137;279;SEC_435
2008;439;25-34;107;152;259;SEC_439
2008;409;65-74;44;37;81;SEC_409
2008;401;03-11;55;66;121;SEC_401
2008;224;25-34;66;63;129;SEC_224
2008;245;35-49;146;130;276;SEC_245
2008;502;18-24;68;68;136;SEC_502
2008;320;65-74;45;48;93;SEC_320
2008;605;25-34;49;65;114;SEC_605
2008;605;00-02;10;9;19;SEC_605
2008;431;65-74;70;55;125;SEC_431
2008;528;00-02;19;21;40;SEC_528
2008;107;03-11;62;64;126;SEC_107
2008;131;35-49;142;170;312;SEC_131
2008;441;35-49;196;209;405;SEC_441
2008;505;25-34;104;101;205;SEC_505
2008;632;35-49;97;105;202;SEC_632
2008;241;00-02;11;13;24;SEC_241
2008;134;03-11;52;57;109;SEC_134
2008;322;18-24;37;45;82;SEC_322
2008;430;16-17;7;11;18;SEC_430
2008;129;03-11;48;54;102;SEC_129
2008;530;00-02;28;26;54;SEC_530
2008;619;65-74;109;87;196;SEC_619
2008;138;03-11;30;27;57;SEC_138
2008;623;65-74;88;85;173;SEC_623
2008;508;18-24;30;24;54;SEC_508
2008;608;12-15;16;15;31;SEC_608
2008;621;50-64;210;184;394;SEC_621
2008;439;18-24;59;57;116;SEC_439
2008;501;50-64;155;154;309;SEC_501
2008;531;12-15;21;17;38;SEC_531
2008;109;03-11;46;31;77;SEC_109
2008;422;18-24;51;51;102;SEC_422
2008;407;75 i +;78;59;137;SEC_407
2008;534;65-74;55;56;111;SEC_534
2008;222;25-34;102;115;217;SEC_222
2008;427;25-34;106;116;222;SEC_427
2008;126;65-74;69;79;148;SEC_126
2008;603;00-02;10;11;21;SEC_603
2008;503;00-02;13;7;20;SEC_503
2008;247;50-64;107;94;201;SEC_247
2008;234;75 i +;79;44;123;SEC_234
2008;238;16-17;10;8;18;SEC_238
2008;427;00-02;24;22;46;SEC_427
2008;428;03-11;29;20;49;SEC_428
2008;527;35-49;136;159;295;SEC_527
2008;320;18-24;34;33;67;SEC_320
2008;602;16-17;5;7;12;SEC_602
2008;303;18-24;41;37;78;SEC_303
2008;127;75 i +;44;29;73;SEC_127
2008;534;16-17;7;9;16;SEC_534
2008;306;00-02;22;26;48;SEC_306
2008;614;00-02;17;13;30;SEC_614
2008;627;65-74;46;50;96;SEC_627
2008;625;00-02;10;11;21;SEC_625
2008;306;03-11;55;58;113;SEC_306
2008;233;00-02;21;18;39;SEC_233
2008;124;18-24;34;31;65;SEC_124
2008;524;75 i +;64;40;104;SEC_524
2008;115;03-11;36;40;76;SEC_115
2008;206;25-34;86;120;206;SEC_206
2008;113;12-15;18;27;45;SEC_113
2008;531;03-11;34;37;71;SEC_531
2008;112;12-15;38;22;60;SEC_112
2008;309;18-24;25;33;58;SEC_309
2008;441;65-74;82;79;161;SEC_441
2008;409;00-02;15;14;29;SEC_409
2008;306;16-17;20;14;34;SEC_306
2008;246;18-24;45;49;94;SEC_246
2008;609;75 i +;29;26;55;SEC_609
2008;513;75 i +;44;26;70;SEC_513
2008;402;18-24;35;29;64;SEC_402
2008;234;35-49;127;139;266;SEC_234
2008;424;75 i +;24;24;48;SEC_424
2008;302;12-15;23;28;51;SEC_302
2008;305;12-15;40;23;63;SEC_305
2008;428;50-64;43;39;82;SEC_428
2008;215;12-15;17;10;27;SEC_215
2008;301;00-02;50;54;104;SEC_301
2008;134;35-49;155;161;316;SEC_134
2008;601;65-74;98;95;193;SEC_601
2008;440;18-24;32;32;64;SEC_440
2008;424;00-02;9;13;22;SEC_424
2008;511;03-11;29;26;55;SEC_511
2008;527;03-11;67;51;118;SEC_527
2008;106;18-24;82;71;153;SEC_106
2008;312;50-64;167;141;308;SEC_312
2008;314;18-24;91;137;228;SEC_314
2008;432;35-49;131;115;246;SEC_432
2008;133;25-34;87;84;171;SEC_133
2008;313;18-24;76;68;144;SEC_313
2008;402;03-11;33;34;67;SEC_402
2008;533;16-17;6;6;12;SEC_533
2008;225;35-49;50;59;109;SEC_225
2008;503;16-17;5;10;15;SEC_503
2008;224;50-64;41;50;91;SEC_224
2008;228;12-15;15;14;29;SEC_228
2008;434;12-15;14;13;27;SEC_434
2008;234;16-17;5;11;16;SEC_234
2008;241;03-11;29;31;60;SEC_241
2008;502;03-11;49;65;114;SEC_502
2008;422;25-34;117;129;246;SEC_422
2008;620;25-34;36;45;81;SEC_620
2008;617;35-49;101;107;208;SEC_617
2008;606;00-02;13;12;25;SEC_606
2008;324;00-02;22;14;36;SEC_324
2008;216;50-64;130;101;231;SEC_216
2008;246;03-11;44;41;85;SEC_246
2008;507;65-74;45;41;86;SEC_507
2008;508;65-74;40;25;65;SEC_508
2008;521;25-34;61;84;145;SEC_521
2008;603;65-74;39;45;84;SEC_603
2008;122;50-64;72;50;122;SEC_122
2008;404;00-02;27;27;54;SEC_404
2008;212;18-24;58;71;129;SEC_212
2008;133;12-15;7;14;21;SEC_133
2008;314;03-11;67;89;156;SEC_314
2008;112;25-34;147;114;261;SEC_112
2008;419;35-49;118;144;262;SEC_419
2008;422;35-49;131;160;291;SEC_422
2008;535;18-24;44;45;89;SEC_535
2008;229;75 i +;55;38;93;SEC_229
2008;221;18-24;51;48;99;SEC_221
2008;133;35-49;89;104;193;SEC_133
2008;125;12-15;23;25;48;SEC_125
2008;237;16-17;11;12;23;SEC_237
2008;312;16-17;14;14;28;SEC_312
2008;425;35-49;118;130;248;SEC_425
2008;426;75 i +;56;32;88;SEC_426
2008;504;75 i +;65;52;117;SEC_504
2008;536;18-24;26;25;51;SEC_536
2008;223;03-11;48;54;102;SEC_223
2008;605;50-64;60;32;92;SEC_605
2008;415;50-64;52;40;92;SEC_415
2008;140;35-49;114;151;265;SEC_140
2008;125;25-34;127;168;295;SEC_125
2008;302;35-49;131;165;296;SEC_302
2008;129;12-15;19;16;35;SEC_129
2008;602;35-49;66;75;141;SEC_602
2008;507;25-34;68;96;164;SEC_507
2008;304;18-24;61;61;122;SEC_304
2008;202;65-74;34;32;66;SEC_202
2008;611;35-49;205;272;477;SEC_611
2008;616;00-02;35;35;70;SEC_616
2008;105;16-17;8;21;29;SEC_105
2008;131;25-34;129;140;269;SEC_131
2008;101;16-17;11;14;25;SEC_101
2008;134;50-64;126;108;234;SEC_134
2008;412;65-74;109;94;203;SEC_412
2008;510;00-02;15;11;26;SEC_510
2008;214;25-34;110;113;223;SEC_214
2008;608;18-24;23;32;55;SEC_608
2008;504;18-24;31;51;82;SEC_504
2008;441;16-17;14;24;38;SEC_441
2008;240;00-02;16;10;26;SEC_240
2008;632;18-24;36;43;79;SEC_632
2008;411;16-17;9;8;17;SEC_411
2008;627;12-15;6;12;18;SEC_627
2008;240;16-17;9;11;20;SEC_240
2008;421;65-74;82;60;142;SEC_421
2008;226;75 i +;85;51;136;SEC_226
2008;227;65-74;36;31;67;SEC_227
2008;318;75 i +;27;14;41;SEC_318
2008;427;18-24;51;35;86;SEC_427
2008;425;75 i +;66;45;111;SEC_425
2008;522;18-24;62;49;111;SEC_522
2008;212;25-34;144;179;323;SEC_212
2008;611;16-17;18;17;35;SEC_611
2008;604;25-34;47;71;118;SEC_604
2008;215;65-74;44;29;73;SEC_215
2008;522;16-17;7;6;13;SEC_522
2008;138;65-74;37;35;72;SEC_138
2008;415;12-15;14;18;32;SEC_415
2008;208;65-74;121;99;220;SEC_208
2008;209;16-17;8;14;22;SEC_209
2008;613;16-17;8;11;19;SEC_613
2008;212;16-17;12;14;26;SEC_212
2008;244;18-24;30;21;51;SEC_244
2008;236;75 i +;86;56;142;SEC_236
2008;627;50-64;167;153;320;SEC_627
2008;507;35-49;99;115;214;SEC_507
2008;520;35-49;100;100;200;SEC_520
2008;534;00-02;11;9;20;SEC_534
2008;308;35-49;263;260;523;SEC_308
2008;243;25-34;130;154;284;SEC_243
2008;523;75 i +;110;48;158;SEC_523
2008;220;25-34;79;104;183;SEC_220
2008;132;50-64;231;209;440;SEC_132
2008;217;65-74;21;16;37;SEC_217
2008;112;65-74;70;46;116;SEC_112
2008;515;16-17;11;12;23;SEC_515
2008;431;35-49;183;228;411;SEC_431
2008;117;12-15;34;26;60;SEC_117
2008;509;00-02;17;20;37;SEC_509
2008;628;25-34;59;83;142;SEC_628
2008;242;35-49;127;134;261;SEC_242
2008;505;18-24;41;24;65;SEC_505
2008;137;75 i +;54;28;82;SEC_137
2008;317;25-34;113;139;252;SEC_317
2008;606;12-15;17;19;36;SEC_606
2008;117;16-17;18;18;36;SEC_117
2008;632;65-74;62;47;109;SEC_632
2008;109;12-15;14;19;33;SEC_109
2008;118;35-49;187;169;356;SEC_118
2008;140;25-34;87;125;212;SEC_140
2008;408;00-02;18;11;29;SEC_408
2008;325;12-15;33;30;63;SEC_325
2008;205;35-49;98;93;191;SEC_205
2008;442;25-34;57;76;133;SEC_442
2008;302;25-34;139;156;295;SEC_302
2008;106;16-17;14;17;31;SEC_106
2008;323;35-49;336;345;681;SEC_323
2008;440;12-15;24;14;38;SEC_440
2008;118;00-02;28;28;56;SEC_118
2008;408;65-74;54;37;91;SEC_408
2008;316;65-74;64;60;124;SEC_316
2008;104;18-24;15;20;35;SEC_104
2008;248;18-24;55;43;98;SEC_248
2008;624;75 i +;41;28;69;SEC_624
2008;501;12-15;15;20;35;SEC_501
2008;215;00-02;12;15;27;SEC_215
2008;131;50-64;185;175;360;SEC_131
2008;319;00-02;42;54;96;SEC_319
2008;518;12-15;17;22;39;SEC_518
2008;525;18-24;51;39;90;SEC_525
2008;632;25-34;77;90;167;SEC_632
2008;528;25-34;122;150;272;SEC_528
2008;325;03-11;68;68;136;SEC_325
2008;101;65-74;58;45;103;SEC_101
2008;240;75 i +;62;35;97;SEC_240
2008;228;35-49;83;108;191;SEC_228
2008;223;75 i +;63;40;103;SEC_223
2008;317;12-15;21;25;46;SEC_317
2008;620;12-15;9;7;16;SEC_620
2008;212;03-11;58;56;114;SEC_212
2008;618;16-17;4;5;9;SEC_618
2008;240;25-34;68;74;142;SEC_240
2008;305;75 i +;100;50;150;SEC_305
2008;536;03-11;37;35;72;SEC_536
2008;603;75 i +;22;19;41;SEC_603
2008;115;35-49;141;144;285;SEC_115
2008;112;16-17;12;25;37;SEC_112
2008;219;16-17;10;8;18;SEC_219
2008;139;18-24;24;38;62;SEC_139
2008;107;18-24;61;67;128;SEC_107
2008;212;12-15;20;34;54;SEC_212
2008;529;00-02;35;25;60;SEC_529
2008;116;75 i +;70;44;114;SEC_116
2008;232;50-64;90;79;169;SEC_232
2008;427;65-74;46;22;68;SEC_427
2008;101;18-24;52;53;105;SEC_101
2008;441;75 i +;94;62;156;SEC_441
2008;522;75 i +;39;24;63;SEC_522
2008;237;65-74;67;55;122;SEC_237
2008;434;00-02;9;13;22;SEC_434
2008;617;50-64;86;80;166;SEC_617
2008;231;00-02;17;13;30;SEC_231
2008;208;03-11;49;53;102;SEC_208
2008;520;75 i +;49;43;92;SEC_520
2008;237;03-11;58;64;122;SEC_237
2008;201;16-17;5;6;11;SEC_201
2008;525;35-49;95;120;215;SEC_525
2008;518;00-02;18;18;36;SEC_518
2008;306;75 i +;101;75;176;SEC_306
2008;105;65-74;39;41;80;SEC_105
2008;207;03-11;23;26;49;SEC_207
2008;523;65-74;86;80;166;SEC_523
2008;202;16-17;8;7;15;SEC_202
2008;533;65-74;61;39;100;SEC_533
2008;120;16-17;23;22;45;SEC_120
2008;231;03-11;47;45;92;SEC_231
2008;102;16-17;11;19;30;SEC_102
2008;102;18-24;55;54;109;SEC_102
2008;514;65-74;47;33;80;SEC_514
2008;430;03-11;43;48;91;SEC_430
2008;203;00-02;11;23;34;SEC_203
2008;230;03-11;41;35;76;SEC_230
2008;109;25-34;86;82;168;SEC_109
2008;235;12-15;22;21;43;SEC_235
2008;242;25-34;99;127;226;SEC_242
2008;214;65-74;37;34;71;SEC_214
2008;236;18-24;51;52;103;SEC_236
2008;437;03-11;38;35;73;SEC_437
2008;604;35-49;82;108;190;SEC_604
2008;430;25-34;124;147;271;SEC_430
2008;107;50-64;168;138;306;SEC_107
2008;440;65-74;83;82;165;SEC_440
2008;611;50-64;141;94;235;SEC_611
2008;309;03-11;32;63;95;SEC_309
2008;536;35-49;98;114;212;SEC_536
2008;226;50-64;104;86;190;SEC_226
2008;509;25-34;82;98;180;SEC_509
2008;414;16-17;11;5;16;SEC_414
2008;214;16-17;7;6;13;SEC_214
2008;140;18-24;23;39;62;SEC_140
2008;501;75 i +;27;18;45;SEC_501
2008;226;35-49;136;170;306;SEC_226
2008;616;18-24;110;136;246;SEC_616
2008;303;00-02;21;16;37;SEC_303
2008;302;03-11;36;45;81;SEC_302
2008;411;03-11;28;27;55;SEC_411
2008;315;16-17;13;15;28;SEC_315
2008;616;75 i +;51;30;81;SEC_616
2008;409;35-49;91;91;182;SEC_409
2008;312;65-74;97;89;186;SEC_312
2008;408;75 i +;45;29;74;SEC_408
2008;602;03-11;20;23;43;SEC_602
2008;301;50-64;192;190;382;SEC_301
2008;438;50-64;60;65;125;SEC_438
2008;428;18-24;36;29;65;SEC_428
2008;402;00-02;10;13;23;SEC_402
2008;602;00-02;8;7;15;SEC_602
2008;233;03-11;32;42;74;SEC_233
2008;516;75 i +;37;16;53;SEC_516
2008;422;16-17;14;12;26;SEC_422
2008;208;16-17;13;7;20;SEC_208
2008;111;12-15;8;12;20;SEC_111
2008;120;75 i +;61;28;89;SEC_120
2008;317;00-02;16;20;36;SEC_317
2008;124;35-49;92;78;170;SEC_124
2008;310;03-11;27;35;62;SEC_310
2008;210;75 i +;101;54;155;SEC_210
2008;402;25-34;86;95;181;SEC_402
2008;412;18-24;63;73;136;SEC_412
2008;420;03-11;61;67;128;SEC_420
2008;434;35-49;79;92;171;SEC_434
2008;243;18-24;64;64;128;SEC_243
2008;529;25-34;118;132;250;SEC_529
2008;322;25-34;157;141;298;SEC_322
2008;301;25-34;243;239;482;SEC_301
2008;245;25-34;101;128;229;SEC_245
2008;139;65-74;37;33;70;SEC_139
2008;220;75 i +;55;37;92;SEC_220
2008;522;12-15;11;23;34;SEC_522
2008;236;25-34;97;102;199;SEC_236
2008;403;25-34;103;121;224;SEC_403
2008;203;16-17;3;10;13;SEC_203
2008;140;50-64;86;90;176;SEC_140
2008;501;35-49;100;103;203;SEC_501
2008;215;75 i +;74;34;108;SEC_215
2008;413;03-11;15;20;35;SEC_413
2008;538;25-34;108;122;230;SEC_538
2008;538;12-15;14;19;33;SEC_538
2008;623;18-24;48;43;91;SEC_623
2008;239;18-24;41;45;86;SEC_239
2008;403;18-24;47;48;95;SEC_403
2008;606;25-34;104;106;210;SEC_606
2008;603;16-17;2;8;10;SEC_603
2008;232;75 i +;70;39;109;SEC_232
2008;435;12-15;15;20;35;SEC_435
2008;511;75 i +;52;32;84;SEC_511
2008;414;00-02;19;14;33;SEC_414
2008;631;25-34;99;105;204;SEC_631
2008;511;00-02;13;8;21;SEC_511
2008;521;75 i +;47;31;78;SEC_521
2008;501;00-02;5;18;23;SEC_501
2008;116;00-02;15;22;37;SEC_116
2008;213;00-02;25;18;43;SEC_213
2008;325;50-64;204;174;378;SEC_325
2008;322;00-02;28;19;47;SEC_322
2008;320;35-49;135;147;282;SEC_320
2008;610;00-02;10;17;27;SEC_610
2008;305;50-64;172;164;336;SEC_305
2008;411;50-64;96;72;168;SEC_411
2008;137;12-15;26;20;46;SEC_137
2008;249;18-24;54;50;104;SEC_249
2008;316;00-02;13;8;21;SEC_316
2008;501;03-11;41;41;82;SEC_501
2008;224;18-24;27;25;52;SEC_224
2008;137;25-34;127;119;246;SEC_137
2008;622;03-11;23;34;57;SEC_622
2008;318;50-64;98;102;200;SEC_318
2008;307;16-17;4;13;17;SEC_307
2008;238;35-49;110;126;236;SEC_238
2008;523;03-11;57;50;107;SEC_523
2008;502;50-64;152;142;294;SEC_502
2008;402;16-17;6;6;12;SEC_402
2008;112;00-02;25;24;49;SEC_112
2008;513;03-11;41;25;66;SEC_513
2008;407;18-24;37;50;87;SEC_407
2008;249;75 i +;75;52;127;SEC_249
2008;626;50-64;96;82;178;SEC_626
2008;605;12-15;4;6;10;SEC_605
2008;239;25-34;112;117;229;SEC_239
2008;610;25-34;77;99;176;SEC_610
2008;628;35-49;100;90;190;SEC_628
2008;439;12-15;18;18;36;SEC_439
2008;608;75 i +;52;30;82;SEC_608
2008;622;18-24;27;31;58;SEC_622
2008;227;35-49;84;93;177;SEC_227
2008;121;00-02;10;7;17;SEC_121
2008;414;25-34;103;97;200;SEC_414
2008;610;50-64;155;93;248;SEC_610
2008;440;50-64;99;84;183;SEC_440
2008;130;25-34;73;77;150;SEC_130
2008;519;50-64;40;32;72;SEC_519
2008;224;16-17;5;4;9;SEC_224
2008;606;16-17;16;12;28;SEC_606
2008;427;75 i +;55;36;91;SEC_427
2008;408;50-64;82;73;155;SEC_408
2008;235;18-24;56;75;131;SEC_235
2008;116;12-15;30;20;50;SEC_116
2008;140;12-15;13;19;32;SEC_140
2008;528;75 i +;53;41;94;SEC_528
2008;516;65-74;40;26;66;SEC_516
2008;322;03-11;52;53;105;SEC_322
2008;234;50-64;56;55;111;SEC_234
2008;608;35-49;81;101;182;SEC_608
2008;211;75 i +;86;46;132;SEC_211
2008;214;00-02;13;9;22;SEC_214
2008;248;75 i +;66;40;106;SEC_248
2008;234;12-15;14;21;35;SEC_234
2008;523;35-49;171;188;359;SEC_523
2008;622;00-02;9;11;20;SEC_622
2008;401;35-49;135;118;253;SEC_401
2008;532;16-17;13;11;24;SEC_532
2008;209;75 i +;77;54;131;SEC_209
2008;623;50-64;186;162;348;SEC_623
2008;512;75 i +;46;24;70;SEC_512
2008;510;25-34;93;108;201;SEC_510
2008;616;12-15;63;64;127;SEC_616
2008;617;00-02;13;14;27;SEC_617
2008;426;00-02;15;20;35;SEC_426
