AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2007;417;00-02;11;11;22;SEC_417
2007;135;18-24;72;70;142;SEC_135
2007;227;65-74;39;25;64;SEC_227
2007;220;16-17;7;9;16;SEC_220
2007;437;35-49;102;117;219;SEC_437
2007;508;75 i +;36;22;58;SEC_508
2007;404;00-02;23;25;48;SEC_404
2007;629;00-02;11;5;16;SEC_629
2007;132;03-11;78;78;156;SEC_132
2007;111;16-17;11;10;21;SEC_111
2007;134;00-02;20;14;34;SEC_134
2007;324;75 i +;47;21;68;SEC_324
2007;507;18-24;35;33;68;SEC_507
2007;536;65-74;55;47;102;SEC_536
2007;519;16-17;5;9;14;SEC_519
2007;225;25-34;38;69;107;SEC_225
2007;221;50-64;84;88;172;SEC_221
2007;105;00-02;21;18;39;SEC_105
2007;603;03-11;26;25;51;SEC_603
2007;438;16-17;8;8;16;SEC_438
2007;110;65-74;62;52;114;SEC_110
2007;234;00-02;11;15;26;SEC_234
2007;532;16-17;9;13;22;SEC_532
2007;129;12-15;25;12;37;SEC_129
2007;204;35-49;71;82;153;SEC_204
2007;312;12-15;23;23;46;SEC_312
2007;503;03-11;26;30;56;SEC_503
2007;608;00-02;6;7;13;SEC_608
2007;101;75 i +;42;38;80;SEC_101
2007;108;75 i +;105;69;174;SEC_108
2007;222;25-34;108;122;230;SEC_222
2007;101;50-64;133;117;250;SEC_101
2007;243;75 i +;95;62;157;SEC_243
2007;513;16-17;4;5;9;SEC_513
2007;314;65-74;68;66;134;SEC_314
2007;438;00-02;15;12;27;SEC_438
2007;425;50-64;66;67;133;SEC_425
2007;315;50-64;144;160;304;SEC_315
2007;436;25-34;118;139;257;SEC_436
2007;238;18-24;29;41;70;SEC_238
2007;621;50-64;213;185;398;SEC_621
2007;408;00-02;16;15;31;SEC_408
2007;320;35-49;125;144;269;SEC_320
2007;421;12-15;13;19;32;SEC_421
2007;610;75 i +;51;33;84;SEC_610
2007;604;35-49;91;102;193;SEC_604
2007;140;35-49;108;137;245;SEC_140
2007;207;16-17;8;3;11;SEC_207
2007;442;18-24;28;26;54;SEC_442
2007;427;65-74;50;24;74;SEC_427
2007;631;50-64;145;111;256;SEC_631
2007;320;25-34;87;93;180;SEC_320
2007;211;16-17;14;12;26;SEC_211
2007;411;16-17;10;8;18;SEC_411
2007;236;25-34;90;107;197;SEC_236
2007;528;00-02;16;15;31;SEC_528
2007;307;25-34;117;121;238;SEC_307
2007;409;65-74;45;36;81;SEC_409
2007;115;25-34;120;127;247;SEC_115
2007;242;12-15;12;9;21;SEC_242
2007;516;50-64;38;37;75;SEC_516
2007;523;18-24;60;72;132;SEC_523
2007;538;50-64;107;78;185;SEC_538
2007;421;25-34;79;108;187;SEC_421
2007;115;65-74;62;47;109;SEC_115
2007;205;03-11;32;25;57;SEC_205
2007;402;35-49;93;112;205;SEC_402
2007;105;18-24;42;49;91;SEC_105
2007;247;25-34;126;125;251;SEC_247
2007;136;65-74;61;39;100;SEC_136
2007;315;00-02;26;30;56;SEC_315
2007;113;03-11;47;73;120;SEC_113
2007;227;03-11;35;22;57;SEC_227
2007;527;12-15;22;15;37;SEC_527
2007;604;16-17;8;8;16;SEC_604
2007;237;25-34;146;160;306;SEC_237
2007;434;03-11;21;24;45;SEC_434
2007;401;35-49;143;116;259;SEC_401
2007;211;50-64;87;85;172;SEC_211
2007;518;25-34;99;112;211;SEC_518
2007;120;16-17;20;23;43;SEC_120
2007;314;75 i +;97;49;146;SEC_314
2007;411;65-74;63;57;120;SEC_411
2007;136;18-24;39;32;71;SEC_136
2007;139;65-74;37;30;67;SEC_139
2007;110;25-34;117;125;242;SEC_110
2007;104;25-34;74;70;144;SEC_104
2007;220;03-11;38;29;67;SEC_220
2007;407;03-11;46;38;84;SEC_407
2007;102;12-15;30;29;59;SEC_102
2007;608;35-49;93;98;191;SEC_608
2007;303;50-64;145;118;263;SEC_303
2007;245;35-49;142;134;276;SEC_245
2007;247;12-15;22;18;40;SEC_247
2007;611;35-49;199;257;456;SEC_611
2007;610;18-24;43;45;88;SEC_610
2007;506;16-17;19;21;40;SEC_506
2007;442;75 i +;33;20;53;SEC_442
2007;612;35-49;97;122;219;SEC_612
2007;612;18-24;30;33;63;SEC_612
2007;241;50-64;47;52;99;SEC_241
2007;435;03-11;47;48;95;SEC_435
2007;518;35-49;134;137;271;SEC_518
2007;247;18-24;59;62;121;SEC_247
2007;238;35-49;113;126;239;SEC_238
2007;409;50-64;54;61;115;SEC_409
2007;209;03-11;31;33;64;SEC_209
2007;416;25-34;69;86;155;SEC_416
2007;537;35-49;123;140;263;SEC_537
2007;309;00-02;8;19;27;SEC_309
2007;302;65-74;65;51;116;SEC_302
2007;506;50-64;243;210;453;SEC_506
2007;249;18-24;54;46;100;SEC_249
2007;411;18-24;38;34;72;SEC_411
2007;322;16-17;7;14;21;SEC_322
2007;421;00-02;15;8;23;SEC_421
2007;422;50-64;85;71;156;SEC_422
2007;526;65-74;30;33;63;SEC_526
2007;304;00-02;33;28;61;SEC_304
2007;136;50-64;116;111;227;SEC_136
2007;423;25-34;124;133;257;SEC_423
2007;501;35-49;101;102;203;SEC_501
2007;515;12-15;19;11;30;SEC_515
2007;442;35-49;80;71;151;SEC_442
2007;120;35-49;232;225;457;SEC_120
2007;101;03-11;97;70;167;SEC_101
2007;137;50-64;172;152;324;SEC_137
2007;229;50-64;64;46;110;SEC_229
2007;625;25-34;107;125;232;SEC_625
2007;606;12-15;20;18;38;SEC_606
2007;231;18-24;33;42;75;SEC_231
2007;510;03-11;29;31;60;SEC_510
2007;615;65-74;56;77;133;SEC_615
2007;533;75 i +;39;38;77;SEC_533
2007;415;18-24;39;44;83;SEC_415
2007;137;12-15;24;21;45;SEC_137
2007;424;16-17;6;7;13;SEC_424
2007;246;50-64;82;69;151;SEC_246
2007;512;00-02;21;21;42;SEC_512
2007;131;65-74;57;57;114;SEC_131
2007;224;65-74;33;16;49;SEC_224
2007;102;65-74;95;97;192;SEC_102
2007;322;12-15;23;15;38;SEC_322
2007;201;12-15;11;16;27;SEC_201
2007;440;25-34;82;93;175;SEC_440
2007;319;16-17;12;5;17;SEC_319
2007;211;75 i +;89;40;129;SEC_211
2007;134;16-17;9;14;23;SEC_134
2007;428;25-34;65;98;163;SEC_428
2007;530;00-02;23;18;41;SEC_530
2007;117;50-64;227;233;460;SEC_117
2007;629;16-17;5;4;9;SEC_629
2007;305;65-74;54;54;108;SEC_305
2007;316;25-34;157;170;327;SEC_316
2007;233;35-49;106;119;225;SEC_233
2007;304;16-17;23;13;36;SEC_304
2007;432;75 i +;60;43;103;SEC_432
2007;442;25-34;39;61;100;SEC_442
2007;615;25-34;71;74;145;SEC_615
2007;538;03-11;50;57;107;SEC_538
2007;237;18-24;71;53;124;SEC_237
2007;317;12-15;14;24;38;SEC_317
