AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
2000;249;75 i +;57;33;90;SEC_249
2000;533;00-02;6;8;14;SEC_533
2000;223;75 i +;71;28;99;SEC_223
2000;104;16-17;4;2;6;SEC_104
2000;506;03-11;68;85;153;SEC_506
2000;416;75 i +;31;18;49;SEC_416
2000;111;75 i +;39;27;66;SEC_111
2000;512;25-34;74;83;157;SEC_512
2000;214;12-15;7;7;14;SEC_214
2000;536;18-24;38;49;87;SEC_536
2000;610;03-11;30;34;64;SEC_610
2000;435;25-34;72;67;139;SEC_435
2000;232;03-11;29;22;51;SEC_232
2000;133;12-15;16;16;32;SEC_133
2000;626;03-11;37;31;68;SEC_626
2000;302;65-74;63;46;109;SEC_302
2000;620;75 i +;13;2;15;SEC_620
2000;118;65-74;41;36;77;SEC_118
2000;137;18-24;92;72;164;SEC_137
2000;132;16-17;33;30;63;SEC_132
2000;106;65-74;57;44;101;SEC_106
2000;132;35-49;252;238;490;SEC_132
2000;133;65-74;57;42;99;SEC_133
2000;114;03-11;49;39;88;SEC_114
2000;245;18-24;45;44;89;SEC_245
2000;441;50-64;184;180;364;SEC_441
2000;202;12-15;10;14;24;SEC_202
2000;414;03-11;23;33;56;SEC_414
2000;604;35-49;60;72;132;SEC_604
2000;612;12-15;12;17;29;SEC_612
2000;111;50-64;109;94;203;SEC_111
2000;613;65-74;69;55;124;SEC_613
2000;224;35-49;64;62;126;SEC_224
2000;229;50-64;61;61;122;SEC_229
2000;310;75 i +;29;15;44;SEC_310
2000;626;50-64;130;107;237;SEC_626
2000;118;12-15;43;44;87;SEC_118
2000;118;18-24;150;160;310;SEC_118
2000;429;03-11;11;25;36;SEC_429
2000;528;00-02;9;10;19;SEC_528
2000;131;75 i +;37;25;62;SEC_131
2000;122;50-64;111;98;209;SEC_122
2000;307;18-24;116;98;214;SEC_307
2000;139;75 i +;25;12;37;SEC_139
2000;617;65-74;56;50;106;SEC_617
2000;134;18-24;47;81;128;SEC_134
2000;420;03-11;46;39;85;SEC_420
2000;414;18-24;31;40;71;SEC_414
2000;603;35-49;51;57;108;SEC_603
2000;518;18-24;51;47;98;SEC_518
2000;423;03-11;33;26;59;SEC_423
2000;621;18-24;125;158;283;SEC_621
2000;623;75 i +;45;30;75;SEC_623
2000;317;35-49;77;98;175;SEC_317
2000;438;16-17;11;0;11;SEC_438
2000;532;18-24;61;69;130;SEC_532
2000;625;35-49;198;169;367;SEC_625
2000;627;50-64;110;132;242;SEC_627
2000;210;18-24;36;34;70;SEC_210
2000;325;50-64;201;187;388;SEC_325
2000;207;50-64;60;54;114;SEC_207
2000;439;75 i +;41;25;66;SEC_439
2000;629;03-11;16;16;32;SEC_629
2000;244;00-02;5;2;7;SEC_244
2000;231;00-02;9;7;16;SEC_231
2000;601;18-24;99;110;209;SEC_601
2000;230;75 i +;45;24;69;SEC_230
2000;615;00-02;13;6;19;SEC_615
2000;246;75 i +;74;37;111;SEC_246
2000;615;50-64;171;145;316;SEC_615
2000;216;25-34;87;100;187;SEC_216
2000;110;18-24;84;90;174;SEC_110
2000;225;00-02;0;4;4;SEC_225
2000;311;35-49;125;112;237;SEC_311
2000;530;12-15;13;12;25;SEC_530
2000;602;12-15;9;7;16;SEC_602
2000;436;65-74;33;26;59;SEC_436
2000;120;50-64;132;142;274;SEC_120
2000;511;00-02;11;7;18;SEC_511
2000;532;16-17;12;13;25;SEC_532
2000;401;25-34;80;83;163;SEC_401
2000;514;18-24;29;36;65;SEC_514
2000;249;65-74;79;67;146;SEC_249
2000;130;25-34;90;100;190;SEC_130
2000;428;65-74;46;32;78;SEC_428
2000;537;25-34;115;108;223;SEC_537
2000;219;50-64;105;87;192;SEC_219
2000;233;35-49;69;72;141;SEC_233
2000;434;25-34;34;37;71;SEC_434
2000;628;35-49;111;79;190;SEC_628
2000;527;50-64;76;74;150;SEC_527
2000;413;35-49;47;59;106;SEC_413
2000;437;18-24;44;41;85;SEC_437
2000;515;03-11;17;22;39;SEC_515
2000;619;12-15;24;34;58;SEC_619
2000;138;65-74;35;34;69;SEC_138
2000;140;35-49;78;79;157;SEC_140
2000;441;25-34;128;152;280;SEC_441
2000;228;50-64;64;58;122;SEC_228
2000;309;16-17;5;6;11;SEC_309
2000;624;65-74;45;37;82;SEC_624
2000;537;35-49;116;122;238;SEC_537
2000;204;16-17;2;6;8;SEC_204
2000;126;35-49;63;55;118;SEC_126
2000;412;75 i +;62;41;103;SEC_412
2000;621;75 i +;28;17;45;SEC_621
2000;246;35-49;90;103;193;SEC_246
2000;514;00-02;6;7;13;SEC_514
2000;617;12-15;21;17;38;SEC_617
2000;213;65-74;60;41;101;SEC_213
2000;528;12-15;24;10;34;SEC_528
2000;440;03-11;23;27;50;SEC_440
2000;529;50-64;117;105;222;SEC_529
2000;515;12-15;13;14;27;SEC_515
2000;314;25-34;181;196;377;SEC_314
2000;624;00-02;7;7;14;SEC_624
2000;114;18-24;100;107;207;SEC_114
2000;602;00-02;5;5;10;SEC_602
2000;212;12-15;16;26;42;SEC_212
2000;248;18-24;45;59;104;SEC_248
2000;230;25-34;72;66;138;SEC_230
2000;439;50-64;89;71;160;SEC_439
2000;304;75 i +;85;38;123;SEC_304
2000;435;75 i +;93;47;140;SEC_435
2000;324;12-15;15;20;35;SEC_324
2000;439;03-11;30;25;55;SEC_439
2000;242;00-02;6;5;11;SEC_242
2000;538;12-15;14;16;30;SEC_538
2000;137;35-49;159;148;307;SEC_137
2000;537;12-15;15;24;39;SEC_537
2000;201;50-64;77;65;142;SEC_201
2000;612;16-17;8;11;19;SEC_612
2000;324;16-17;13;4;17;SEC_324
2000;529;03-11;25;31;56;SEC_529
2000;239;25-34;97;108;205;SEC_239
2000;317;16-17;8;9;17;SEC_317
2000;114;00-02;23;17;40;SEC_114
2000;519;18-24;15;26;41;SEC_519
2000;530;25-34;122;138;260;SEC_530
2000;307;75 i +;48;34;82;SEC_307
2000;403;35-49;107;100;207;SEC_403
2000;622;65-74;41;28;69;SEC_622
2000;513;75 i +;41;16;57;SEC_513
2000;627;18-24;94;91;185;SEC_627
2000;248;35-49;107;114;221;SEC_248
2000;304;65-74;86;73;159;SEC_304
2000;136;25-34;99;110;209;SEC_136
2000;606;25-34;113;100;213;SEC_606
2000;219;03-11;41;38;79;SEC_219
2000;221;50-64;105;89;194;SEC_221
2000;529;16-17;10;7;17;SEC_529
2000;609;03-11;22;30;52;SEC_609
2000;425;16-17;5;9;14;SEC_425
2000;605;75 i +;24;17;41;SEC_605
2000;229;12-15;6;9;15;SEC_229
2000;127;12-15;23;21;44;SEC_127
2000;402;25-34;68;76;144;SEC_402
2000;227;16-17;8;8;16;SEC_227
2000;116;25-34;146;140;286;SEC_116
2000;626;65-74;58;61;119;SEC_626
2000;110;16-17;11;9;20;SEC_110
2000;222;50-64;78;74;152;SEC_222
2000;608;03-11;29;42;71;SEC_608
2000;123;03-11;39;59;98;SEC_123
2000;247;50-64;103;100;203;SEC_247
2000;433;18-24;45;57;102;SEC_433
2000;223;35-49;91;97;188;SEC_223
2000;538;65-74;94;90;184;SEC_538
2000;206;75 i +;67;35;102;SEC_206
2000;435;03-11;23;32;55;SEC_435
2000;233;50-64;69;63;132;SEC_233
2000;320;12-15;6;7;13;SEC_320
2000;415;25-34;69;66;135;SEC_415
2000;426;75 i +;52;35;87;SEC_426
2000;404;00-02;24;16;40;SEC_404
2000;211;35-49;107;108;215;SEC_211
2000;613;35-49;75;73;148;SEC_613
2000;429;65-74;52;35;87;SEC_429
2000;407;00-02;12;10;22;SEC_407
2000;618;00-02;3;5;8;SEC_618
2000;415;16-17;6;4;10;SEC_415
2000;501;75 i +;19;11;30;SEC_501
2000;215;75 i +;62;41;103;SEC_215
2000;317;50-64;58;55;113;SEC_317
2000;231;75 i +;93;47;140;SEC_231
2000;520;75 i +;43;25;68;SEC_520
2000;127;35-49;100;97;197;SEC_127
2000;632;18-24;65;72;137;SEC_632
2000;406;18-24;73;77;150;SEC_406
2000;418;50-64;126;108;234;SEC_418
2000;234;00-02;11;5;16;SEC_234
2000;525;50-64;91;81;172;SEC_525
2000;631;50-64;174;168;342;SEC_631
2000;216;75 i +;50;37;87;SEC_216
2000;522;00-02;10;8;18;SEC_522
2000;439;16-17;5;10;15;SEC_439
2000;531;35-49;80;83;163;SEC_531
2000;111;00-02;7;17;24;SEC_111
2000;615;18-24;55;54;109;SEC_615
2000;213;16-17;9;13;22;SEC_213
2000;116;75 i +;56;25;81;SEC_116
2000;435;50-64;77;66;143;SEC_435
2000;627;03-11;25;45;70;SEC_627
2000;625;16-17;38;20;58;SEC_625
2000;629;16-17;5;9;14;SEC_629
2000;132;03-11;69;86;155;SEC_132
2000;301;12-15;36;48;84;SEC_301
2000;137;50-64;137;141;278;SEC_137
2000;109;18-24;60;55;115;SEC_109
2000;137;16-17;13;11;24;SEC_137
2000;236;18-24;45;41;86;SEC_236
2000;531;18-24;31;49;80;SEC_531
2000;219;35-49;102;117;219;SEC_219
2000;216;50-64;152;123;275;SEC_216
2000;247;75 i +;66;34;100;SEC_247
2000;207;03-11;14;18;32;SEC_207
2000;126;25-34;119;139;258;SEC_126
2000;125;00-02;11;14;25;SEC_125
2000;425;25-34;91;83;174;SEC_425
2000;127;65-74;45;40;85;SEC_127
2000;303;75 i +;76;41;117;SEC_303
2000;108;12-15;24;16;40;SEC_108
2000;205;03-11;32;28;60;SEC_205
2000;428;00-02;5;4;9;SEC_428
2000;105;03-11;39;63;102;SEC_105
2000;626;00-02;12;14;26;SEC_626
2000;245;75 i +;73;36;109;SEC_245
2000;236;75 i +;67;39;106;SEC_236
2000;514;65-74;49;38;87;SEC_514
2000;119;50-64;167;175;342;SEC_119
2000;316;12-15;84;84;168;SEC_316
2000;123;75 i +;63;43;106;SEC_123
2000;247;03-11;24;40;64;SEC_247
2000;514;35-49;65;77;142;SEC_514
2000;246;12-15;14;15;29;SEC_246
2000;110;65-74;62;46;108;SEC_110
2000;231;50-64;92;73;165;SEC_231
2000;105;35-49;165;138;303;SEC_105
2000;320;25-34;80;92;172;SEC_320
2000;624;12-15;18;17;35;SEC_624
2000;105;16-17;10;17;27;SEC_105
2000;119;12-15;26;21;47;SEC_119
2000;101;75 i +;28;12;40;SEC_101
2000;110;35-49;145;132;277;SEC_110
2000;201;75 i +;39;18;57;SEC_201
2000;504;12-15;11;20;31;SEC_504
2000;209;00-02;13;9;22;SEC_209
2000;440;75 i +;52;34;86;SEC_440
2000;309;35-49;99;77;176;SEC_309
2000;225;12-15;9;8;17;SEC_225
2000;502;16-17;17;18;35;SEC_502
2000;401;00-02;11;13;24;SEC_401
2000;425;03-11;24;32;56;SEC_425
2000;438;25-34;85;101;186;SEC_438
2000;436;03-11;24;23;47;SEC_436
2000;525;03-11;30;25;55;SEC_525
2000;105;75 i +;48;23;71;SEC_105
2000;316;35-49;401;330;731;SEC_316
2000;137;75 i +;45;23;68;SEC_137
2000;224;16-17;3;8;11;SEC_224
2000;503;03-11;26;40;66;SEC_503
2000;204;50-64;48;39;87;SEC_204
2000;437;50-64;78;64;142;SEC_437
2000;411;25-34;65;77;142;SEC_411
2000;427;16-17;8;8;16;SEC_427
2000;102;00-02;20;21;41;SEC_102
2000;126;18-24;66;49;115;SEC_126
2000;131;35-49;157;149;306;SEC_131
2000;310;03-11;29;33;62;SEC_310
2000;211;12-15;14;18;32;SEC_211
2000;418;18-24;57;51;108;SEC_418
2000;221;65-74;75;72;147;SEC_221
2000;229;18-24;28;26;54;SEC_229
2000;622;75 i +;36;10;46;SEC_622
2000;441;75 i +;74;51;125;SEC_441
2000;220;12-15;6;8;14;SEC_220
2000;115;50-64;115;125;240;SEC_115
2000;628;25-34;103;102;205;SEC_628
2000;226;35-49;110;94;204;SEC_226
2000;310;00-02;9;11;20;SEC_310
2000;510;75 i +;47;28;75;SEC_510
2000;103;16-17;7;9;16;SEC_103
2000;236;25-34;72;77;149;SEC_236
2000;425;50-64;89;80;169;SEC_425
2000;630;00-02;6;8;14;SEC_630
2000;415;18-24;35;35;70;SEC_415
2000;104;25-34;77;84;161;SEC_104
2000;121;12-15;8;8;16;SEC_121
2000;318;25-34;54;62;116;SEC_318
2000;226;65-74;84;57;141;SEC_226
2000;108;00-02;14;16;30;SEC_108
2000;605;18-24;34;39;73;SEC_605
2000;216;18-24;63;59;122;SEC_216
2000;614;12-15;10;25;35;SEC_614
2000;533;16-17;6;10;16;SEC_533
2000;306;65-74;100;83;183;SEC_306
2000;615;75 i +;24;12;36;SEC_615
2000;310;50-64;73;76;149;SEC_310
2000;249;12-15;12;16;28;SEC_249
2000;235;75 i +;74;45;119;SEC_235
2000;302;16-17;14;14;28;SEC_302
2000;620;00-02;3;6;9;SEC_620
2000;607;25-34;101;105;206;SEC_607
2000;130;75 i +;60;40;100;SEC_130
2000;109;65-74;56;51;107;SEC_109
2000;434;50-64;45;44;89;SEC_434
2000;315;35-49;172;170;342;SEC_315
2000;132;00-02;18;21;39;SEC_132
2000;212;18-24;58;55;113;SEC_212
2000;307;25-34;113;104;217;SEC_307
2000;505;75 i +;44;31;75;SEC_505
2000;236;00-02;8;9;17;SEC_236
2000;231;12-15;17;15;32;SEC_231
2000;227;75 i +;46;25;71;SEC_227
2000;242;16-17;7;12;19;SEC_242
2000;411;00-02;7;8;15;SEC_411
2000;418;16-17;9;17;26;SEC_418
2000;303;18-24;85;71;156;SEC_303
2000;603;12-15;7;18;25;SEC_603
2000;136;03-11;39;44;83;SEC_136
2000;322;25-34;102;106;208;SEC_322
2000;527;18-24;46;42;88;SEC_527
2000;211;03-11;43;40;83;SEC_211
2000;225;35-49;43;41;84;SEC_225
2000;137;25-34;118;109;227;SEC_137
2000;404;35-49;114;127;241;SEC_404
2000;223;18-24;42;44;86;SEC_223
2000;514;75 i +;35;15;50;SEC_514
2000;323;18-24;222;219;441;SEC_323
2000;246;00-02;6;16;22;SEC_246
2000;514;12-15;15;9;24;SEC_514
2000;419;50-64;72;75;147;SEC_419
2000;116;16-17;21;11;32;SEC_116
2000;512;12-15;20;19;39;SEC_512
2000;403;03-11;19;31;50;SEC_403
2000;405;50-64;111;77;188;SEC_405
2000;407;18-24;37;48;85;SEC_407
2000;624;75 i +;27;12;39;SEC_624
2000;426;12-15;15;19;34;SEC_426
2000;507;03-11;22;28;50;SEC_507
2000;430;18-24;36;28;64;SEC_430
2000;526;12-15;6;13;19;SEC_526
2000;107;75 i +;67;36;103;SEC_107
2000;517;25-34;92;111;203;SEC_517
2000;532;35-49;114;90;204;SEC_532
2000;134;75 i +;64;33;97;SEC_134
2000;423;25-34;81;90;171;SEC_423
2000;309;50-64;66;69;135;SEC_309
2000;518;65-74;68;72;140;SEC_518
2000;313;18-24;142;110;252;SEC_313
2000;138;12-15;16;28;44;SEC_138
2000;629;35-49;60;59;119;SEC_629
2000;524;18-24;64;61;125;SEC_524
2000;134;12-15;27;35;62;SEC_134
2000;503;50-64;81;98;179;SEC_503
2000;208;35-49;191;168;359;SEC_208
2000;213;12-15;22;20;42;SEC_213
2000;438;00-02;7;16;23;SEC_438
2000;533;18-24;35;44;79;SEC_533
2000;405;18-24;40;40;80;SEC_405
2000;623;65-74;55;44;99;SEC_623
2000;531;12-15;10;14;24;SEC_531
2000;316;18-24;177;184;361;SEC_316
2000;241;25-34;69;56;125;SEC_241
2000;102;18-24;83;98;181;SEC_102
2000;501;03-11;32;42;74;SEC_501
2000;133;25-34;81;89;170;SEC_133
2000;324;25-34;73;97;170;SEC_324
2000;410;35-49;154;150;304;SEC_410
2000;218;50-64;77;62;139;SEC_218
2000;315;03-11;51;58;109;SEC_315
2000;303;00-02;19;13;32;SEC_303
2000;413;75 i +;32;13;45;SEC_413
2000;431;12-15;20;22;42;SEC_431
2000;422;65-74;81;61;142;SEC_422
2000;319;00-02;8;14;22;SEC_319
2000;409;35-49;67;58;125;SEC_409
2000;431;18-24;82;80;162;SEC_431
2000;209;75 i +;89;49;138;SEC_209
2000;505;12-15;16;13;29;SEC_505
2000;431;35-49;117;128;245;SEC_431
2000;622;16-17;15;5;20;SEC_622
2000;203;65-74;55;41;96;SEC_203
2000;534;12-15;11;13;24;SEC_534
2000;442;35-49;56;56;112;SEC_442
2000;525;25-34;86;88;174;SEC_525
2000;423;35-49;77;81;158;SEC_423
2000;121;75 i +;47;27;74;SEC_121
2000;122;03-11;37;18;55;SEC_122
2000;234;25-34;71;82;153;SEC_234
2000;419;35-49;60;75;135;SEC_419
2000;402;65-74;52;64;116;SEC_402
2000;238;18-24;27;31;58;SEC_238
2000;123;00-02;6;17;23;SEC_123
2000;305;50-64;106;118;224;SEC_305
2000;314;16-17;39;33;72;SEC_314
2000;239;65-74;98;72;170;SEC_239
2000;106;18-24;140;174;314;SEC_106
2000;135;03-11;60;45;105;SEC_135
2000;440;12-15;9;12;21;SEC_440
2000;528;18-24;55;61;116;SEC_528
2000;624;35-49;93;73;166;SEC_624
2000;126;65-74;66;49;115;SEC_126
2000;323;65-74;69;44;113;SEC_323
2000;230;00-02;10;11;21;SEC_230
2000;408;00-02;5;12;17;SEC_408
2000;404;65-74;84;69;153;SEC_404
2000;106;50-64;166;204;370;SEC_106
2000;414;12-15;10;16;26;SEC_414
2000;528;50-64;123;111;234;SEC_528
2000;103;65-74;42;39;81;SEC_103
2000;506;00-02;18;21;39;SEC_506
2000;239;35-49;95;97;192;SEC_239
2000;318;35-49;133;129;262;SEC_318
2000;312;35-49;151;168;319;SEC_312
2000;629;12-15;17;10;27;SEC_629
2000;512;18-24;32;44;76;SEC_512
2000;501;12-15;20;18;38;SEC_501
2000;610;35-49;91;84;175;SEC_610
2000;606;03-11;36;39;75;SEC_606
2000;108;75 i +;83;42;125;SEC_108
2000;620;25-34;58;60;118;SEC_620
2000;106;25-34;170;152;322;SEC_106
2000;140;16-17;6;9;15;SEC_140
2000;431;00-02;19;21;40;SEC_431
2000;507;16-17;9;3;12;SEC_507
2000;134;00-02;17;17;34;SEC_134
2000;435;00-02;12;13;25;SEC_435
2000;431;16-17;18;17;35;SEC_431
2000;621;35-49;186;139;325;SEC_621
2000;108;16-17;12;12;24;SEC_108
2000;424;25-34;33;66;99;SEC_424
2000;422;00-02;9;6;15;SEC_422
2000;129;03-11;42;31;73;SEC_129
2000;127;75 i +;32;11;43;SEC_127
2000;509;12-15;10;14;24;SEC_509
2000;440;50-64;165;143;308;SEC_440
2000;440;16-17;10;6;16;SEC_440
2000;411;03-11;34;24;58;SEC_411
2000;504;50-64;155;149;304;SEC_504
2000;244;25-34;65;53;118;SEC_244
2000;317;65-74;55;40;95;SEC_317
2000;432;16-17;10;17;27;SEC_432
2000;508;12-15;10;10;20;SEC_508
2000;402;18-24;36;40;76;SEC_402
2000;214;03-11;19;19;38;SEC_214
2000;246;65-74;74;57;131;SEC_246
2000;241;65-74;63;44;107;SEC_241
2000;623;50-64;197;199;396;SEC_623
2000;112;03-11;62;72;134;SEC_112
2000;302;50-64;156;195;351;SEC_302
2000;107;00-02;17;11;28;SEC_107
2000;247;00-02;8;9;17;SEC_247
2000;222;12-15;13;16;29;SEC_222
2000;437;03-11;23;30;53;SEC_437
2000;627;25-34;78;104;182;SEC_627
2000;632;35-49;100;92;192;SEC_632
2000;401;16-17;15;17;32;SEC_401
2000;242;35-49;97;92;189;SEC_242
2000;410;16-17;22;22;44;SEC_410
2000;217;12-15;9;8;17;SEC_217
2000;221;35-49;98;106;204;SEC_221
2000;234;03-11;24;30;54;SEC_234
2000;434;03-11;21;23;44;SEC_434
2000;242;50-64;106;100;206;SEC_242
2000;203;16-17;3;8;11;SEC_203
2000;608;75 i +;29;13;42;SEC_608
2000;317;03-11;32;39;71;SEC_317
2000;433;03-11;39;41;80;SEC_433
2000;209;25-34;78;84;162;SEC_209
2000;440;00-02;9;8;17;SEC_440
2000;420;35-49;107;123;230;SEC_420
2000;611;50-64;231;193;424;SEC_611
2000;237;75 i +;67;42;109;SEC_237
2000;235;12-15;16;13;29;SEC_235
2000;202;35-49;52;63;115;SEC_202
2000;210;50-64;94;76;170;SEC_210
2000;238;75 i +;61;30;91;SEC_238
2000;230;12-15;7;15;22;SEC_230
2000;410;65-74;124;123;247;SEC_410
2000;536;12-15;9;11;20;SEC_536
2000;407;35-49;93;87;180;SEC_407
2000;431;25-34;110;106;216;SEC_431
2000;508;65-74;39;32;71;SEC_508
2000;623;00-02;21;11;32;SEC_623
2000;617;03-11;38;46;84;SEC_617
2000;244;03-11;17;21;38;SEC_244
2000;135;75 i +;54;25;79;SEC_135
2000;134;25-34;113;98;211;SEC_134
2000;220;03-11;20;22;42;SEC_220
2000;527;35-49;103;113;216;SEC_527
2000;603;18-24;33;50;83;SEC_603
2000;113;12-15;38;37;75;SEC_113
2000;508;35-49;51;61;112;SEC_508
2000;526;65-74;34;31;65;SEC_526
2000;616;35-49;294;291;585;SEC_616
2000;217;65-74;41;34;75;SEC_217
2000;209;18-24;24;27;51;SEC_209
2000;531;00-02;13;15;28;SEC_531
2000;316;65-74;36;28;64;SEC_316
2000;504;18-24;47;75;122;SEC_504
2000;312;18-24;63;79;142;SEC_312
2000;607;65-74;69;66;135;SEC_607
2000;620;50-64;90;90;180;SEC_620
2000;306;18-24;91;85;176;SEC_306
2000;138;25-34;63;63;126;SEC_138
2000;428;25-34;49;57;106;SEC_428
2000;535;18-24;78;87;165;SEC_535
2000;307;03-11;39;59;98;SEC_307
2000;235;16-17;9;4;13;SEC_235
2000;513;03-11;16;17;33;SEC_513
2000;623;35-49;149;127;276;SEC_623
2000;438;65-74;43;38;81;SEC_438
2000;529;35-49;87;97;184;SEC_529
2000;612;35-49;65;73;138;SEC_612
2000;235;65-74;104;84;188;SEC_235
2000;512;00-02;6;11;17;SEC_512
2000;315;65-74;55;39;94;SEC_315
2000;625;25-34;93;108;201;SEC_625
2000;304;35-49;105;113;218;SEC_304
2000;208;16-17;12;25;37;SEC_208
2000;435;35-49;76;104;180;SEC_435
2000;216;00-02;12;3;15;SEC_216
2000;428;50-64;41;31;72;SEC_428
2000;531;50-64;77;82;159;SEC_531
2000;603;03-11;23;18;41;SEC_603
2000;312;00-02;13;26;39;SEC_312
2000;403;25-34;72;94;166;SEC_403
2000;311;03-11;36;47;83;SEC_311
2000;325;12-15;21;26;47;SEC_325
2000;303;35-49;108;113;221;SEC_303
2000;524;35-49;100;108;208;SEC_524
2000;426;35-49;89;79;168;SEC_426
2000;426;18-24;49;68;117;SEC_426
2000;238;65-74;59;41;100;SEC_238
2000;117;50-64;159;168;327;SEC_117
2000;107;35-49;165;163;328;SEC_107
2000;303;03-11;46;48;94;SEC_303
2000;228;16-17;2;7;9;SEC_228
2000;205;16-17;13;8;21;SEC_205
2000;603;25-34;62;75;137;SEC_603
2000;416;00-02;7;7;14;SEC_416
2000;135;16-17;17;18;35;SEC_135
2000;208;75 i +;119;74;193;SEC_208
2000;203;12-15;5;11;16;SEC_203
2000;103;18-24;45;34;79;SEC_103
2000;120;18-24;75;95;170;SEC_120
2000;413;12-15;7;9;16;SEC_413
2000;510;35-49;87;91;178;SEC_510
2000;139;16-17;8;9;17;SEC_139
2000;129;16-17;13;9;22;SEC_129
2000;204;75 i +;33;16;49;SEC_204
2000;506;65-74;76;72;148;SEC_506
2000;306;00-02;19;20;39;SEC_306
2000;122;75 i +;41;26;67;SEC_122
