AnyPadro;Seccio;GrupEdat;Dones;Homes;Total;IdSeccio
1996;533;35-49;63;66;129;SEC_533
1996;407;12-15;12;16;28;SEC_407
1996;503;18-24;64;66;130;SEC_503
1996;505;12-15;35;26;61;SEC_505
1996;632;03-11;40;48;88;SEC_632
1996;111;50-64;111;111;222;SEC_111
1996;619;03-11;54;66;120;SEC_619
1996;533;03-11;29;26;55;SEC_533
1996;243;25-34;140;141;281;SEC_243
1996;318;25-34;77;65;142;SEC_318
1996;522;75 i +;27;21;48;SEC_522
1996;106;25-34;130;133;263;SEC_106
1996;222;50-64;80;81;161;SEC_222
1996;304;35-49;98;91;189;SEC_304
1996;504;65-74;58;60;118;SEC_504
1996;438;00-02;4;6;10;SEC_438
1996;423;18-24;55;61;116;SEC_423
1996;203;03-11;12;22;34;SEC_203
1996;316;16-17;33;54;87;SEC_316
1996;603;25-34;59;68;127;SEC_603
1996;218;12-15;11;14;25;SEC_218
1996;428;35-49;37;40;77;SEC_428
1996;303;18-24;120;134;254;SEC_303
1996;504;75 i +;47;31;78;SEC_504
1996;622;16-17;24;13;37;SEC_622
1996;441;00-02;15;10;25;SEC_441
1996;406;18-24;84;99;183;SEC_406
1996;304;16-17;10;12;22;SEC_304
1996;623;03-11;53;55;108;SEC_623
1996;601;25-34;93;132;225;SEC_601
1996;130;25-34;68;93;161;SEC_130
1996;425;18-24;62;55;117;SEC_425
1996;512;25-34;77;81;158;SEC_512
1996;620;75 i +;14;2;16;SEC_620
1996;242;75 i +;56;39;95;SEC_242
1996;304;75 i +;68;42;110;SEC_304
1996;528;03-11;43;33;76;SEC_528
1996;233;00-02;9;4;13;SEC_233
1996;112;25-34;113;115;228;SEC_112
1996;405;65-74;62;60;122;SEC_405
1996;617;50-64;134;113;247;SEC_617
1996;419;16-17;6;13;19;SEC_419
1996;518;16-17;12;11;23;SEC_518
1996;522;50-64;68;69;137;SEC_522
1996;422;00-02;6;8;14;SEC_422
1996;312;12-15;14;30;44;SEC_312
1996;603;75 i +;10;13;23;SEC_603
1996;401;03-11;58;43;101;SEC_401
1996;131;75 i +;30;14;44;SEC_131
1996;246;35-49;88;86;174;SEC_246
1996;231;50-64;110;101;211;SEC_231
1996;220;35-49;65;60;125;SEC_220
1996;216;18-24;78;100;178;SEC_216
1996;109;35-49;138;138;276;SEC_109
1996;510;75 i +;35;23;58;SEC_510
1996;535;12-15;26;34;60;SEC_535
1996;317;12-15;12;17;29;SEC_317
1996;436;35-49;56;73;129;SEC_436
1996;127;03-11;52;42;94;SEC_127
1996;320;03-11;20;22;42;SEC_320
1996;537;16-17;23;18;41;SEC_537
1996;202;65-74;43;37;80;SEC_202
1996;217;65-74;46;32;78;SEC_217
1996;530;18-24;74;85;159;SEC_530
1996;402;25-34;48;73;121;SEC_402
1996;303;75 i +;60;34;94;SEC_303
1996;109;75 i +;51;24;75;SEC_109
1996;102;25-34;134;163;297;SEC_102
1996;222;65-74;54;49;103;SEC_222
1996;409;35-49;67;68;135;SEC_409
1996;116;35-49;187;158;345;SEC_116
1996;317;65-74;54;45;99;SEC_317
1996;315;25-34;133;132;265;SEC_315
1996;514;25-34;60;56;116;SEC_514
1996;605;35-49;62;46;108;SEC_605
1996;305;75 i +;63;36;99;SEC_305
1996;412;16-17;22;33;55;SEC_412
1996;122;35-49;50;45;95;SEC_122
1996;615;25-34;78;90;168;SEC_615
1996;425;12-15;20;13;33;SEC_425
1996;621;50-64;130;166;296;SEC_621
1996;207;35-49;71;62;133;SEC_207
1996;136;65-74;58;49;107;SEC_136
1996;407;65-74;85;70;155;SEC_407
1996;533;12-15;12;15;27;SEC_533
1996;310;18-24;42;55;97;SEC_310
1996;534;12-15;12;18;30;SEC_534
1996;527;75 i +;45;22;67;SEC_527
1996;227;16-17;8;4;12;SEC_227
1996;417;50-64;68;59;127;SEC_417
1996;307;65-74;69;61;130;SEC_307
1996;610;35-49;136;80;216;SEC_610
1996;501;16-17;23;26;49;SEC_501
1996;611;18-24;123;129;252;SEC_611
1996;249;03-11;29;27;56;SEC_249
1996;229;18-24;32;37;69;SEC_229
1996;426;12-15;10;18;28;SEC_426
1996;225;35-49;53;38;91;SEC_225
1996;101;25-34;98;106;204;SEC_101
1996;132;25-34;154;178;332;SEC_132
1996;220;75 i +;35;18;53;SEC_220
1996;518;50-64;138;125;263;SEC_518
1996;623;25-34;111;109;220;SEC_623
1996;630;18-24;82;79;161;SEC_630
1996;139;12-15;26;24;50;SEC_139
1996;436;18-24;54;47;101;SEC_436
1996;525;50-64;98;87;185;SEC_525
1996;521;00-02;7;8;15;SEC_521
1996;241;75 i +;43;24;67;SEC_241
1996;404;65-74;60;58;118;SEC_404
1996;513;03-11;18;22;40;SEC_513
1996;611;35-49;112;110;222;SEC_611
1996;212;75 i +;56;31;87;SEC_212
1996;402;12-15;11;19;30;SEC_402
1996;202;75 i +;27;17;44;SEC_202
1996;626;16-17;15;13;28;SEC_626
1996;424;18-24;35;46;81;SEC_424
1996;308;35-49;161;143;304;SEC_308
1996;521;75 i +;27;14;41;SEC_521
1996;621;75 i +;25;12;37;SEC_621
1996;532;16-17;10;13;23;SEC_532
1996;413;16-17;3;8;11;SEC_413
1996;226;50-64;99;87;186;SEC_226
1996;232;75 i +;65;29;94;SEC_232
1996;223;12-15;15;20;35;SEC_223
1996;401;35-49;120;113;233;SEC_401
1996;139;00-02;12;16;28;SEC_139
1996;222;16-17;13;14;27;SEC_222
1996;537;65-74;77;60;137;SEC_537
1996;106;35-49;306;265;571;SEC_106
1996;313;12-15;68;49;117;SEC_313
1996;621;16-17;46;38;84;SEC_621
1996;135;12-15;40;43;83;SEC_135
1996;603;00-02;9;7;16;SEC_603
1996;224;12-15;10;13;23;SEC_224
1996;427;16-17;11;5;16;SEC_427
1996;319;03-11;30;34;64;SEC_319
1996;601;12-15;47;38;85;SEC_601
1996;624;16-17;19;22;41;SEC_624
1996;306;50-64;130;107;237;SEC_306
1996;427;75 i +;41;30;71;SEC_427
1996;318;35-49;126;137;263;SEC_318
1996;536;50-64;109;96;205;SEC_536
1996;102;00-02;11;15;26;SEC_102
1996;419;03-11;25;26;51;SEC_419
1996;604;65-74;30;26;56;SEC_604
1996;246;65-74;82;69;151;SEC_246
1996;533;25-34;84;100;184;SEC_533
1996;440;50-64;151;174;325;SEC_440
1996;502;16-17;26;14;40;SEC_502
1996;536;03-11;32;24;56;SEC_536
1996;109;03-11;51;46;97;SEC_109
1996;409;12-15;23;15;38;SEC_409
1996;423;16-17;12;13;25;SEC_423
1996;112;03-11;64;68;132;SEC_112
1996;309;03-11;27;28;55;SEC_309
1996;431;50-64;133;119;252;SEC_431
1996;416;65-74;54;42;96;SEC_416
1996;319;18-24;39;52;91;SEC_319
1996;602;25-34;75;85;160;SEC_602
1996;631;25-34;91;93;184;SEC_631
1996;401;00-02;9;10;19;SEC_401
1996;228;35-49;38;52;90;SEC_228
1996;601;65-74;49;41;90;SEC_601
1996;133;16-17;14;20;34;SEC_133
1996;429;16-17;16;9;25;SEC_429
1996;116;03-11;56;52;108;SEC_116
1996;317;25-34;74;82;156;SEC_317
1996;423;35-49;70;75;145;SEC_423
1996;629;12-15;11;19;30;SEC_629
1996;617;25-34;106;126;232;SEC_617
1996;230;16-17;7;6;13;SEC_230
1996;124;75 i +;30;14;44;SEC_124
1996;103;18-24;44;38;82;SEC_103
1996;310;35-49;107;117;224;SEC_310
1996;629;65-74;34;28;62;SEC_629
1996;422;18-24;44;42;86;SEC_422
1996;526;18-24;41;51;92;SEC_526
1996;119;00-02;5;10;15;SEC_119
1996;504;18-24;105;111;216;SEC_504
1996;528;12-15;16;21;37;SEC_528
1996;536;65-74;72;65;137;SEC_536
1996;503;65-74;27;19;46;SEC_503
1996;535;16-17;17;27;44;SEC_535
1996;207;00-02;9;7;16;SEC_207
1996;620;18-24;71;48;119;SEC_620
1996;610;00-02;6;12;18;SEC_610
1996;136;18-24;55;72;127;SEC_136
1996;434;65-74;73;45;118;SEC_434
1996;605;03-11;16;15;31;SEC_605
1996;303;50-64;222;220;442;SEC_303
1996;502;12-15;42;25;67;SEC_502
1996;303;65-74;81;95;176;SEC_303
1996;120;65-74;65;45;110;SEC_120
1996;208;00-02;11;11;22;SEC_208
1996;113;12-15;48;44;92;SEC_113
1996;238;50-64;72;68;140;SEC_238
1996;440;00-02;10;7;17;SEC_440
1996;208;50-64;215;183;398;SEC_208
1996;103;75 i +;39;23;62;SEC_103
1996;115;25-34;106;113;219;SEC_115
1996;140;25-34;75;83;158;SEC_140
1996;303;25-34;169;179;348;SEC_303
1996;312;25-34;123;135;258;SEC_312
1996;212;03-11;38;55;93;SEC_212
1996;513;50-64;98;92;190;SEC_513
1996;430;50-64;100;105;205;SEC_430
1996;206;18-24;37;50;87;SEC_206
1996;124;00-02;6;11;17;SEC_124
1996;525;03-11;31;32;63;SEC_525
1996;134;65-74;54;38;92;SEC_134
1996;528;65-74;65;52;117;SEC_528
1996;211;65-74;109;78;187;SEC_211
1996;219;18-24;51;56;107;SEC_219
1996;610;12-15;30;27;57;SEC_610
1996;319;12-15;27;31;58;SEC_319
1996;113;00-02;13;15;28;SEC_113
1996;246;75 i +;64;33;97;SEC_246
1996;501;00-02;10;11;21;SEC_501
1996;501;03-11;33;39;72;SEC_501
1996;614;25-34;84;85;169;SEC_614
1996;415;65-74;51;30;81;SEC_415
1996;139;25-34;79;70;149;SEC_139
1996;514;16-17;7;11;18;SEC_514
1996;432;50-64;131;144;275;SEC_432
1996;244;65-74;49;47;96;SEC_244
1996;531;75 i +;41;24;65;SEC_531
1996;626;75 i +;22;18;40;SEC_626
1996;512;65-74;50;33;83;SEC_512
1996;112;65-74;55;41;96;SEC_112
1996;325;16-17;35;24;59;SEC_325
1996;302;16-17;30;30;60;SEC_302
1996;248;16-17;12;15;27;SEC_248
1996;434;35-49;58;58;116;SEC_434
1996;409;03-11;26;25;51;SEC_409
1996;305;35-49;202;183;385;SEC_305
1996;509;50-64;87;89;176;SEC_509
1996;306;00-02;18;14;32;SEC_306
1996;314;18-24;127;147;274;SEC_314
1996;235;00-02;14;10;24;SEC_235
1996;315;03-11;63;72;135;SEC_315
1996;247;16-17;19;9;28;SEC_247
1996;207;12-15;15;16;31;SEC_207
1996;401;12-15;23;31;54;SEC_401
1996;114;18-24;125;122;247;SEC_114
1996;226;18-24;68;57;125;SEC_226
1996;510;00-02;7;10;17;SEC_510
1996;617;16-17;17;18;35;SEC_617
1996;627;18-24;98;103;201;SEC_627
1996;118;35-49;276;260;536;SEC_118
1996;215;25-34;79;70;149;SEC_215
1996;441;75 i +;44;33;77;SEC_441
1996;526;00-02;13;3;16;SEC_526
1996;126;18-24;115;109;224;SEC_126
1996;138;50-64;80;73;153;SEC_138
1996;239;00-02;9;13;22;SEC_239
1996;530;03-11;45;41;86;SEC_530
1996;227;12-15;9;9;18;SEC_227
1996;433;65-74;59;38;97;SEC_433
1996;236;50-64;119;116;235;SEC_236
1996;421;16-17;16;18;34;SEC_421
1996;315;35-49;164;165;329;SEC_315
1996;509;18-24;51;57;108;SEC_509
1996;325;18-24;113;136;249;SEC_325
1996;620;65-74;13;16;29;SEC_620
1996;240;16-17;4;5;9;SEC_240
1996;523;16-17;10;20;30;SEC_523
1996;101;65-74;34;37;71;SEC_101
1996;214;12-15;9;16;25;SEC_214
1996;224;18-24;32;27;59;SEC_224
1996;628;18-24;114;124;238;SEC_628
1996;323;65-74;48;35;83;SEC_323
1996;139;16-17;15;11;26;SEC_139
1996;429;00-02;2;9;11;SEC_429
1996;622;75 i +;35;12;47;SEC_622
1996;428;65-74;35;35;70;SEC_428
1996;305;12-15;29;36;65;SEC_305
1996;109;00-02;10;13;23;SEC_109
1996;609;25-34;72;86;158;SEC_609
1996;627;12-15;47;44;91;SEC_627
1996;126;50-64;146;167;313;SEC_126
1996;441;50-64;164;168;332;SEC_441
1996;206;03-11;26;20;46;SEC_206
1996;508;50-64;64;59;123;SEC_508
1996;104;00-02;7;8;15;SEC_104
1996;606;75 i +;29;14;43;SEC_606
1996;105;65-74;54;41;95;SEC_105
1996;408;25-34;82;96;178;SEC_408
1996;103;03-11;29;24;53;SEC_103
1996;306;35-49;183;175;358;SEC_306
1996;430;25-34;75;74;149;SEC_430
1996;306;12-15;40;30;70;SEC_306
1996;535;25-34;47;61;108;SEC_535
1996;312;18-24;71;84;155;SEC_312
1996;138;12-15;21;30;51;SEC_138
1996;236;18-24;59;52;111;SEC_236
1996;412;75 i +;45;23;68;SEC_412
1996;415;35-49;61;67;128;SEC_415
1996;604;03-11;29;38;67;SEC_604
1996;215;65-74;68;49;117;SEC_215
1996;138;25-34;64;63;127;SEC_138
1996;528;75 i +;33;19;52;SEC_528
1996;430;16-17;12;9;21;SEC_430
1996;137;35-49;188;160;348;SEC_137
1996;225;50-64;58;46;104;SEC_225
1996;201;12-15;13;9;22;SEC_201
1996;323;50-64;154;165;319;SEC_323
1996;247;18-24;74;58;132;SEC_247
1996;427;50-64;97;62;159;SEC_427
1996;113;75 i +;33;15;48;SEC_113
1996;202;00-02;5;6;11;SEC_202
1996;606;16-17;14;15;29;SEC_606
1996;440;03-11;20;23;43;SEC_440
1996;515;16-17;5;5;10;SEC_515
1996;247;65-74;83;64;147;SEC_247
1996;225;03-11;14;18;32;SEC_225
1996;624;25-34;72;111;183;SEC_624
1996;230;03-11;19;28;47;SEC_230
1996;523;35-49;111;108;219;SEC_523
1996;238;18-24;26;37;63;SEC_238
1996;413;18-24;35;37;72;SEC_413
1996;301;50-64;217;209;426;SEC_301
1996;228;00-02;8;5;13;SEC_228
1996;131;65-74;55;51;106;SEC_131
1996;203;50-64;73;66;139;SEC_203
1996;625;03-11;70;81;151;SEC_625
1996;629;03-11;30;18;48;SEC_629
1996;315;75 i +;45;20;65;SEC_315
1996;323;18-24;181;180;361;SEC_323
1996;532;03-11;39;36;75;SEC_532
1996;409;16-17;8;13;21;SEC_409
1996;221;00-02;15;10;25;SEC_221
1996;320;12-15;9;14;23;SEC_320
1996;308;18-24;98;89;187;SEC_308
1996;632;12-15;28;40;68;SEC_632
1996;217;12-15;13;12;25;SEC_217
1996;312;75 i +;23;11;34;SEC_312
1996;439;65-74;56;51;107;SEC_439
1996;325;50-64;191;168;359;SEC_325
1996;237;75 i +;67;32;99;SEC_237
1996;242;25-34;77;84;161;SEC_242
1996;517;00-02;7;10;17;SEC_517
1996;126;03-11;28;30;58;SEC_126
1996;410;00-02;13;12;25;SEC_410
1996;307;35-49;230;203;433;SEC_307
1996;629;75 i +;20;11;31;SEC_629
1996;312;35-49;125;110;235;SEC_312
1996;207;25-34;55;44;99;SEC_207
1996;619;65-74;61;54;115;SEC_619
1996;618;18-24;59;68;127;SEC_618
1996;414;16-17;10;16;26;SEC_414
1996;324;35-49;86;74;160;SEC_324
1996;505;50-64;200;232;432;SEC_505
1996;203;12-15;10;15;25;SEC_203
1996;617;35-49;105;108;213;SEC_617
1996;431;25-34;108;110;218;SEC_431
1996;511;50-64;77;71;148;SEC_511
1996;424;00-02;5;4;9;SEC_424
1996;506;00-02;19;22;41;SEC_506
1996;221;75 i +;43;25;68;SEC_221
1996;119;35-49;190;163;353;SEC_119
1996;232;65-74;70;67;137;SEC_232
1996;119;12-15;42;38;80;SEC_119
1996;611;00-02;12;10;22;SEC_611
1996;403;03-11;37;36;73;SEC_403
1996;617;03-11;50;44;94;SEC_617
1996;105;75 i +;37;22;59;SEC_105
1996;428;25-34;52;46;98;SEC_428
1996;111;65-74;43;36;79;SEC_111
1996;308;65-74;67;59;126;SEC_308
1996;216;16-17;27;10;37;SEC_216
1996;403;75 i +;44;19;63;SEC_403
1996;127;12-15;21;14;35;SEC_127
1996;612;75 i +;33;12;45;SEC_612
1996;523;18-24;82;78;160;SEC_523
1996;321;75 i +;66;36;102;SEC_321
1996;237;65-74;82;60;142;SEC_237
1996;526;50-64;60;77;137;SEC_526
1996;609;00-02;9;10;19;SEC_609
1996;412;18-24;93;97;190;SEC_412
1996;614;18-24;90;87;177;SEC_614
1996;611;75 i +;37;23;60;SEC_611
1996;614;03-11;23;43;66;SEC_614
1996;320;00-02;6;4;10;SEC_320
1996;608;12-15;28;19;47;SEC_608
1996;407;50-64;118;106;224;SEC_407
1996;618;00-02;5;7;12;SEC_618
1996;625;12-15;74;55;129;SEC_625
1996;311;16-17;17;17;34;SEC_311
1996;122;03-11;28;10;38;SEC_122
1996;429;35-49;76;80;156;SEC_429
1996;527;18-24;57;40;97;SEC_527
1996;304;03-11;27;49;76;SEC_304
1996;534;25-34;79;80;159;SEC_534
1996;248;03-11;38;35;73;SEC_248
1996;101;18-24;66;59;125;SEC_101
1996;223;03-11;33;40;73;SEC_223
1996;102;65-74;86;63;149;SEC_102
1996;618;12-15;8;16;24;SEC_618
1996;108;75 i +;73;33;106;SEC_108
1996;210;16-17;14;6;20;SEC_210
1996;117;75 i +;44;20;64;SEC_117
1996;301;25-34;154;149;303;SEC_301
1996;511;35-49;46;52;98;SEC_511
1996;325;35-49;180;170;350;SEC_325
1996;246;12-15;20;12;32;SEC_246
1996;228;03-11;15;12;27;SEC_228
1996;502;00-02;15;11;26;SEC_502
1996;441;25-34;124;116;240;SEC_441
1996;116;25-34;127;138;265;SEC_116
1996;309;65-74;26;24;50;SEC_309
1996;305;50-64;97;105;202;SEC_305
1996;235;25-34;118;123;241;SEC_235
1996;516;03-11;19;14;33;SEC_516
1996;506;50-64;186;211;397;SEC_506
1996;536;00-02;9;9;18;SEC_536
1996;613;03-11;43;42;85;SEC_613
1996;434;03-11;25;21;46;SEC_434
1996;112;75 i +;53;23;76;SEC_112
1996;227;50-64;65;64;129;SEC_227
1996;235;12-15;13;22;35;SEC_235
1996;439;00-02;6;9;15;SEC_439
1996;432;03-11;43;53;96;SEC_432
1996;607;25-34;95;110;205;SEC_607
1996;529;16-17;13;8;21;SEC_529
1996;220;65-74;69;47;116;SEC_220
1996;103;00-02;6;8;14;SEC_103
1996;428;12-15;7;6;13;SEC_428
1996;423;50-64;133;126;259;SEC_423
1996;442;03-11;25;24;49;SEC_442
1996;121;35-49;53;56;109;SEC_121
1996;526;16-17;4;12;16;SEC_526
1996;512;50-64;107;117;224;SEC_512
1996;135;00-02;16;16;32;SEC_135
1996;627;35-49;188;154;342;SEC_627
1996;219;25-34;92;91;183;SEC_219
1996;420;00-02;17;13;30;SEC_420
1996;610;75 i +;32;21;53;SEC_610
1996;247;12-15;8;20;28;SEC_247
1996;411;18-24;71;72;143;SEC_411
1996;129;03-11;48;44;92;SEC_129
1996;411;75 i +;37;19;56;SEC_411
1996;226;65-74;90;67;157;SEC_226
1996;110;50-64;131;142;273;SEC_110
1996;529;12-15;20;21;41;SEC_529
1996;502;35-49;153;144;297;SEC_502
1996;114;12-15;48;43;91;SEC_114
1996;133;12-15;22;19;41;SEC_133
1996;401;25-34;73;89;162;SEC_401
1996;236;75 i +;42;37;79;SEC_236
1996;134;03-11;52;63;115;SEC_134
1996;531;12-15;9;21;30;SEC_531
1996;427;35-49;64;70;134;SEC_427
1996;521;50-64;126;175;301;SEC_521
1996;114;35-49;184;176;360;SEC_114
1996;509;16-17;9;5;14;SEC_509
1996;503;35-49;137;122;259;SEC_503
1996;410;12-15;41;37;78;SEC_410
1996;632;75 i +;28;8;36;SEC_632
1996;125;50-64;103;131;234;SEC_125
1996;609;18-24;102;92;194;SEC_609
1996;616;75 i +;21;15;36;SEC_616
1996;440;35-49;100;84;184;SEC_440
1996;123;03-11;42;42;84;SEC_123
1996;420;35-49;90;104;194;SEC_420
1996;245;65-74;70;53;123;SEC_245
1996;440;75 i +;47;31;78;SEC_440
1996;310;75 i +;22;12;34;SEC_310
1996;245;00-02;3;5;8;SEC_245
1996;605;75 i +;17;11;28;SEC_605
1996;115;16-17;16;17;33;SEC_115
1996;129;18-24;103;80;183;SEC_129
1996;129;65-74;42;36;78;SEC_129
1996;429;03-11;18;25;43;SEC_429
1996;314;50-64;130;146;276;SEC_314
1996;405;03-11;22;22;44;SEC_405
1996;209;18-24;35;37;72;SEC_209
1996;615;75 i +;25;11;36;SEC_615
1996;429;12-15;13;21;34;SEC_429
1996;109;50-64;103;99;202;SEC_109
1996;124;12-15;30;30;60;SEC_124
1996;126;00-02;10;5;15;SEC_126
1996;608;25-34;82;102;184;SEC_608
1996;624;50-64;137;165;302;SEC_624
1996;423;65-74;55;43;98;SEC_423
1996;626;25-34;92;117;209;SEC_626
1996;302;03-11;57;47;104;SEC_302
1996;603;35-49;57;50;107;SEC_603
1996;246;25-34;81;90;171;SEC_246
1996;628;75 i +;28;14;42;SEC_628
1996;104;25-34;51;81;132;SEC_104
1996;423;12-15;17;15;32;SEC_423
1996;613;65-74;48;39;87;SEC_613
1996;206;25-34;56;63;119;SEC_206
1996;611;03-11;65;50;115;SEC_611
1996;235;75 i +;57;40;97;SEC_235
1996;240;03-11;19;26;45;SEC_240
1996;437;65-74;41;40;81;SEC_437
1996;515;00-02;6;10;16;SEC_515
1996;233;03-11;21;17;38;SEC_233
1996;524;16-17;20;11;31;SEC_524
1996;533;18-24;54;53;107;SEC_533
1996;308;12-15;23;34;57;SEC_308
1996;119;65-74;66;56;122;SEC_119
1996;320;16-17;10;13;23;SEC_320
1996;431;12-15;28;32;60;SEC_431
1996;527;12-15;15;20;35;SEC_527
1996;115;03-11;43;64;107;SEC_115
1996;413;50-64;59;60;119;SEC_413
1996;602;75 i +;19;11;30;SEC_602
1996;136;12-15;33;40;73;SEC_136
1996;135;18-24;73;96;169;SEC_135
1996;426;65-74;55;45;100;SEC_426
1996;508;12-15;18;10;28;SEC_508
1996;614;12-15;21;19;40;SEC_614
1996;241;12-15;10;9;19;SEC_241
1996;235;35-49;92;92;184;SEC_235
1996;419;65-74;44;34;78;SEC_419
1996;514;03-11;34;22;56;SEC_514
1996;530;75 i +;57;30;87;SEC_530
1996;527;00-02;8;6;14;SEC_527
1996;608;50-64;118;85;203;SEC_608
1996;504;50-64;163;156;319;SEC_504
1996;130;35-49;58;58;116;SEC_130
1996;529;35-49;79;69;148;SEC_529
1996;621;18-24;150;199;349;SEC_621
1996;314;35-49;341;335;676;SEC_314
1996;121;12-15;9;10;19;SEC_121
1996;306;75 i +;56;32;88;SEC_306
1996;238;25-34;60;55;115;SEC_238
1996;402;50-64;96;99;195;SEC_402
1996;318;16-17;16;10;26;SEC_318
1996;619;50-64;155;166;321;SEC_619
1996;104;03-11;23;21;44;SEC_104
